Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][D1][D1][dc][D9 D7 | D4 D9 ~ nand |][D0][D9 D1 nand ~ ~][dc][dc][dc][D2 ~],0.0,1.0,1.0,2,69.76704902764976,99964,81650,0.5454545454545454,0.0018928875134294166,873,873,True
[D2 ~][dc][D0 D2 nand D8 D5 nor |][D7 D0 &][D4 D5 | D1 nor D6 & ~][dc][dc][dc][dc][dc][D1 ~ D9 |],1.0,1.0,1.0,1,73.8159977355401,99974,82529,0.45454545454545453,0.0010013708645578703,1568,1568,True
[dc][dc][D10 D6 nor ~][D10 D2 nand D1 &][D5 D4 ~ D1 | nor D0 D8 ~ & D0 D8 nor & nand][D4 D1 nor D0 nor][dc][dc][dc][dc][D5 D2 | ~],0.0,1.0,1.0,1,79.35056858730698,99962,83351,0.45454545454545453,0.0010764515810530457,810,810,True
[dc][D7 D4 & D7 | ~][dc][dc][dc][D0 D2 nand D0 &][D9 D1 nand ~ ~][dc][dc][dc][dc],0.0,1.0,1.0,2,75.38395259827554,99988,83799,0.2727272727272727,0.002045282759912623,1547,1547,True
[dc][dc][D1 ~ D0 nor][dc][dc][dc][dc][dc][dc][dc][D5 D2 | ~],0.0,1.0,1.0,9,78.28748244753686,99995,84312,0.18181818181818182,0.009558269988718717,1001,1001,True
[D8 D8 & D1 D0 nand &][dc][dc][D9 D8 nand D0 D5 nand nor D0 nor ~][dc][D7][dc][D0 ~ ~][D7 D2 nor ~][dc][dc],1.0,1.0,1.0,1,64.67268518220621,99961,84732,0.45454545454545453,0.0008773347873208281,964,964,True
[D5][dc][dc][D2 D10 D6 nand & ~][dc][D1][dc][dc][D0 ~ D1 D1 nand |][D9 D6 nand ~ D5 nand D8 |][dc],1.0,1.0,1.0,3,75.39716810142028,99941,84759,0.45454545454545453,0.0028588420125930706,1112,1112,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][dc][D2][D2][dc][dc][D5 D1 nor D2 D5 nand D2 D8 & nor nand][dc][D10 D4 D5 | |],1.0,1.0,1.0,2,81.94142400621561,99982,84854,0.45454545454545453,0.0022231970607287706,1294,1294,True
[D2][D8 ~][dc][dc][D1 D10 D10 & nand][D0 ~ D8 nor D8 D1 nand &][dc][dc][dc][dc][D8 ~],0.0,1.0,1.0,7,82.9174135965566,99989,84937,0.45454545454545453,0.007873870066254849,1423,1423,True
[D2 ~][dc][dc][D7 D0 &][D4 D5 | D1 nor D6 & ~][dc][D2 ~ D2 D7 nand |][dc][D0 D0 & D8 D7 & & D3 ~ nand][dc][D1 ~ D9 |],1.0,1.0,1.0,1,75.00320397895287,99974,85433,0.5454545454545454,0.0010174762316712972,989,989,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][D9 D3 nand D6 D0 nand |][D2][D2][dc][dc][dc][dc][dc],1.0,1.0,1.0,3,81.8560359290009,99982,85474,0.36363636363636365,0.003331320525985599,1082,1082,True
[D5][dc][D0 ~][D2 D10 D6 nand & ~][dc][D1][dc][dc][dc][dc][dc],1.0,1.0,1.0,5,75.57440197374665,99979,85487,0.36363636363636365,0.0047797636500857615,1232,1232,True
[dc][dc][D1 ~ D0 nor][D10 D2 nand D1 &][dc][dc][dc][dc][dc][dc][D5 D2 | ~],0.0,1.0,1.0,4,78.28748244753686,99995,85721,0.2727272727272727,0.004248119994986097,910,910,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][dc][D2][D2][dc][dc][D5 D1 nor D2 D5 nand D2 D8 & nor nand][dc][dc],1.0,1.0,1.0,6,81.94142400621561,99982,86389,0.36363636363636365,0.006669591182186312,1165,1165,True
[D4 D9 D0 nand & D2 ~ D4 D4 & D2 D7 nand | nand &][D5 D5 nand ~ D3 D9 nor D4 D5 nand & D4 D4 nor D9 & & nor][dc][dc][dc][dc][dc][D1 ~][D0 ~][D2][dc],1.0,1.0,1.0,1,69.70876958187634,99968,86566,0.45454545454545453,0.0009456531511442307,421,421,True
[D3][D2 D4 D5 D5 nor D8 | nand nand][dc][dc][dc][dc][dc][D1 ~][D0 ~][D0 D8 nand][D3],1.0,1.0,1.0,3,67.85787948738314,99971,86970,0.5454545454545454,0.0027616332042056137,1086,1086,True
[D3][D2 D4 D5 D5 nor D8 | nand nand][dc][dc][dc][dc][dc][D1 ~][D0 D0 D1 | nand][dc][dc],1.0,1.0,1.0,8,67.85787948738314,99971,87022,0.36363636363636365,0.0073643552112149695,1083,1083,True
[D2 ~][dc][dc][D0 D1 & ~ D9 & D9 nand][D9][dc][D6 ~ D2 ~ |][dc][D0 D2 nand][dc][D1 ~ D9 |],1.0,1.0,1.0,2,69.63159503455964,99956,87186,0.5454545454545454,0.0018892124379354992,816,816,True
[D6][dc][D1 D0 |][D2 D6 D0 & D10 & |][dc][D1][dc][dc][D0 ~][D6][D1],1.0,1.0,1.0,1,77.5467164246333,99980,87231,0.6363636363636364,0.0009893976858440083,778,778,True
[dc][dc][dc][dc][dc][dc][dc][D0 D3 nor D2 |][dc][D0 D0 nor][D4 D1 nor],0.0,1.0,1.0,7,72.28865333164052,99981,87380,0.2727272727272727,0.006945262579714962,1191,1191,True
[dc][D7 D4 & D7 | ~][dc][D1 D2 | D0 ~ nor][dc][dc][D9 D1 nand ~ ~][D4 D5 D0 & nor D4 ~ D9 ~ nor & D3 nand][dc][dc][D2 ~],0.0,1.0,1.0,2,74.64541305937755,99988,87382,0.45454545454545453,0.002025245044532116,802,802,True
[D4 D9 nand D1 D5 D2 nor | D2 | |][dc][D1 ~ D0 nor][D2 D3 & D2 nand][D4 D0 nand][dc][dc][dc][dc][dc][D5 D2 | ~],0.0,1.0,1.0,3,78.28748244753686,99995,87588,0.45454545454545453,0.0031860899962395726,793,793,True
[D5][D2 D4 D5 D5 nor D8 | nand nand][dc][D2 D4 D2 D8 & | & ~][dc][D1][dc][dc][D0 ~][dc][dc],1.0,1.0,1.0,3,65.25761540693203,99979,87594,0.45454545454545453,0.0026558094490496315,841,841,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][dc][D2][D2][dc][dc][dc][D8][dc],1.0,1.0,1.0,2,82.13468754236905,99911,87618,0.36363636363636365,0.002228440598179252,693,693,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][D0 D1 & ~ D9 & D9 nand][D4 D5 | D1 nor D6 & ~][dc][dc][dc][D9][D0][dc],1.0,1.0,1.0,1,83.25195069309285,99956,87652,0.45454545454545453,0.0011293768342784782,765,765,True
[D6 ~][dc][dc][D2 D1 D1 & &][dc][dc][dc][dc][D0 ~][D2][D6 D0 D1 nand nand],0.0,1.0,1.0,2,67.595612276808,99993,87820,0.45454545454545453,0.0018339730893688383,806,806,True
[dc][dc][dc][D2 D1 D1 & &][dc][dc][dc][dc][D0 ~][dc][D6 D0 D1 nand nand],0.0,1.0,1.0,8,67.595612276808,99993,88122,0.2727272727272727,0.007335892357475353,785,785,True
[D2][D9 D4 nand D0 | ~ ~][dc][dc][D1 D2 nand ~ D10 ~ D4 D6 ~ nand nand nand][D0 ~ D8 nor D8 D1 nand &][dc][dc][dc][dc][dc],0.0,1.0,1.0,4,85.34281226064651,99963,88610,0.36363636363636365,0.004630963927544253,995,995,True
[D7 D1 | D6 ~ &][dc][dc][D2 D1 D1 & &][dc][dc][dc][dc][D0 ~][D2][dc],0.0,1.0,1.0,3,67.595612276808,99993,88658,0.36363636363636365,0.0027509596340532573,740,740,True
[dc][dc][dc][dc][dc][D1 D8 D0 & D5 & | ~][dc][D0 D3 nor D2 |][dc][D0 D0 nor][D4 D1 nor],0.0,1.0,1.0,1,72.28865333164052,99981,88907,0.36363636363636365,0.0009921803685307088,1048,1048,True
[dc][D7 D4 & D7 | ~][dc][dc][D2 D7 nand D2 nand][D0][D9 D1 nand ~ ~][D4 D5 D0 & nor D4 ~ D9 ~ nor & D3 nand][dc][dc][D2 ~],0.0,1.0,1.0,1,75.38395259827554,99988,89049,0.5454545454545454,0.0010226413799563116,1057,1057,True
[dc][dc][dc][dc][dc][D1 D8 D0 & D5 & | ~][D0 D9 & D2 nor][D0 D3 nor D2 |][D6 D4 |][dc][dc],0.0,1.0,1.0,3,60.95532438756835,99972,89304,0.36363636363636365,0.002480717774759405,455,455,True
[D4 D9 D0 nand & D2 ~ D4 D4 & D2 D7 nand | nand &][dc][D2][dc][dc][dc][dc][D1 ~][D0 ~][dc][dc],1.0,1.0,1.0,3,63.34276917320064,99996,89337,0.36363636363636365,0.002577880356953497,647,647,True
[D8 D8 & D1 D0 nand &][dc][dc][D7 D0 &][dc][dc][dc][dc][D7 D2 nor ~][dc][dc],1.0,1.0,1.0,3,64.67268518220621,99961,89666,0.2727272727272727,0.0026320043619624846,650,650,True
[D3][D2 D4 D5 D5 nor D8 | nand nand][dc][dc][dc][dc][dc][D1 ~][D0 D0 D1 | nand][dc][D3],1.0,1.0,1.0,5,67.85787948738314,99971,89778,0.45454545454545453,0.004602722007009356,850,850,True
[D2 ~][dc][dc][D0 D1 & ~ D9 & D9 nand][D9][dc][dc][dc][D9][dc][D1 ~ D9 |],1.0,1.0,1.0,4,69.63159503455964,99956,90108,0.45454545454545453,0.0037784248758709984,633,633,True
[D2 ~][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][D4 D1 | D8 D1 nand | ~ D9 |][dc][D6 D0 nor D1 |][D8 ~ D10 D3 ~ D8 & nand nor][dc][D9][dc][dc],1.0,1.0,1.0,1,73.88614171322172,99956,90128,0.5454545454545454,0.001002322421642098,78,78,True
[dc][D1 D1 D5 & |][D1 ~ D0 nor][dc][dc][dc][dc][dc][dc][dc][D5 D2 | ~],0.0,1.0,1.0,3,78.28748244753686,99995,90131,0.2727272727272727,0.0031860899962395726,627,627,True
[D2][D0 D3 nor D9 D2 | & D8 nor][dc][dc][D1 D10 D10 & nand][D0 D10 D10 ~ nor |][D2][dc][dc][dc][dc],0.0,1.0,1.0,3,82.9174135965566,99989,90161,0.45454545454545453,0.003374515742680649,930,930,True
[dc][D7 D4 & D7 | ~][dc][D1 D2 | D0 ~ nor][dc][dc][dc][dc][dc][dc][D2 ~],0.0,1.0,1.0,6,74.64541305937755,99988,90322,0.2727272727272727,0.006075735133596348,612,612,True
[dc][D1][D7 D10 D2 nor nand][D5 D8 & D3 D1 & |][D1 D2 nand ~ D10 ~ D4 D6 ~ nand nand nand][D0 D2 nand D0 &][D9 D1 nand ~ ~][dc][dc][dc][dc],0.0,1.0,1.0,1,76.22860819415772,99907,90473,0.5454545454545454,0.0010340997836932964,280,280,True
[dc][D7 D4 & D7 | ~][D3 D0 D7 nor nor D0 D2 | D6 | | D10 D8 & D2 nand D7 nor |][D1 D2 | D0 ~ nor][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,74.64541305937755,99988,90687,0.2727272727272727,0.003037867566798174,594,594,True
[dc][dc][D1 ~ D0 nor][dc][D4 D5 nand][dc][dc][dc][dc][D2 D3 nand][D5 D2 | ~],0.0,1.0,1.0,3,78.28748244753686,99995,90738,0.36363636363636365,0.0031860899962395726,590,590,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][D9 D7 D2 ~ | & D5 ~ nand][dc][D2][D2][dc][dc][dc][dc][dc],1.0,1.0,1.0,3,80.91854015847764,99982,90808,0.36363636363636365,0.00329316696934284,672,672,True
[D6][dc][dc][dc][dc][D1][dc][dc][D0 ~][D6][D1],1.0,0.7493449781659388,0.7493449781659388,2,75.59995515692292,99980,91003,0.45454545454545453,0.0019127720815633228,858,1145,True
[dc][dc][dc][dc][D5 D0 nand D9 D0 nand &][D1 D8 D0 & D5 & | ~][D0 D9 & D2 nor][D0 D3 nor D2 |][D1 D7 nand D3 D2 & D0 | |][dc][dc],0.0,1.0,1.0,5,66.51918625497458,99972,91088,0.45454545454545453,0.004511919983014677,513,513,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][dc][D2][D2 D4 nor ~][D7 D3 D3 | nand][dc][dc][dc][dc],1.0,1.0,1.0,2,81.11253376059622,99982,91303,0.36363636363636365,0.002200707991493313,542,542,True
[dc][D7 D4 & D7 | ~][dc][dc][D2 D7 nand D2 nand][D0][D9 D1 nand ~ ~][dc][D4 D7 nand][dc][D2 ~],0.0,1.0,1.0,2,75.38395259827554,99988,91342,0.5454545454545454,0.002045282759912623,830,830,True
[dc][dc][dc][D7 D0 &][dc][dc][D2 ~ D2 D7 nand |][D2 ~][D9][dc][D1 ~ D9 |],1.0,1.0,1.0,2,80.96145616392081,99974,91375,0.45454545454545453,0.002196609023566599,588,588,True
[dc][dc][dc][D2 D1 D1 & &][dc][dc][dc][D6 D10 nand D0 ~ &][dc][dc][D6 D0 D1 nand nand],0.0,1.0,1.0,3,67.595612276808,99993,91650,0.2727272727272727,0.0027509596340532573,546,546,True
[dc][dc][D0 D1 | ~][dc][dc][dc][D10 ~][dc][D0 D4 | ~][D2][D4 D1 nor],0.0,1.0,1.0,2,71.81812626980796,99931,91910,0.45454545454545453,0.0019485363986104685,280,280,True
[D4 D9 D0 nand & D2 ~ D4 D4 & D2 D7 nand | nand &][dc][D1 D0 |][dc][dc][dc][D6][dc][D0 ~][D6][dc],1.0,1.0,1.0,1,75.5663642831519,99952,91917,0.45454545454545453,0.0010251159349605604,255,255,True
[D6][dc][D1 D0 |][D2][dc][D1][dc][dc][D0 ~][D6][D7 D4 & D6 D0 | nand],1.0,1.0,1.0,2,77.68066090685795,99980,91995,0.6363636363636364,0.001983338021861513,360,360,True
[dc][dc][dc][D7 D0 &][dc][dc][D2 ~ D2 D7 nand |][dc][D9][dc][D1 ~ D9 |],1.0,1.0,1.0,1,80.96145616392081,99974,92057,0.36363636363636365,0.0010983045117832996,537,537,True
[D8 D8 & D1 D0 nand &][dc][dc][D0][dc][D2][D1 ~][dc][D8 ~ D1 nor][dc][dc],1.0,1.0,1.0,3,67.24380664057016,99961,92164,0.45454545454545453,0.0027366420907730888,488,488,True
[D1 D2 & ~][D4 D8 nand][dc][dc][dc][dc][dc][D0 D3 nor D2 |][D0 D4 | ~][D2][D4 D1 nor],0.0,1.0,1.0,1,70.62569494196624,99981,92212,0.5454545454545454,0.0009569314444433552,510,510,True
[dc][D7 D4 & D7 | ~][dc][dc][D2 D7 nand D2 nand][D0][D1 ~][D4 D5 D0 & nor D4 ~ D9 ~ nor & D3 nand][dc][dc][dc],0.0,1.0,1.0,4,74.64541305937755,99988,92296,0.45454545454545453,0.004050490089064232,493,493,True
[D4 D9 nand D1 D5 D2 nor | D2 | |][dc][dc][D2 D3 & D2 nand][D4 D0 nand][dc][dc][dc][dc][dc][D5 D2 | ~],0.0,0.6839121190644932,0.6839121190644932,1,65.33406265176656,99995,92502,0.36363636363636365,0.0008863068821079975,965,1411,True
[D1 D2 & ~][dc][dc][dc][dc][dc][dc][D0 D3 nor D2 |][D0 D4 | ~][D2][D10 ~ D10 & D0 nor],0.0,1.0,1.0,1,70.62569494196624,99981,92539,0.45454545454545453,0.0009569314444433552,491,491,True
[D3][D2 D4 D5 D5 nor D8 | nand nand][dc][D5 D3 &][D4 ~ D6 D2 & nor D6 D8 | & D2 nand][D7 D9 & D9 ~ nand][dc][dc][D0 ~][D8 D9 & D9 nor][D3],1.0,1.0,1.0,1,82.36236949967802,99946,92616,0.7272727272727273,0.0011173089802079324,285,285,True
[dc][dc][dc][dc][dc][D1 D8 D0 & D5 & | ~][D0 D9 & D2 nor][D0 D3 nor D2 |][D1 D7 nand D3 D2 & D0 | |][D0 D0 nor][dc],0.0,1.0,1.0,2,66.51918625497458,99972,92624,0.45454545454545453,0.001804767993205871,428,428,True
[D5][D5 D3 & D3 ~ nand D2 D3 & D5 nand &][D0 ~][D5 D3 &][D4 ~ D6 D2 & nor D6 D8 | & D2 nand][D1][dc][dc][D0 ~][dc][dc],1.0,1.0,1.0,2,77.23369580418219,99979,92667,0.6363636363636364,0.0020954691425432537,248,248,True
[D3][D2 D4 D5 D5 nor D8 | nand nand][dc][dc][dc][dc][dc][D1 ~][D1 D10 nand D0 nand][dc][D3],1.0,1.0,1.0,3,67.85787948738314,99971,92675,0.45454545454545453,0.0027616332042056137,608,608,True
[D2][D0 D3 nor D9 D2 | & D8 nor][dc][dc][D1 D2 nand ~ D10 ~ D4 D6 ~ nand nand nand][D0 ~ D8 nor D8 D1 nand &][dc][dc][dc][dc][dc],0.0,1.0,1.0,2,85.34281226064651,99963,92764,0.36363636363636365,0.0023154819637721267,623,623,True
[dc][D7 D4 & D7 | ~][dc][D1 D2 | D0 ~ nor][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,5,74.64541305937755,99988,92769,0.18181818181818182,0.005063112611330291,455,455,True
[dc][dc][D1][D5][D2 ~ D0 D4 | |][D7][D9 D1 nand ~ ~][dc][dc][dc][dc],0.0,0.5121951219512195,0.5121951219512195,1,72.95419426464593,99964,92796,0.45454545454545453,0.0009896798366885449,210,410,True
[dc][D1][D1][dc][D5 D2 D2 | nand][D0][D9 D1 nand ~ ~][dc][dc][dc][D2 ~],0.0,1.0,1.0,3,70.72445073919641,99964,92839,0.5454545454545454,0.0028782949450532726,460,460,True
[D1 D2 & ~][dc][D0 D10 D8 | ~ | D1 D4 nand D4 D5 & nand D4 nor nand][dc][dc][dc][dc][D0 D3 nor D2 |][D0 D4 | ~][dc][D4 D1 nor],0.0,1.0,1.0,3,72.28865333164052,99981,92905,0.45454545454545453,0.0029765411055921267,663,663,True
[dc][D1][D1][dc][D5 D2 D2 | nand][D0][D9 D1 nand ~ ~][D10][dc][dc][D2 ~],0.0,1.0,1.0,1,74.12287761324586,99907,92954,0.6363636363636364,0.0010055339264669514,230,230,True
[D2 ~][dc][dc][D7 D0 &][dc][D9 D7 D8 & |][D2 ~ D2 D7 nand |][dc][dc][dc][D1 ~ D9 |],1.0,1.0,1.0,1,78.83982777835999,99974,92981,0.45454545454545453,0.0010695229885919295,574,574,True
[D3][D5 D3 & D3 ~ nand D2 D3 & D5 nand &][D0 ~][dc][dc][D3][dc][D1 ~][D0 D0 D1 | nand][dc][D3],1.0,0.8304278922345484,0.8304278922345484,1,69.1944757318998,99971,93028,0.6363636363636364,0.0009257701419887231,524,631,True
[dc][dc][dc][D6 ~ D0 D3 D3 | nand nand][D1 D2 nand ~ D10 ~ D4 D6 ~ nand nand nand][dc][D9 D1 nand ~ ~][dc][D0 D1 nand D5 nand][D2 D10 nand][dc],0.0,0.6773315180394827,0.6773315180394827,1,75.47543880151534,99962,93049,0.45454545454545453,0.0010238824607686522,995,1469,True
[dc][D5 D6 & ~ D5 nand D0 |][dc][D2 D1 D1 & &][dc][dc][dc][dc][D0 ~][dc][D6 D0 D1 nand nand],0.0,1.0,1.0,1,64.89007015102545,99993,93135,0.36363636363636365,0.0008802837818592249,220,220,True
[D4 D9 D0 nand & D2 ~ D4 D4 & D2 D7 nand | nand &][dc][dc][dc][dc][dc][dc][D1 ~][D0 D0 D1 | nand][dc][D10 D8 | D7 |],1.0,1.0,1.0,4,67.97443978702302,99968,93165,0.36363636363636365,0.003688502526578772,355,355,True
[D1 D2 & ~][dc][dc][D1 D9 ~ D9 nor | D3 D0 & nor][dc][dc][dc][D0 D3 nor D2 |][D0 D4 | ~][D2][dc],0.0,1.0,1.0,2,70.62569494196624,99981,93189,0.45454545454545453,0.0019138628888867104,446,446,True
[D4 D9 D0 nand & D2 ~ D4 D4 & D2 D7 nand | nand &][dc][dc][dc][dc][dc][D2 ~ D8 nand][D1 ~][D0 D0 D1 | nand][dc][D10 D3 | D0 D9 nand |],1.0,1.0,1.0,2,63.34276917320064,99996,93195,0.45454545454545453,0.0017185869046356646,408,408,True
[dc][D7 D10 nor D10 D0 nand nor D1 D0 D8 & | nand ~][dc][dc][D2][D2][dc][D7][D7 D7 nor ~][dc][dc],1.0,1.0,1.0,2,85.59012901636828,99942,93230,0.45454545454545453,0.0023221920483362892,281,281,True
[D3][D2 D4 D5 D5 nor D8 | nand nand][dc][D5][D4 ~ D6 D2 & nor D6 D8 | & D2 nand][D7 D9 & D9 ~ nand][dc][dc][D0 ~][D9 D6 nand ~ D5 nand D8 |][dc],1.0,1.0,1.0,1,78.68378554646812,99971,93336,0.6363636363636364,0.0010674061555279518,444,444,True
[D2][D0 D3 nor D9 D2 | & D8 nor][dc][dc][D1 ~][D0][dc][D0][dc][dc][dc],0.0,1.0,1.0,3,74.63284534407389,99944,93524,0.45454545454545453,0.0030373560945838084,418,418,True
[D2][D8 ~][dc][dc][D1 D10 D10 & nand][D0 D10 D10 ~ nor |][dc][dc][dc][dc][D8 ~],0.0,1.0,1.0,4,82.9174135965566,99989,93568,0.45454545454545453,0.004499354323574198,608,608,True
[dc][dc][D0 D1 | ~][dc][dc][dc][dc][D0 D3 nor D2 |][D0 D4 | ~][D4 ~][dc],0.0,1.0,1.0,3,72.28865333164052,99981,93576,0.36363636363636365,0.0029765411055921267,603,603,True
[dc][D8 D10 nand][dc][D2 D1 D1 & &][D1 D2 nand ~ D10 ~ D4 D6 ~ nand nand nand][D0][D2][dc][dc][dc][dc],0.0,1.0,1.0,2,98.7261435077323,99963,93689,0.45454545454545453,0.0026785923569845227,296,296,True
[dc][D8 D10 nand][dc][D2 D1 D1 & &][dc][D0][D2][dc][dc][D2 D10 nand][dc],0.0,1.0,1.0,1,82.4224965292464,99989,93734,0.45454545454545453,0.0011181246496756525,383,383,True
[dc][D7 D4 & D7 | ~][dc][dc][D2 D7 nand D2 nand][D0 D2 nand D0 &][D9 D1 nand ~ ~][dc][dc][dc][dc],0.0,1.0,1.0,2,75.38395259827554,99988,93735,0.36363636363636365,0.002045282759912623,603,603,True
[dc][D5 D1 nand][dc][dc][dc][D1 D8 D0 & D5 & | ~][D0 D9 & D2 nor][D0 D3 nor D2 |][D1 D7 nand D3 D2 & D0 | |][dc][dc],0.0,1.0,1.0,3,66.51918625497458,99972,93832,0.45454545454545453,0.0027071519898088066,358,358,True
[D5][D5 D3 & D3 ~ nand D2 D3 & D5 nand &][D0 ~][D5 D3 &][D8 D9 D8 nand |][D7 D9 & D9 ~ nand][dc][dc][D0 ~][dc][dc],1.0,1.0,1.0,1,76.68012539899995,99979,93869,0.6363636363636364,0.0010402249623489516,406,406,True
[dc][D8 D5 ~ nor D7 D3 & D1 | nand][D1 ~ D0 nor][dc][dc][dc][dc][dc][dc][dc][D5 D2 | ~],0.0,1.0,1.0,3,78.28748244753686,99995,93911,0.2727272727272727,0.0031860899962395726,390,390,True
[dc][dc][D1][dc][dc][D0 D10 D10 ~ nor |][D2][dc][dc][D2 D10 nand][dc],0.0,1.0,1.0,1,82.4224965292464,99989,93996,0.36363636363636365,0.0011181246496756525,361,361,True
[D2][D8 ~][dc][dc][D1 ~][D0 ~ D8 nor D8 D1 nand &][dc][dc][dc][dc][D8 ~],0.0,1.0,1.0,3,74.63284534407389,99944,94021,0.45454545454545453,0.0030373560945838084,376,376,True
[dc][D8 D10 nand][dc][D2 D1 D1 & &][dc][D0 D10 D10 ~ nor |][D2][dc][dc][D2 D10 nand][dc],0.0,1.0,1.0,3,82.4224965292464,99989,94051,0.45454545454545453,0.0033543739490269576,358,358,True
[dc][D7 D4 & D7 | ~][dc][dc][dc][D0][D9 D1 nand ~ ~][dc][dc][dc][D2 ~],0.0,1.0,1.0,2,75.38395259827554,99988,94069,0.36363636363636365,0.002045282759912623,580,580,True
