Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][dc][dc][dc][D4 ~ D11 | D11 D17 | ~ D1 D11 | D18 nand nor D8 D3 & D17 nor | |][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][dc][dc][dc][dc][D4 D2 nor][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,64.83647983935795,99998,79574,0.2,0.0015500283307787134,969,969,False
[dc][dc][dc][dc][D6 D3 ~ & ~][D7 D18 D7 D3 nand D15 & nand nand][dc][dc][D2][dc][dc][dc][dc][D0 D1 | ~][dc][dc][dc][D16 D4 nand D9 D14 | | D13 D9 | nor D11 D14 | D8 D19 D1 | | | nand D16 nor ~][dc][dc],0.0,1.0,1.0,1,62.04584192119847,99971,80090,0.25,0.0004944377662243934,1013,1013,False
[dc][D0 D4 nand][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][D3][dc][D5 D2 D1 nor nand D0 nor][dc][dc][D3][dc][dc],1.0,1.0,1.0,3,66.5324003898119,99962,80320,0.2,0.00159057224843844,626,626,False
[D0 D17 nand][dc][dc][D1][dc][D8 ~ D9 & D5 D10 & nand D11 ~ nor D18 D5 | ~ nand][dc][dc][dc][dc][dc][dc][dc][dc][dc][D2 ~][dc][D3][dc][D9 ~],0.0,1.0,1.0,3,68.28781295291206,99985,80639,0.3,0.001632538425685441,892,892,False
[D2 ~][D3 ~][dc][dc][dc][D16 ~][dc][dc][dc][D0][dc][dc][dc][dc][dc][dc][dc][D1 D0 &][dc][dc],0.0,1.0,1.0,9,58.29692759798464,99991,81036,0.25,0.004181067028844719,591,591,False
[D2][dc][dc][dc][dc][dc][D8 D6 D3 D9 | | | D15 ~ D1 | ~ nand][D7 D2 nor D2 |][dc][D3][dc][dc][dc][dc][dc][D3 ~ ~ D16 nor D19 nand][D2 ~ D2 nor D0 D5 nand D10 D7 | | D6 D1 | D10 | & nand][dc][dc][D1 D0 ~ nor],0.0,1.0,1.0,2,66.43687361366372,99950,81074,0.35,0.0010588590102844307,581,581,False
[D2][dc][dc][dc][dc][dc][dc][dc][dc][D3][dc][dc][dc][dc][dc][D15 ~][dc][dc][dc][D1 D0 ~ nor],0.0,1.0,1.0,2,66.43687361366372,99950,81512,0.2,0.0010588590102844307,572,572,False
[dc][dc][dc][dc][D11 D5 nor ~ D12 & D2 nand][D16][dc][D2 D3 nor][dc][D0][dc][dc][dc][D8 ~ D16 nand D18 | D17 D7 D0 nor & nand][dc][D3 D8 D0 nand nand][D1][dc][dc][dc],1.0,1.0,1.0,1,62.406218128214114,99981,81527,0.35,0.0004973095719938039,578,578,False
[D2 ~][D3 ~][dc][dc][dc][dc][dc][dc][D2 ~][dc][D0 D1 D17 nor ~ nand ~][D1][dc][dc][D2 D19 & D15 nand D16 nand][dc][dc][D1 D0 &][dc][dc],0.0,1.0,1.0,2,58.29692759798464,99991,81787,0.35,0.0009291260064099377,563,563,False
[dc][D19][dc][D2][D0][dc][dc][D3][dc][dc][D0][dc][dc][dc][D1][dc][dc][D1][dc][dc],1.0,1.0,1.0,8,64.66010674748213,99960,81794,0.35,0.0041221648708914295,552,552,False
[D13 D8 | ~ D2 ~ & D2 D15 | D16 | D2 D14 & D3 D1 nor | nand nor][dc][dc][dc][dc][dc][dc][dc][D2][dc][dc][dc][D14 ~][dc][D0 D1 nor ~ D1 |][dc][dc][dc][dc][D13 D14 nand ~ D1 ~ D9 & & D0 D8 | | D13 |],0.0,1.0,1.0,4,65.13099762406645,99983,81854,0.25,0.0020760923846023078,590,590,False
[dc][dc][dc][D2][D0][dc][dc][dc][D15 D1 nand][dc][D2 D12 |][D15 ~ ~][D3][dc][D2][dc][D3 D14 |][dc][dc][dc],1.0,1.0,1.0,2,69.96477080301297,99977,81978,0.4,0.001115086004769784,584,584,False
[dc][D10 D0 nand][D12 D0 & D18 & D12 D10 | D2 & |][dc][dc][dc][dc][dc][dc][D3 D17 nand][dc][D10 D1 nand ~][dc][dc][dc][dc][dc][dc][dc][D3 D15 D6 | D10 nor D14 nand nand],1.0,1.0,1.0,2,52.161860356075074,99956,82115,0.25,0.0008313464018853087,513,513,False
[D2 ~][D3 ~][D0][D3 D4 D11 | nand][dc][D1 ~][D11 D14 nand D9 ~ D13 D7 & nand D19 D9 nand D7 | nand |][D13 D4 nand D17 ~ | D16 D2 D9 nor nand |][D19 D2 nand][dc][dc][D12 ~][dc][dc][dc][dc][dc][dc][D3 ~][dc],0.0,1.0,1.0,2,54.97591169775311,99939,82361,0.5,0.0008761962489125169,429,429,False
[dc][dc][D15][D2][D0][dc][dc][dc][D15 D1 nand][dc][D2 D12 |][D15 ~ ~][dc][dc][D2][dc][D3 D14 |][dc][dc][dc],1.0,1.0,1.0,3,76.88310442075547,99977,82367,0.4,0.0018380237530731623,831,831,False
[dc][dc][dc][dc][dc][dc][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][dc][D12][dc][dc][D4 D2 nor][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,62.23909955080469,99998,82552,0.2,0.0004959778189939194,426,426,False
[D7][D1 D10 & D19 nand D3 D9 D15 | & | ~ D19 D2 | D3 & |][dc][dc][D2 D1 ~ nor D7 |][D1 ~][D19 ~ D19 |][D4 D3 D0 & & D4 D9 nor ~ nand][D3 D2 nand D3 nand][dc][dc][dc][D3][D0 ~][D2][dc][dc][dc][D5 D17 & D9 D8 nor & D13 D12 nor D19 ~ | D2 D4 D16 nor & D12 D0 nand | nor D7 nor nand][D8 ~ D3 |],1.0,1.0,1.0,2,60.25629180257661,99963,83222,0.6,0.0009603540026959385,526,526,False
[dc][D0 ~][dc][dc][dc][dc][dc][dc][dc][D18 D4 nand D11 nor ~ D2 D15 D0 D3 & | nor nand][dc][D11][D3][D10 D8 D1 nor | D2 | D2 &][D1][dc][dc][dc][dc][dc],1.0,1.0,1.0,4,70.27354852829167,99970,83283,0.3,0.002240014497868797,538,538,False
[dc][dc][dc][dc][D6 D3 ~ & ~][dc][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][D3 D4 & D18 D18 nand ~ D18 D9 D12 nor | nand |][D2 D2 & ~ ~][dc][dc][dc][dc][D6 ~][dc][dc][dc],0.0,1.0,1.0,2,52.003735360161635,99946,83722,0.3,0.0008288262339790378,252,252,False
[dc][D19][dc][D2][D0][dc][D18 D14 nor D7 | D5 D6 nor D0 ~ & & ~][dc][dc][dc][D0][dc][D3][dc][dc][D11 D18 nor ~][dc][D1][dc][dc],1.0,1.0,1.0,3,65.2573741609045,99960,83831,0.4,0.0015600905384167197,353,353,False
[dc][dc][D10 D10 | ~ D3 D15 & D15 & |][dc][dc][dc][dc][dc][dc][D1][dc][D2 D2 & ~ ~][D1 D0 & ~][D3 D3 & D3 D12 & nor ~ D11 nand][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,60.507271408027805,99961,84059,0.25,0.0014465311061447757,835,835,False
[dc][D0 ~][dc][dc][dc][dc][dc][dc][dc][dc][dc][D11][D3][D10 D8 D1 nor | D2 | D2 &][D1][dc][D3 D14 |][dc][D1][dc],1.0,1.0,1.0,4,70.27354852829167,99970,84070,0.35,0.002240014497868797,510,510,False
[dc][dc][dc][dc][dc][dc][dc][D0 ~][dc][dc][dc][dc][dc][dc][D16 D1 nand D1 nor ~][dc][D2][D6 D0 |][D16 D6 nor D1 D3 | nor][dc],1.0,1.0,1.0,1,60.590575380683674,99979,84223,0.25,0.00048284087729077085,505,505,False
[dc][D4][dc][dc][dc][dc][D0 ~][D2 D3 nor][dc][dc][dc][D1 D4 nand][dc][dc][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,4,63.40738955023551,99988,84358,0.2,0.0020211512701306133,514,514,False
[D13 D8 | ~ D2 ~ & D2 D15 | D16 | D2 D14 & D3 D1 nor | nand nor][dc][dc][dc][dc][dc][dc][dc][D2][dc][dc][dc][D14 ~][dc][D0 D1 nor ~ D1 |][D19 D11 D6 & D9 D3 nand nor D16 D1 & ~ | ~ nand][dc][dc][dc][dc],0.0,1.0,1.0,4,65.13099762406645,99983,84596,0.25,0.0020760923846023078,502,502,False
[dc][dc][dc][dc][dc][D4 D4 nand ~][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][dc][dc][dc][D1][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,48.94353854762045,99908,84804,0.2,0.00039002668222856327,245,245,False
[dc][dc][dc][dc][dc][dc][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][dc][dc][dc][D5 D18 | D7 nand][D4 D2 nor][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,64.96397789253173,99998,85024,0.2,0.0005176921308446292,451,451,False
[dc][D13 D7 nand D7 D9 & | D14 ~ |][D18 D9 ~ D18 D7 nand D14 & D1 D7 nor ~ nor D18 ~ D1 ~ nand D12 D14 nand D12 D5 | nor nor nor nand |][dc][dc][dc][dc][dc][D17 D0 nor D1 nor][dc][D13 D3 ~ D1 D15 & | D2 | nor][dc][dc][dc][dc][dc][D0][D4 D11 nand D7 | D19 D3 D10 | nor | D17 D18 D10 nand nor |][dc][dc],0.0,1.0,1.0,1,60.50989344577586,99997,85386,0.3,0.00047723707104868786,417,417,False
[dc][dc][dc][dc][D4 D8 ~ nand][D16][dc][D2 D3 nor][dc][D0][dc][dc][dc][D8 ~ D16 nand D18 | D17 D7 D0 nor & nand][dc][D3 D8 D0 nand nand][D1][dc][dc][dc],1.0,1.0,1.0,1,61.72453315313515,99981,85784,0.35,0.0004918772853826424,320,320,False
[D2 ~][D3 ~][dc][D19 D6 nor D1 |][dc][D16 ~][dc][D1][D2 ~][D11 D10 | ~ D14 D7 & ~ nand][D0 D1 D17 nor ~ nand ~][D1][dc][dc][D18 D0 & D7 D5 nor nand][dc][D11 D11 D8 nor nand][D1 D0 &][dc][dc],0.0,1.0,1.0,2,63.24861232601073,99930,85788,0.6,0.0010080450720608522,310,310,False
[dc][dc][dc][dc][dc][dc][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][D9 D6 D14 D18 & | nor D15 D9 nand ~ nand][dc][dc][dc][D1][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,61.299342206350744,99976,85845,0.2,0.0014654669302429527,437,437,False
[dc][D0 ~][dc][dc][D11 D2 &][dc][dc][dc][dc][dc][dc][dc][D3][D10 D8 D1 nor | D2 | D2 &][D1][dc][D19 D10 | D7 D11 nor nand D6 ~ D18 & D7 D1 & nor |][dc][D1][dc],1.0,1.0,1.0,2,70.27354852829167,99970,86031,0.35,0.0011200072489343986,459,459,False
[dc][D0 ~][dc][dc][dc][dc][dc][dc][dc][D18 D4 nand D11 nor ~ D2 D15 D0 D3 & | nor nand][dc][D11][D3][D2][D1][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,70.27354852829167,99970,86448,0.3,0.0011200072489343986,446,446,False
[dc][dc][dc][dc][D4 D8 ~ nand][D16][dc][D2 D3 nor][dc][D0][dc][dc][dc][dc][D6 D3 nand D9 D1 | D15 D2 & & |][dc][D1][dc][dc][dc],1.0,1.0,1.0,1,61.72453315313515,99981,86905,0.3,0.0004918772853826424,302,302,False
[dc][dc][D17 D14 D5 nand |][dc][dc][dc][dc][dc][D17 D0 nor D1 nor][D9 D15 D9 ~ & | D13 ~ &][D13 D3 ~ D1 D15 & | D2 | nor][dc][dc][dc][dc][dc][D0][dc][dc][dc],0.0,1.0,1.0,2,62.26071690891447,99982,86956,0.25,0.0009893545311517688,284,284,False
[dc][dc][dc][D2][D0][D1 ~][dc][D1 ~][dc][dc][D2 D12 |][D15 ~ ~][dc][dc][D2][dc][D3 D14 |][dc][dc][dc],1.0,1.0,1.0,5,76.88310442075547,99977,87214,0.4,0.0030633729217886033,604,604,False
[dc][D4][D3 ~][D19 ~ D19 nor D8 D6 nor D6 D12 D8 nor nor nand nand][dc][dc][D0 ~][D2 D3 nor][dc][dc][dc][D1 D4 nand][dc][dc][D5 ~ D3 | D15 |][dc][dc][dc][dc][dc],1.0,1.0,1.0,1,64.73979361255353,99988,87370,0.35,0.0005159056263637033,316,316,False
[dc][dc][dc][dc][dc][dc][D14 D14 nor D10 D8 D15 nand D16 & nand |][D3 D0 nor][dc][D1 D2 D8 | & ~][dc][dc][dc][dc][D4 D2 nor][dc][dc][dc][dc][dc],0.0,1.0,1.0,2,65.36721421249614,99998,87558,0.2,0.0010418109700432838,526,526,False
[D0 D17 nand][dc][dc][D1][dc][D8 ~ D9 & D5 D10 & nand D11 ~ nor D18 D5 | ~ nand][D3 D1 nand ~][dc][dc][dc][dc][dc][dc][dc][dc][D2 ~][dc][dc][dc][D9 ~],0.0,1.0,1.0,3,68.28781295291206,99985,87599,0.3,0.001632538425685441,565,565,False
[dc][D2][D10 D10 | ~ D3 D15 & D15 & |][D14][dc][dc][dc][D7 D2 nor D2 |][dc][D1][dc][D2 D2 & ~ ~][D1 D0 & ~][D3 D3 & D3 D12 & nor ~ D11 nand][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,58.90680225380248,99961,87625,0.4,0.000469423039803109,340,340,False
[D17][dc][dc][dc][dc][D3][D2 ~][D14 D0 nor D17 |][dc][dc][D0][dc][D1][dc][dc][D3 D18 nor D1 |][dc][dc][dc][dc],1.0,1.0,1.0,6,62.262054251384335,99965,87741,0.35,0.0029769644577015836,400,400,False
[D2 ~][D3 ~][D0][D3 D4 D11 | nand][dc][D1 ~][D8 D4 ~ nor D3 ~ D9 D19 | & D4 D7 nor & & ~][D4 D2 & D11 D10 | nor ~][dc][dc][dc][D12 ~][dc][dc][dc][dc][D0 D7 nor D8 nand][dc][D3 ~][dc],0.0,1.0,1.0,2,56.74183950887281,99992,87980,0.5,0.0009043412905529378,273,273,False
[D2 ~][D3 ~][dc][D2 D4 nand][dc][D16 ~][dc][D7][D2 ~][D0][dc][dc][dc][dc][D2 D19 & D15 nand D16 nand][dc][dc][D1 D0 &][D3 ~][dc],0.0,1.0,1.0,1,60.912437665126106,99930,88169,0.5,0.0004854057690550524,179,179,False
[D0 D17 nand][D15 D1 & D17 ~ D14 & nor D2 D1 nor nand][dc][D1][dc][dc][D3 D1 nand ~][dc][dc][dc][dc][dc][dc][dc][dc][D2 ~][dc][D1 D3 D9 nor D15 ~ & nand][dc][D9 ~],0.0,1.0,1.0,3,68.28781295291206,99985,88241,0.35,0.001632538425685441,541,541,False
[D2][dc][dc][dc][dc][dc][dc][D15 D19 & D8 nand D1 D5 | D16 D13 | D18 nand | nor D2 |][dc][D3][D15 D3 D4 D18 & | nand][dc][dc][dc][dc][dc][dc][dc][dc][D1 D0 ~ nor],0.0,1.0,1.0,1,66.43687361366372,99950,88384,0.25,0.0005294295051422154,363,363,False
[D19 D3 D15 | |][dc][dc][dc][dc][dc][dc][D15 D19 & D8 nand D1 D5 | D16 D13 | D18 nand | nor D2 |][dc][D3][D15 D3 D4 D18 & | nand][dc][dc][dc][dc][dc][dc][dc][D19 D18 nor D2 D19 ~ nand nand D1 |][D1 D0 ~ nor],0.0,1.0,1.0,2,66.43687361366372,99950,88384,0.3,0.0010588590102844307,363,363,False
[D19 D3 D15 | |][dc][dc][dc][dc][dc][D5 D8 | D11 nand D9 D7 nand | D11 ~ D10 | | D1 D2 nor D0 & & ~][D15 D19 & D8 nand D1 D5 | D16 D13 | D18 nand | nor D2 |][dc][D3][D15 D3 D4 D18 & | nand][dc][dc][dc][dc][dc][dc][dc][D19 D18 nor D2 D19 ~ nand nand D1 |][D1 D0 ~ nor],0.0,1.0,1.0,1,66.43687361366372,99950,88615,0.35,0.0005294295051422154,356,356,False
[dc][D2][D0][D19 D1 ~ nor D15 D11 | D16 ~ ~ & ~ D7 D16 & nand |][D18 D1 ~ ~ ~ nor][dc][dc][dc][dc][dc][dc][D2 D2 & ~ ~][dc][D0][dc][dc][dc][D1 D0 &][D3 ~][dc],0.0,1.0,1.0,2,66.39325779023406,99995,88927,0.4,0.0010581638690907312,353,353,False
[dc][D0][dc][D1][dc][dc][D3 D1 nand ~][dc][dc][dc][dc][dc][D17 D17 D3 D19 nand D2 D5 nor D8 nor & ~ & nor][dc][dc][D2 ~][dc][D3][dc][dc],0.0,1.0,1.0,2,63.36693041855882,99985,89044,0.3,0.0010099308046602328,335,335,False
[dc][dc][dc][dc][D7 D15 D1 & nand][dc][D11 D18 | D19 D5 | nor D8 D9 ~ D16 nor nand nand][dc][D10 ~ D4 D13 nand | D9 D2 D0 & | |][dc][dc][dc][D3][dc][D5 D2 D1 nor nand D0 nor][dc][dc][D3][dc][dc],1.0,1.0,1.0,1,67.17092692415802,99962,89071,0.3,0.0005352791103356042,328,328,False
[D7][D1 D10 & D19 nand D3 D9 D15 | & | ~ D19 D2 | D3 & |][dc][D2][D1 D9 nand][D1 ~][dc][D4 D3 D0 & & D4 D9 nor ~ nand][D3 D2 nand D3 nand][dc][dc][dc][D3][D0 ~][D2 D12 D2 & D6 nand D16 D1 | ~ D18 D13 D16 & & | | | D5 D12 | D14 D19 nor | D5 | |][D12 D19 |][D14 D16 D13 nand nor ~ ~ D11 & D16 nand][dc][D5 D17 & D9 D8 nor & D13 D12 nor D19 ~ | D2 D4 D16 nor & D12 D0 nand | nor D7 nor nand][D8 ~ D3 |],1.0,1.0,1.0,1,62.137039533866,99963,89122,0.7,0.0004951645118449879,237,237,False
[dc][dc][dc][dc][D6 D3 ~ & ~][D7 D18 D7 D3 nand D15 & nand nand][dc][D0 D16 nand][D2][D16 ~ D8 D1 nor & D1 & ~][dc][dc][dc][D0 D1 | ~][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,6,62.04584192119847,99971,89197,0.3,0.0029666265973463603,523,523,False
[D13 D8 | ~ D2 ~ & D2 D15 | D16 | D2 D14 & D3 D1 nor | nand nor][dc][dc][dc][dc][dc][dc][dc][D2][dc][dc][D2 D7 D10 nor D10 & |][D14 ~][dc][D0 D1 nor ~ D1 |][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,65.13099762406645,99983,89304,0.25,0.0015570692884517307,343,343,False
[dc][D2 ~][dc][D5 D16 nor D16 D10 nor nand][dc][dc][dc][D2 D3 nor][dc][D0][dc][D8 D3 D2 nand & D0 D4 & D19 D0 nand nand D1 ~ nor & D3 D18 | D8 & ~ |][D12][dc][dc][D3 D1 nor][dc][dc][D1 ~ D16 D11 | |][D12],1.0,1.0,1.0,2,57.14523425994477,99996,89360,0.45,0.000910770523953622,218,218,False
[dc][D4][dc][D19 ~ D19 nor D8 D6 nor D6 D12 D8 nor nor nand nand][dc][dc][D0 ~][D2 D3 nor][dc][dc][dc][D1 D4 nand][dc][dc][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,63.40738955023551,99988,89383,0.25,0.0010105756350653067,350,350,False
[dc][dc][dc][dc][dc][dc][dc][D3 D0 nor][dc][D1 D2 D8 | & ~][dc][dc][dc][D16 ~ D4 | ~][D4 D2 nor][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,69.95474171974126,99847,89440,0.2,0.0016723892445512558,256,256,False
[dc][dc][dc][dc][dc][dc][dc][dc][D17 D15 D19 & & D12 D13 & nand D8 D15 | D8 ~ | ~ nand][D0 ~][D11 D9 nor D12 D13 & & D3 |][D5 ~][dc][dc][D14 D16 nor D16 nand D9 D13 nand | D2 D13 D3 nand nand ~ & D9 nand][D2 ~][dc][D3][D3 ~ D3 |][D1 ~],0.0,1.0,1.0,3,59.654396080377516,99989,89481,0.45,0.001426141644475118,343,343,False
[dc][dc][D1 ~][dc][dc][dc][dc][dc][D17 D0 nor D1 nor][dc][D13 D3 ~ D1 D15 & | D2 | nor][dc][dc][dc][dc][dc][D0][dc][dc][dc],0.0,1.0,1.0,4,60.49270113206275,99997,89525,0.2,0.0019082632641414063,335,335,False
[dc][D0][dc][D1][dc][D3 D16 D15 & |][D3 D1 nand ~][dc][dc][dc][dc][dc][D17 D17 D3 D19 nand D2 D5 nor D8 nor & ~ & nor][dc][dc][D3 D2 |][dc][dc][D19 D2 nand][dc],0.0,1.0,1.0,1,64.65968814205712,99985,89720,0.35,0.0005152672730322278,478,478,False
[dc][D10 D16 nand ~ D18 ~ & D0 D19 D17 & nand D0 D8 nor D14 ~ | nor nor D9 | D12 ~ nand][dc][dc][dc][D1 ~][dc][D13 D15 D1 D7 & & nand][dc][D0][dc][dc][dc][D3 ~ D6 ~ D9 D1 | D9 & ~ nand |][dc][dc][dc][D13 D15 ~ nand D17 D7 | D9 D8 & nor D0 D1 & ~ | D9 D17 | | |][dc][D12],1.0,0.6607460035523979,0.6607460035523979,1,63.651326432516,99996,89748,0.35,0.0005072317287350784,744,1126,False
[D3 D8 D8 | D9 nor D8 ~ D1 & D19 D6 & D10 D9 nor nor | D4 ~ | nor nor][D10 D0 nand][dc][dc][dc][D2 D7 & D1 D2 nor nand D5 D12 & D16 | nor ~][D13 ~ D3 D7 nor nand][dc][dc][dc][dc][D10 D1 nand ~][dc][dc][D0 ~ ~ ~][dc][dc][dc][D3 D3 nand][D2 D5 |],1.0,0.8052805280528053,0.8052805280528053,1,52.38595173409068,99956,89871,0.4,0.0004174589650961476,244,303,False
[dc][D2][D0][D19 D1 ~ nor D15 D11 | D16 ~ ~ & ~ D7 D16 & nand |][D18 D1 ~ ~ ~ nor][dc][dc][D7 D2 nor D2 |][dc][dc][dc][D2 D2 & ~ ~][dc][D3 D3 D18 nor |][D10 D0 nor ~][D0 D19 D18 | |][dc][D1 D0 &][D3 ~][dc],0.0,1.0,1.0,2,66.39325779023406,99995,89977,0.55,0.0010581638690907312,322,322,False
[dc][D0 ~][D3 D11 D10 & & D0 D8 ~ | D17 ~ D3 nand & D11 D0 ~ | & nor][dc][D5 D10 nand ~ D13 ~ D11 D13 nand | D13 D9 nand D6 D6 nor & | | D0 D17 D10 D11 nand nor & nand][dc][D8][D2 D3 nor][dc][dc][dc][dc][D2 D4 D3 nand D2 nand D1 D6 nor D16 D4 | & & D9 D15 | D2 & D11 ~ & nand & ~][dc][dc][dc][dc][dc][D1][dc],1.0,1.0,1.0,2,44.9546880976823,99944,90100,0.35,0.0007164797793399987,269,269,False
