Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][D4 ~ ~ ~ D16 D3 D7 D12 & & ~ ~ nand |][D3 ~ ~ ~][D0 ~][dc][dc][dc][dc][D13 D1 |][D10][dc][dc][D2][dc][D2][dc][dc][D1 ~ ~][D7 D4 & D3 & D3 D0 D12 | nand & D11 D1 | D11 D11 nand nand nand],1.0,1.0,1.0,2,61.039555087743054,99948,81149,0.45,0.001017140992324262,580,580,False
[dc][dc][dc][dc][D14 ~ ~][dc][dc][dc][dc][dc][D2 D1 nand][D0][dc][dc][dc][D2][dc][D3 ~][D1 D2 nor D2 D9 D12 nor D14 D4 nor & nand nand][dc],1.0,1.0,1.0,4,57.10287339655149,99955,81615,0.3,0.0019030831147980657,561,561,False
[dc][dc][dc][D3][D2][dc][dc][dc][dc][D0][dc][dc][dc][D1 D15 nor][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,5,56.589559092484805,99981,81971,0.25,0.002357469685345094,584,584,False
[dc][D18 ~ D3 D8 D2 D19 & nand & |][dc][D16 D16 | D19 D10 nor D12 D3 nor & D11 D19 ~ nor | D2 & nand][D2][dc][D19 ~ D3 ~ nor ~][dc][dc][D1][dc][dc][dc][dc][dc][dc][D0][D2][dc][dc],0.0,1.0,1.0,3,69.24079879097496,99966,82141,0.35,0.0017307053112609993,1020,1020,False
[dc][D1][dc][dc][D2 D0 & D3 nand][dc][dc][D3 ~ ~][dc][D0][dc][D17 D17 & ~][dc][dc][dc][dc][D0][dc][dc][D2 D10 D1 | nand],0.0,1.0,1.0,8,64.98805350295781,99983,82256,0.35,0.0043317493473994375,555,555,False
[dc][D18 ~ D3 D8 D2 D19 & nand & |][dc][dc][D2][dc][D19 ~ D3 ~ nor ~][dc][dc][D1][D3 D10 D19 D2 nand nor ~ D13 ~ D7 nor nor & D1 ~ ~ nand][dc][dc][dc][dc][dc][D0][D2][dc][dc],0.0,1.0,1.0,3,69.33937474624352,99966,82442,0.35,0.001733169262173249,1106,1106,False
[dc][D1][dc][dc][dc][dc][dc][D3 ~ ~][dc][D0][dc][D17 D17 & ~][dc][dc][dc][dc][D0][dc][dc][D2 D10 D1 | nand],0.0,1.0,1.0,7,64.98805350295781,99983,82568,0.3,0.0037902806789745073,547,547,False
[dc][D1][dc][dc][D2 D0 & D3 nand][dc][dc][D3 ~ ~][dc][D0][dc][D17 D17 & ~][dc][dc][dc][dc][D0][dc][dc][dc],0.0,1.0,1.0,5,64.98805350295781,99983,82638,0.3,0.0027073433421246486,545,545,False
[dc][D18][dc][D3 ~ ~ ~][dc][dc][dc][dc][dc][dc][D1 D2 D0 & &][dc][dc][D0][dc][D0 ~ ~][dc][D18][D8 D11 D7 nor & D6 D9 & D3 ~ D13 D15 nand | & D13 D18 nand D16 D4 nor & nand |][dc],1.0,1.0,1.0,1,50.16289407764698,99995,83431,0.35,0.0004179481304102775,465,465,False
[dc][D18 ~ D3 D8 D2 D19 & nand & |][D6 D12 ~ & D9 ~ D9 nor nor D12 ~ D18 D17 D9 | | | |][dc][dc][dc][D19 ~ D3 ~ nor ~][dc][dc][D1][dc][dc][dc][dc][dc][dc][D0][D2][dc][dc],0.0,1.0,1.0,9,69.33937474624352,99966,83527,0.3,0.005199507786519747,1035,1035,False
[dc][dc][dc][D7 ~ D7 |][D9 ~][dc][D3][dc][D1][dc][D2 D1 nand][dc][dc][dc][dc][dc][D2 D9 nor][dc][dc][D2 D19 D1 nor nor D0 nand],0.0,1.0,1.0,5,65.76410874011346,99957,83741,0.35,0.0027396730991520483,505,505,False
[dc][dc][D15][dc][dc][dc][D3][dc][D15][dc][D2 D1 nand][D0][dc][dc][dc][D6 D14 & D16 D1 | nand][dc][dc][D7 D14 nor D19 D5 nor D5 nand D6 D7 nand | |][D2 D17 D15 nor D14 D16 | nand ~ ~ &],1.0,1.0,1.0,1,58.5153367754485,99979,84600,0.4,0.00048753916725319935,386,386,False
[dc][D12 D17 D15 | nor D9 ~ nand][D2 ~][dc][D0 ~][D9][dc][dc][D1 D9 D2 | |][dc][dc][D3 ~ ~][dc][dc][D1 ~ ~][dc][dc][dc][D1 ~ ~][dc],1.0,1.0,1.0,1,55.00401236921495,99984,84689,0.4,0.00045828344949940165,507,507,False
[dc][D0 D15 | D19 ~ |][dc][D3][D2][dc][dc][dc][dc][D0][dc][dc][dc][D1 D15 nor][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,3,56.589559092484805,99981,84932,0.3,0.0014144818112070564,477,477,False
[D7 D0 nor][dc][dc][D3][dc][dc][dc][D7 D3 nand][dc][D1 ~][D7 D1 & D16 | D6 D9 D0 & & & ~ D5 |][dc][dc][dc][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,2,52.66750562577164,99812,84936,0.3,0.0008776321986363578,476,476,False
[dc][D1][dc][dc][dc][dc][dc][dc][D3 ~][dc][D2 D1 nand][dc][dc][D16 ~][dc][D2 ~][D0][D8 D2 ~ | D1 D15 | D11 | D6 D5 nand D11 D8 nor & & D9 D1 D11 nor nand & nor ~][D0 D8 | D18 D13 nor |][dc],0.0,1.0,1.0,2,56.139411758749226,99985,85084,0.4,0.0009277357405519912,466,466,False
[dc][dc][D10 D10 |][D3 ~ ~ ~][D0 ~][dc][D2 D15 nor D9 & D10 D8 nor D13 D17 | nand D3 ~ nor nand][dc][dc][D13 D1 |][D10][dc][dc][D2][dc][D2][dc][dc][D1 ~ ~][D6 D4 | D14 nor D0 D9 & D9 D7 nor D9 | | |],1.0,1.0,1.0,1,61.44779907558284,99948,85246,0.5,0.0005119719109849036,353,353,False
[dc][dc][dc][dc][D0 ~][dc][D2][dc][dc][D7 D8 D11 | D7 ~ & D3 ~ ~ & nor D9 D8 D7 & nor nand][D7 D3 & ~ ~][dc][dc][dc][dc][D2][dc][D1 ~][dc][dc],1.0,1.0,1.0,1,57.354666699113665,99839,85273,0.3,0.0004778686748036127,477,477,False
[dc][D18 ~ D3 D8 D2 D19 & nand & |][dc][dc][D2][dc][D19 ~ D3 ~ nor ~][dc][dc][D1][dc][dc][dc][dc][dc][dc][D0][D2][dc][dc],0.0,1.0,1.0,10,69.33937474624352,99966,85345,0.3,0.0057772308739108295,930,930,False
[dc][dc][dc][dc][D1][D0 D19 &][dc][dc][dc][D3][D1 D2 D0 & &][dc][D3][dc][D1 ~ D7 | D13 D12 nor D2 D15 & nor nor D19 D11 D0 | | D2 nand nand][dc][dc][dc][dc][D17 D19 D1 nand nor D3 D8 nor nand],1.0,1.0,1.0,2,58.561385699756826,99971,85435,0.35,0.0009758456770681048,477,477,False
[D1 ~][dc][dc][dc][dc][D3 ~][dc][dc][dc][dc][D6 D2 D0 nand nand][dc][dc][dc][dc][dc][D11 ~ D17 nor D15 D12 | nand D16 D0 nor D17 D5 nand & D17 nand |][D2][D0 D6 & D14 ~ &][dc],0.0,1.0,1.0,2,38.33928377211133,99913,85821,0.3,0.0006388719099428268,221,221,False
[dc][D1][dc][dc][dc][dc][dc][dc][D3 ~][D1][dc][dc][dc][D16 ~][dc][D2 ~][D0][dc][dc][dc],0.0,1.0,1.0,2,56.139411758749226,99985,85841,0.3,0.0009277357405519912,437,437,False
[dc][dc][D2 ~][D8 D16 | D18 nand][D11 D0 nand D2 ~ nand D6 D10 D6 & | D6 D12 | ~ nand nand][dc][dc][dc][dc][dc][dc][dc][D0 D8 | ~][dc][D3 ~][D9 D3 D19 & D4 D4 | & D10 D5 nor D17 nor nand D18 D2 D12 & nand D0 D15 & ~ | nor & D8 ~ |][dc][dc][dc][D1],0.0,1.0,1.0,2,53.671111230771004,99965,85891,0.35,0.0008943559181900777,333,333,False
[dc][D1][dc][dc][dc][dc][D3][dc][dc][D0][dc][D17 D17 & ~][dc][dc][dc][dc][D0][dc][dc][D2 D10 D1 | nand],0.0,1.0,1.0,2,64.98805350295781,99983,85993,0.3,0.0010829373368498594,426,426,False
[dc][D18][dc][D3 ~ ~ ~][dc][dc][dc][dc][D0 D0 D12 nand D19 & & D3 ~ |][D2 D18 &][D1 D2 D0 & &][dc][dc][dc][dc][D2][dc][D2][dc][dc],1.0,1.0,1.0,3,50.15149204275757,99995,86146,0.35,0.0012535593921741077,397,397,False
[D7 D6 nor D6 nand][dc][dc][dc][D14 ~ ~][dc][dc][dc][dc][D5 D16 D15 nor nand][D2 D1 nand][D0][dc][D15][dc][D2][dc][D3 ~][D1 D2 nor D2 D9 D12 nor D14 D4 nor & nand nand][dc],1.0,1.0,1.0,1,59.704394568896305,99955,86263,0.45,0.0004974461810102611,190,190,False
[dc][D0 ~][D11 ~][dc][D2][dc][D6 D0 nand][dc][dc][dc][D3][dc][dc][D1][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,62.25548110432591,99976,86415,0.3,0.0005187013710785859,405,405,False
[dc][D0][dc][D3][dc][dc][dc][D5 D5 D5 nor | D9 |][dc][dc][D18 D9 nand][dc][dc][D1 D15 nor][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,2,57.49394030412969,99981,86754,0.3,0.0009580581544133375,339,339,False
[D1 ~][dc][dc][dc][dc][D3 ~][dc][dc][dc][dc][D6 D2 D0 nand nand][dc][dc][dc][dc][dc][D7 ~ D11 | D14 | D2 D10 D19 nand D7 & D17 D0 nor D12 D18 & nand nor D11 D3 | ~ & & nand][D2][D0 D6 & D14 ~ &][dc],0.0,1.0,1.0,2,38.33928377211133,99913,86838,0.3,0.0006388719099428268,201,201,False
[D7 D0 nor][dc][dc][D3][dc][dc][D19 ~ D15 D6 | D15 D18 & nor nand D6 D10 & D1 ~ D11 D12 nand | nand |][D7 D3 nand][dc][D1 ~][D3][dc][dc][dc][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,1,52.66750562577164,99812,86856,0.35,0.0004388160993181789,426,426,False
[D0 D6 D8 D7 & | D16 D2 nand D2 nor & D6 D16 & D10 D15 | nand D3 D4 nand ~ | | D14 & nand][D6 ~ D5 D16 & nor D6 | D6 nand][dc][dc][dc][D7 ~ D10 D7 nor D14 nand ~ nand][dc][D7 D3 nand][D3 D16 nand D2 nand D13 D6 D3 & nor nand D2 D14 & D12 & nand][D3 D9 D0 nor nand D0 D2 & nor D12 D2 nand nand][dc][dc][D1 D3 | ~][dc][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,1,73.25700478521155,99974,86918,0.4,0.0006103640699446684,506,506,False
[dc][dc][D2 ~][dc][D0 ~][D3 ~ D8 &][dc][dc][dc][dc][dc][D9 ~ D16 ~ nand D6 D10 & D0 & nand D10 ~ D1 ~ nand |][dc][D1][D13 D19 D18 nor nand][dc][dc][D19 D5 D15 & D12 nand & D16 D4 nor ~ D2 D7 | D5 nor nor D14 D11 ~ | | D0 nand |][dc][dc],1.0,1.0,1.0,1,56.126172357275934,99889,87030,0.35,0.0004676330828819042,330,330,False
[dc][D16 D9 nand D11 nor ~][dc][D4][D0 ~][D3 D3 D4 nand |][D9 ~ D2 D4 D0 nand D13 D15 nor | D19 ~ D8 | | D13 D12 nor ~ D2 D8 D18 nand nand nand nor nor nand][dc][D3][D5 D18 nand D9 D11 nor nor D1 D9 D18 nor & & D18 D16 D16 | nor ~ nand][D11 D1 &][D2 D5 & D12 ~ ~ nand D15 |][dc][D4 D0 nand D7 D15 D11 nor nor nand ~ D0 D3 nor D9 & nand D2 D19 D14 nor D11 | & &][dc][D14 D11 |][D2 D13 nand D14 nand D11 D12 D1 nor nand nand ~][dc][D1 ~ ~][dc],1.0,1.0,1.0,1,55.149131658882894,99685,87055,0.65,0.00045949255708616294,119,119,False
[dc][D19 D2 D15 | ~ & D1 nand][dc][dc][dc][dc][D14][dc][dc][dc][D2 D1 nand][D0][dc][dc][dc][D2][dc][dc][dc][D3 ~],1.0,1.0,1.0,3,57.10287339655149,99955,87083,0.3,0.0014273123360985492,377,377,False
[D11 D0 & D17 ~ D8 D17 D9 | nand nand ~ nand][dc][dc][dc][D0 ~][dc][D3 D1 nand][dc][dc][dc][D6][dc][D3 ~][dc][dc][D2][dc][D1 ~][D17 D19 nor ~][dc],1.0,1.0,1.0,2,53.713695462546355,99902,87285,0.4,0.0008950655263728877,277,277,False
[D1 ~][dc][D19 D16 D9 D16 nor D17 | nor nand][dc][dc][D3 ~][dc][D16 D1 D0 nand | D1 ~ |][dc][dc][D6 D2 D0 nand nand][dc][dc][dc][dc][D1 D17 D1 D13 nand & nand D16 D19 D12 | | ~ |][D6][D2][D0 D6 & D14 ~ &][dc],0.0,1.0,1.0,1,38.34282981865241,99913,87614,0.45,0.0003194654999876937,173,173,False
[dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][D2 D1 nand][D0][D3 D16 nor ~][dc][dc][dc][D14 D10 nand D2 nand][D3 ~][D1 D2 nor D2 D9 D12 nor D14 D4 nor & nand nand][dc],1.0,1.0,1.0,2,67.54646591434305,99993,87615,0.3,0.0011255697927245849,473,473,False
[dc][dc][D15][dc][dc][D13 D0 nor D14 & D14 & ~][D3][dc][D15][dc][D2 D1 nand][D0][dc][dc][dc][dc][dc][dc][D7 D14 nor D19 D5 nor D5 nand D6 D7 nand | |][D2 D17 D15 nor D14 D16 | nand ~ ~ &],1.0,1.0,1.0,2,58.36980954395176,99979,88018,0.4,0.0009726533215382992,347,347,False
[dc][dc][dc][D3 ~ ~ ~][D0 ~][dc][dc][D2 D12 ~ nand D12 D0 D6 D3 & & | &][dc][dc][D10][dc][dc][D2][dc][D2][dc][dc][D1 ~ ~][D7 D4 & D3 & D3 D0 D12 | nand & D11 D1 | D11 D11 nand nand nand],1.0,1.0,1.0,1,62.75746868882199,99921,88079,0.4,0.0005228838405370776,187,187,False
[dc][dc][D2 ~][dc][dc][dc][D19 D12 D15 | | D9 D10 | D10 D6 & nand | D14 ~ D11 & ~ | D7 D7 & D2 nand | D12 |][dc][dc][D1 ~][dc][dc][dc][D0 ~][D3 ~][dc][dc][D16 D4 D13 D18 | nand nor D14 D2 D19 D18 | & | nand][dc][D4 ~],0.0,1.0,1.0,3,55.83533425667214,99991,88282,0.35,0.0013956296178179173,381,381,False
[D7 D6 nor D6 nand][dc][dc][dc][D14 ~ ~][dc][dc][dc][dc][dc][D2 D1 nand][D0][dc][dc][dc][D2][dc][dc][dc][D3 ~],1.0,1.0,1.0,6,57.10287339655149,99955,88333,0.3,0.0028546246721970984,342,342,False
[dc][D0][dc][D3][dc][dc][dc][D5 D5 D5 nor | D9 |][dc][D0][dc][dc][dc][D1 D15 nor][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,3,56.589559092484805,99981,88654,0.3,0.0014144818112070564,369,369,False
[D0 D6 D8 D7 & | D16 D2 nand D2 nor & D6 D16 & D10 D15 | nand D3 D4 nand ~ | | D14 & nand][D6 ~ D5 D16 & nor D6 | D6 nand][dc][D6 D18 D18 & D11 ~ ~ nor ~ ~ nand][D2][dc][D7 ~ D10 ~ nand D11 D12 & D2 nand |][D1 D2 ~ D15 & nor D16 |][dc][dc][dc][D2 D19 D12 nor nor ~ D3 D19 ~ | D3 ~ & D11 D3 nor D17 D5 & | | D0 | |][D1 D3 | ~][D16 D18 nand D2 ~ nand][D2 D2 nand D9 D16 nor nand][dc][dc][D2][dc][dc],0.0,1.0,1.0,1,72.9771738127675,99974,88718,0.55,0.0006080325690631036,510,510,False
[dc][dc][dc][dc][dc][dc][dc][dc][D3][D3 D5 & D10 nor D1 nor][D3 D2 & D6 D7 nand nand][dc][dc][D8 D0 D16 D17 nor nand ~ nand][D5][dc][dc][D8 D8 | D3 D3 nand nand][D0 D5 nand][dc],1.0,1.0,1.0,5,54.713057316676625,99992,88814,0.35,0.002279296324005873,456,456,False
[dc][D15 D11 D6 & nand][dc][D3][D2][dc][D3 D8 | D8 ~ nor D3 D12 | nand][dc][dc][D0][dc][dc][dc][D1 D15 nor][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,2,56.589559092484805,99981,88818,0.35,0.0009429878741380376,366,366,False
[dc][dc][dc][dc][dc][dc][dc][dc][D3][D3 D5 & D10 nor D1 nor][D3 D2 & D6 D7 nand nand][dc][dc][D8 D0 D16 D17 nor nand ~ nand][D5][dc][dc][D12 D6 & D4 D9 nor nand ~ D2 nand D10 |][D0 D5 nand][dc],1.0,1.0,1.0,2,54.713074487865455,99992,88982,0.35,0.0009117188157368077,446,446,False
[dc][dc][D15 D16 nor D7 ~ & D15 D1 & D2 D17 | nor D6 D4 | & nand D19 nor D9 D17 ~ D8 D10 & nand & nand][D3 D5 ~ |][dc][D0][D3][dc][D2 D13 D13 nor nor][dc][D2 ~][dc][dc][dc][dc][dc][D0][D1 ~][dc][dc],1.0,1.0,1.0,1,49.544253750946595,99994,88984,0.4,0.00041279373147267616,373,373,False
[dc][D1][dc][dc][dc][dc][dc][dc][D3 ~][D1][dc][dc][D1 D2 | ~ ~][D16 ~][D2 D6 D6 & | D3 ~ | D12 D0 nor D10 D6 D1 & & & D15 & nand][D2 ~][D0][dc][dc][dc],0.0,1.0,1.0,1,56.139411758749226,99985,89015,0.4,0.0004638678702759956,342,342,False
[D1 ~][D13 D11 D14 & nand ~ ~][D19 D16 D9 D16 nor D17 | nor nand][D4 D6 ~ D1 D15 & & D6 | |][dc][D3 ~][D16 D8 ~ D3 D17 & | D4 D17 & D12 D16 | | nand ~ | D2 D18 nor ~ D10 | |][dc][dc][dc][D6 D2 D0 nand nand][dc][dc][D14 D14 | D1 nand D6 ~ D18 D3 | ~ nor nand][dc][D1 D17 D1 D13 nand & nand D16 D19 D12 | | ~ |][D16 D17 nand D14 D6 nor D11 D9 nand | D19 D9 ~ nor nor nand D9 D14 | D5 D12 & nand D19 D15 D18 | & ~ | &][D14 ~][D0 D6 & D14 ~ &][dc],0.0,1.0,1.0,2,41.91990929027033,99913,89140,0.6,0.0006985381540274457,62,62,False
[D0 D6 D8 D7 & | D16 D2 nand D2 nor & D6 D16 & D10 D15 | nand D3 D4 nand ~ | | D14 & nand][dc][dc][dc][D2][dc][dc][dc][D5 ~ D4 nand D13 | D6 ~ ~ nand][dc][dc][dc][D1 D3 | ~][D5 ~ D1 D6 nor nand D5 ~ nand][dc][dc][dc][D2][dc][dc],0.0,1.0,1.0,3,72.92936817299483,99974,89156,0.3,0.0018229027834433763,532,532,False
[dc][dc][D2 ~][dc][dc][D3][D1 D4 |][dc][dc][dc][D2 D0 | D8 & D15 ~ ~ nand D1 D8 nor D1 nand &][dc][D3 D10 | D6 nor D2 D17 nor D3 nand & ~][D13 ~ D0 & D2 nand][D8 D2 ~ | D3 D17 | D0 ~ nor nor D5 ~ ~ nor D1 |][dc][D9 D4 nor D12 D11 nand nor ~][dc][dc][D0 D1 nor],0.0,1.0,1.0,1,54.947434171617516,99969,89208,0.45,0.00045781205022424765,129,129,False
[dc][D1][dc][dc][D9][dc][D3][D17 D8 D15 nor D1 & D4 D5 nand D19 D6 nand nand & nor][D13 D19 D8 nor nand][D0][dc][D17 D17 & ~][dc][dc][dc][dc][D0][dc][dc][D2 D10 D1 | nand],0.0,1.0,1.0,1,62.73290549468641,99983,89383,0.45,0.0005226791844610151,129,129,False
[dc][dc][D15][dc][D10 D11 D1 & | D5 D7 D6 nor nand ~ D19 D18 ~ nor D1 D16 nand | | |][dc][D3][dc][D15][dc][D2 D1 nand][D0][D19 D2 | D15 |][dc][dc][D2][dc][dc][dc][D1 D2 nand ~ D2 D11 & D3 nand nor D5 D3 & D19 ~ nor D10 ~ ~ | nand D1 D7 nor D5 nand nand D12 D5 & D14 D13 nand nand D10 D10 nand D16 nor D3 D7 D17 & | | & |],1.0,1.0,1.0,1,58.57390070404147,99979,89385,0.45,0.0004880271112786582,298,298,False
[dc][D18 ~ D3 D8 D2 D19 & nand & |][dc][D17 D19 ~ nor ~][D2][dc][D19 ~ D3 ~ nor ~][dc][dc][D1][dc][dc][dc][dc][dc][dc][D0][D2][dc][dc],0.0,1.0,1.0,1,69.38706388326185,99966,89441,0.35,0.0005781204246265869,593,593,False
[dc][dc][D2 ~][dc][dc][dc][dc][dc][dc][dc][dc][dc][D0 D8 | ~][dc][D3 ~][dc][dc][dc][dc][D1],0.0,1.0,1.0,3,53.58764588652176,99965,89644,0.2,0.0013394476229795522,341,341,False
[dc][dc][D2][dc][D1][dc][dc][D19][dc][D3][D1 D2 D0 & &][dc][D3][dc][dc][dc][dc][dc][D2][dc],1.0,1.0,1.0,5,58.561385699756826,99971,89699,0.35,0.0024396141926702622,332,332,False
[dc][dc][dc][D16 D1 nor ~][D9 ~][dc][D3][dc][D1][dc][D2 D1 nand][dc][dc][dc][dc][dc][dc][dc][dc][D2 D19 D1 nor nor D0 nand],0.0,1.0,1.0,4,65.76410874011346,99957,89708,0.3,0.0021917384793216387,300,300,False
[dc][D12 D17 D15 | nor D9 ~ nand][D2 ~][dc][D0 ~][D9][D9 ~ D2 D4 D0 nand D13 D15 nor | D19 ~ D8 | | D13 D12 nor ~ D2 D8 D18 nand nand nand nor nor nand][D0 D0 nor D15 nor ~][D1 D9 D2 | |][dc][dc][D3 ~ ~][dc][dc][D1 ~ ~][dc][dc][dc][D1][dc],1.0,1.0,1.0,1,55.00401236921495,99984,89721,0.5,0.00045828344949940165,343,343,False
[dc][D18][dc][D3 ~ ~ ~][dc][dc][dc][dc][D3 ~ D19 |][dc][D1 D2 D0 & &][dc][dc][dc][dc][D2][dc][D18][dc][dc],1.0,1.0,1.0,2,50.15149204275757,99995,89781,0.3,0.0008357062614494052,277,277,False
[dc][D1][D1][dc][dc][dc][dc][D3 D1 D5 D12 nor & D13 D9 & D18 nand nor nand D18 D15 nor D11 nand |][D17 D14 D6 & |][dc][D2 D1 nand][D0][D3 D16 nor ~][dc][dc][D0][dc][D17 ~ ~][dc][dc],1.0,1.0,1.0,4,74.97678011535461,99993,89870,0.45,0.00249877170363332,487,487,False
[D3 D8 ~ D17 | D15 ~ D16 nor nor D16 D8 | D15 nor D14 ~ nor & nand][D19 D6 D11 D16 | D19 D5 | | D0 ~ D11 ~ & & & nand][D12][dc][dc][dc][dc][D2 D3 nor][dc][D6 D5 | D9 D1 nand |][dc][dc][D5 D4 D18 nand ~ & D12 D15 D5 nor | D15 D12 nor | D13 D8 | D7 D13 nand | | |][dc][dc][D19 D10 | D1 ~ nand D2 nand D15 D2 nand |][D0][D1 ~][dc][dc],1.0,1.0,1.0,3,62.135192142297036,99928,89900,0.45,0.001553097435827285,300,300,False
[dc][D1][dc][dc][D9 D7 D9 nand nand D17 D8 | ~ nand][dc][dc][D3 D1 D5 D12 nor & D13 D9 & D18 nand nor nand D18 D15 nor D11 nand |][dc][dc][D2 D1 nand][D0][D3 D16 nor ~][dc][dc][dc][dc][D17 ~ ~][dc][dc],1.0,1.0,1.0,2,74.97678011535461,99993,90042,0.35,0.00124938585181666,476,476,False
