Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][D1 D2 D0 nand D1 | | D10 ~ &][dc][dc][dc][D2][D6 D4 nor D8 & D8 D0 | D0 & |][dc][dc][dc][dc],0.0,1.0,1.0,6,76.30691518728243,99977,82065,0.2727272727272727,0.006029767099695642,1403,1403,True
[D1 ~ ~ ~][dc][dc][dc][dc][D2 D0 D9 & nor ~][D7 D0 D5 & nand][D1 D2 D1 nor ~ nand][D0 D4 ~ nor][D0 D9 | D4 D2 & |][dc],1.0,1.0,1.0,1,80.00009604848553,99987,82632,0.5454545454545454,0.0010536003321623918,1050,1050,True
[D1 D2 nand][D7 D0 ~ nand][dc][dc][D1 D0 nand D1 D1 & nor ~][D0][D2 D8 &][dc][dc][dc][dc],1.0,1.0,1.0,1,72.25025473685432,99960,82753,0.45454545454545453,0.0009515350124508782,1073,1073,True
[D1][dc][dc][dc][dc][dc][D2 ~][D1][D5 D0 nor][dc][D0 ~ D10 D0 | |],0.0,1.0,1.0,1,83.0411936375106,99966,82856,0.45454545454545453,0.0010936515519508426,1086,1086,True
[D1 D2 nand][dc][dc][dc][D1 D0 nand D1 D1 & nor ~][D0][D2 D8 &][dc][dc][dc][D0],1.0,1.0,1.0,1,72.25025473685432,99960,83737,0.45454545454545453,0.0009515350124508782,1013,1013,True
[dc][dc][dc][dc][D2][D4 D8 nor ~ D1 nand][D7 D0 D5 & nand][dc][D0 D4 ~ nor][D0 D9 | D4 D2 & |][dc],1.0,1.0,1.0,3,80.00009604848553,99987,83799,0.45454545454545453,0.0031608009964871754,975,975,True
[dc][dc][D9 D0 | D2 | ~ D0 D1 nand |][dc][dc][D5 D3 |][dc][dc][D1 D6 D5 D6 nor nand & D6 D1 nor D5 & D2 nor &][D2 D9 D0 & nor][D5],1.0,1.0,1.0,2,70.43043035558392,99992,84356,0.45454545454545453,0.0018551358931371733,1073,1073,True
[D1 D2 nand][D9 D1 nand D8 D7 nand | D5 D0 nand D5 nor ~ &][dc][dc][dc][D0][D2 D8 &][dc][dc][dc][D0],1.0,1.0,1.0,4,72.25025473685432,99960,84425,0.45454545454545453,0.003806140049803513,967,967,True
[dc][D0 ~ D9 D2 nor nor][D1][D3 D10 D5 D3 nor nor D4 & nand][dc][dc][dc][D0][D10][D1][dc],1.0,1.0,1.0,1,66.87531686341205,99973,86239,0.5454545454545454,0.0008807471433290861,1212,1212,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D9 D1 D3 D7 nor nor nor][D10 D4 nand D2 nand][D10 D1 | D9 nand][dc][dc],0.0,1.0,1.0,2,77.99881676126772,99990,86345,0.36363636363636365,0.0021071591763091456,1093,1093,True
[dc][dc][dc][D2 D6 D6 nor &][D6 D5 nand D7 | D1 & D0 |][dc][D0 D8 nand][dc][D1 ~][D4 ~ D0 |][dc],0.0,1.0,1.0,5,79.6615160921097,99974,86870,0.45454545454545453,0.005245706190423717,448,448,True
[D1 ~ ~ ~][dc][dc][dc][D2][D4 D8 nor ~ D1 nand][dc][D10 D7 ~ ~ nand][D0 D4 ~ nor][dc][dc],1.0,1.0,1.0,1,79.57820931414628,99987,86883,0.45454545454545453,0.001048044088790317,593,593,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D9 D1 D3 D7 nor nor nor][dc][D10 D1 | D9 nand][dc][dc],0.0,1.0,1.0,3,77.99881676126772,99990,86934,0.2727272727272727,0.003160738764463718,1029,1029,True
[dc][dc][dc][dc][dc][dc][dc][D0 D5 | ~ D3 D5 & nand][D2 D0 D1 & D10 & &][dc][dc],1.0,1.0,1.0,4,68.11670157293206,99973,87101,0.18181818181818182,0.003588384661915983,711,711,True
[dc][dc][D9 D0 | D2 | ~ D0 D1 nand |][dc][dc][D5 D3 |][dc][dc][D1 D6 D5 D6 nor nand & D6 D1 nor D5 & D2 nor &][dc][D5],1.0,1.0,1.0,3,70.43043035558392,99992,87165,0.36363636363636365,0.00278270383970576,885,885,True
[dc][dc][D9 D0 | D2 | ~ D0 D1 nand |][dc][dc][dc][dc][dc][D4 D6 nand D9 D4 nor nand][D1][D5 ~ ~ D2 ~ &],1.0,1.0,1.0,2,72.14723421850884,99992,87556,0.36363636363636365,0.0019003564668509624,632,632,True
[dc][D0 ~ D9 D2 nor nor][dc][dc][dc][dc][dc][dc][D2 D0 D1 & D10 & &][D1 D1 D0 & D6 D9 nor | |][dc],1.0,1.0,1.0,4,68.11670157293206,99973,87601,0.2727272727272727,0.003588384661915983,676,676,True
[dc][dc][dc][D2 D0 ~ nor][D1 D4 D3 | nand D3 D9 nand D3 | nand][dc][D9 D1 D3 D7 nor nor nor][dc][D10 D1 | D9 nand][dc][dc],0.0,1.0,1.0,2,75.20236495516463,99990,87691,0.36363636363636365,0.002015086082109338,609,609,True
[D10 D1 & D3 D5 & & D1 nor][dc][dc][dc][D0 D1 D0 & |][dc][D7 D4 D6 | D0 | nand D2 D7 | D7 & ~ nor][dc][dc][D2 ~][dc],1.0,1.0,1.0,1,82.13633089102392,99994,87932,0.36363636363636365,0.0010817345201302566,764,764,True
[dc][dc][dc][dc][dc][dc][D0 D8 nand][D1 ~][D1 ~][D4 ~ D0 |][dc],0.0,0.7533539731682146,0.7533539731682146,1,75.92223578811698,99974,88482,0.36363636363636365,0.0009998949600809358,2190,2907,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][dc][dc][dc][D2][D0 D0 |][D1 D5 D1 nand |][dc][dc][dc],0.0,1.0,1.0,2,73.5259559340634,99977,89240,0.36363636363636365,0.00193667196468705,657,657,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][D0 D7 D5 & D9 & |][dc][D4 D2 | D0 &][D2][dc][dc][dc][dc][D8 ~ D3 | D10 D3 | nor D0 D5 nor ~ D4 D0 nand | |],0.0,1.0,1.0,2,73.5259559340634,99977,89337,0.45454545454545453,0.00193667196468705,653,653,True
[D10 D1 & D3 D5 & & D1 nor][dc][D2 ~][D3 ~ ~][dc][D5 D3 D4 nor ~ &][D4 D7 nand D0 & ~][dc][dc][D2 ~][dc],1.0,1.0,1.0,1,77.06495007059266,99993,89549,0.5454545454545454,0.001014944493857163,435,435,True
[D2][dc][D2 D10 D3 | D7 | D1 ~ & |][D1 ~ D6 D5 | D10 D8 nor | nand][D7 D2 |][D6][dc][D6 D10 nand D10 nor D6 ~ D2 & nor D0 D0 nand &][D2 D8 & ~][dc][D0 D1 | D7 D3 nand D0 nand &],1.0,1.0,1.0,1,68.78976164326754,99950,89579,0.7272727272727273,0.0009059603587574754,349,349,True
[D10 D1 & D3 D5 & & D1 nor][dc][D2 ~][D3 ~ ~][dc][D5 D1 D1 nor |][D0 D1 | ~][dc][dc][D2 ~][dc],1.0,1.0,1.0,3,69.54311982893712,99993,89699,0.5454545454545454,0.0027476462318359023,630,630,True
[D2][dc][D6][dc][dc][D6][dc][dc][D1 D1 D2 | ~ |][dc][D0 ~ D2 ~ |],1.0,1.0,1.0,1,68.19408796553694,99988,89710,0.45454545454545453,0.0008981153433672816,642,642,True
[dc][dc][dc][D2 D0 ~ nor][D0][D1][D9 D1 D3 D7 nor nor nor][dc][D0][dc][dc],0.0,1.0,1.0,2,75.1416457516705,99990,89711,0.45454545454545453,0.0020130869041042492,664,664,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][dc][dc][D2][D2][D0 D0 |][dc][dc][dc][dc],0.0,1.0,1.0,2,73.5259559340634,99977,89743,0.36363636363636365,0.00193667196468705,631,631,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D9 D1 D3 D7 nor nor nor][dc][D0][dc][dc],0.0,1.0,1.0,4,77.99881676126772,99990,89752,0.2727272727272727,0.004214318352618291,816,816,True
[dc][D2][dc][dc][dc][D2][D6 D4 nor D8 & D8 D0 | D0 & |][dc][dc][D0 D10 D8 D10 | nor ~ nand][D8 ~ D3 | D10 D3 | nor D0 D5 nor ~ D4 D0 nand | |],0.0,1.0,1.0,3,82.34244321615094,99977,90094,0.45454545454545453,0.003253347051146767,930,930,True
[dc][dc][dc][dc][dc][dc][dc][D2][D2 D0 D1 & D10 & &][dc][dc],1.0,1.0,1.0,2,68.11670157293206,99973,90285,0.18181818181818182,0.0017941923309579915,535,535,True
[dc][dc][dc][D2 D0 ~ nor][D0][dc][D0 ~ D7 nor][D1 ~][dc][dc][dc],0.0,1.0,1.0,4,79.99439332892422,99964,90685,0.36363636363636365,0.004214100909649051,583,583,True
[dc][dc][dc][D2 D0 ~ nor][D8 D4 | D8 D4 nor & D8 D10 D0 | | |][dc][D0 ~ D7 nor][dc][D9 D1 & ~][dc][dc],0.0,1.0,1.0,2,84.56530038434423,99964,90853,0.36363636363636365,0.0022274480400713025,879,879,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][D8 D6 & D7 ~ nor D0 & D3 nand][dc][dc][D2][D6 D4 nor D8 & D8 D0 | D0 & |][dc][dc][dc][dc],0.0,1.0,1.0,3,78.57753303079349,99977,90878,0.36363636363636365,0.0031045955814191528,607,607,True
[D1 D2 nand][dc][D8][dc][dc][D0][D2 D8 &][dc][dc][dc][D0],1.0,1.0,1.0,3,72.25025473685432,99960,90921,0.45454545454545453,0.0028546050373526345,564,564,True
[dc][dc][dc][D2 D6 D6 nor &][dc][D1][dc][dc][dc][D0 D10 D8 D10 | nor ~ nand][dc],0.0,1.0,1.0,3,84.61863149096682,99954,91027,0.2727272727272727,0.0033432791702641,723,723,True
[D0][D0 ~ D9 D2 nor nor][D1][dc][dc][dc][dc][D0][dc][D0 D10 D6 nor |][D0 D2 ~ ~ nand],1.0,1.0,1.0,1,62.744584916945115,99983,91253,0.5454545454545454,0.0008263454517581951,563,563,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][dc][D7 D9 nand][dc][D2][D6 D4 nor D8 & D8 D0 | D0 & |][dc][dc][dc][dc],0.0,1.0,1.0,2,76.69864937853865,99977,91260,0.36363636363636365,0.00202024063602771,514,514,True
[dc][dc][dc][D2 D6 D6 nor &][dc][D1][dc][dc][dc][D0 D10 D8 D10 | nor ~ nand][D2],0.0,1.0,1.0,2,84.61863149096682,99954,91340,0.36363636363636365,0.0022288527801760665,693,693,True
[dc][dc][dc][D2 D0 ~ nor][D0][dc][D9 D1 D3 D7 nor nor nor][dc][D0][D0 D9 D7 D10 D1 | nand nand &][dc],0.0,1.0,1.0,1,77.99881676126772,99990,91372,0.45454545454545453,0.0010535795881545728,691,691,True
[D2 ~ D3 D10 nand nor D6 nand][dc][dc][dc][D0 ~ D8 D10 nor nor D3 D4 D1 nand nand nor ~][dc][D2 ~][D1 D5 nand D0 |][D0 D0 | ~][dc][D10 D0 & D8 nand],0.0,1.0,1.0,2,76.3693479713939,99998,91376,0.5454545454545454,0.0020115668446427856,919,919,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D0 ~ D7 nor][dc][D10 D1 | D9 nand][dc][dc],0.0,1.0,1.0,3,86.06026577053483,99964,91390,0.2727272727272727,0.0034002380902217327,685,685,True
[dc][D0 ~ ~][dc][D2 D0 ~ nor][dc][dc][D9 D1 D3 D7 nor nor nor][dc][dc][D0 D9 D7 D10 D1 | nand nand &][dc],0.0,1.0,1.0,2,77.99881676126772,99990,91712,0.36363636363636365,0.0021071591763091456,660,660,True
[D0][D7][D9 D0 | D2 | ~ D0 D1 nand |][D3 ~ ~][dc][dc][D7 D0 ~ nor D9 ~ D8 D1 D3 & nor nor nor][D0][dc][D2 ~][dc],1.0,1.0,1.0,1,99.42906386089281,99878,91953,0.6363636363636364,0.001309479611711235,195,195,True
[D10 D1 & D3 D5 & & D1 nor][dc][D2 ~][D3 ~ ~][dc][D5 D1 D1 nor |][D7 D0 ~ nor D9 ~ D8 D1 D3 & nor nor nor][dc][dc][D2 ~][D3],1.0,1.0,1.0,1,80.38433687610095,99993,92089,0.6363636363636364,0.0010586607793818625,543,543,True
[D10 D1 & D3 D5 & & D1 nor][dc][D2 ~][D3 ~ ~][dc][dc][D0 D1 | ~][D1 D4 D0 nand D10 D5 nand nand nor D3 |][dc][D2 ~][dc],1.0,1.0,1.0,3,69.54311982893712,99993,92124,0.5454545454545454,0.0027476462318359023,481,481,True
[dc][D0 ~ D9 D2 nor nor][dc][dc][dc][dc][dc][dc][D2 D0 D1 & D10 & &][dc][dc],1.0,1.0,1.0,2,68.11670157293206,99973,92256,0.18181818181818182,0.0017941923309579915,422,422,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D0 ~ D7 nor][D1 ~][D1 ~][dc][dc],0.0,1.0,1.0,4,79.99439332892422,99964,92297,0.36363636363636365,0.004214100909649051,484,484,True
[D1 ~ ~ ~][dc][dc][dc][D2][D2 D0 D9 & nor ~][dc][dc][D0 D4 ~ nor][dc][dc],1.0,1.0,1.0,4,80.00009604848553,99987,92436,0.36363636363636365,0.004214401328649567,458,458,True
[dc][dc][dc][D2 D0 ~ nor][D0][dc][D0 ~ D7 nor][dc][D9 D1 & ~][dc][dc],0.0,1.0,1.0,2,84.56530038434423,99964,92491,0.36363636363636365,0.0022274480400713025,723,723,True
[D1 ~ ~ ~][D4][dc][dc][D2][dc][dc][dc][D0 D4 ~ nor][dc][dc],1.0,1.0,1.0,1,80.00009604848553,99987,92604,0.36363636363636365,0.0010536003321623918,446,446,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][dc][dc][D2][D2][D6 D4 nor D8 & D8 D0 | D0 & |][dc][dc][dc][dc],0.0,1.0,1.0,4,76.30691518728243,99977,92613,0.36363636363636365,0.004019844733130428,587,587,True
[dc][D7][D9 D0 | D2 | ~ D0 D1 nand |][dc][D0 D1 D0 & |][dc][D7 D4 D6 | D0 | nand D2 D7 | D7 & ~ nor][D0][dc][D2 ~][D4 ~],1.0,1.0,1.0,2,76.63516522067786,99994,92642,0.6363636363636364,0.0020185684647900997,228,228,True
[D10 D1 & D3 D5 & & D1 nor][dc][D2 ~][D3 ~ ~][dc][dc][D7 D0 ~ nor D9 ~ D8 D1 D3 & nor nor nor][dc][dc][D2 ~][dc],1.0,1.0,1.0,1,80.38433687610095,99993,92825,0.45454545454545453,0.0010586607793818625,495,495,True
[dc][dc][dc][D2 D0 ~ nor][D0][dc][D9 D1 D3 D7 nor nor nor][dc][D0][dc][dc],0.0,1.0,1.0,3,77.99881676126772,99990,92847,0.36363636363636365,0.003160738764463718,582,582,True
[dc][dc][D9 D0 | D2 | ~ D0 D1 nand |][dc][dc][dc][dc][dc][D1 D6 D5 D6 nor nand & D6 D1 nor D5 & D2 nor &][D7 D0 nor D6 D7 nand nor D8 D5 nand |][D5],1.0,1.0,1.0,2,71.59506423947244,99935,92887,0.36363636363636365,0.0018858123224796788,305,305,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D9 D1 D3 D7 nor nor nor][dc][dc][dc][dc],0.0,1.0,1.0,1,77.99881676126772,99990,92915,0.18181818181818182,0.0010535795881545728,572,572,True
[dc][dc][D9 D2 D2 nand nand][dc][dc][dc][dc][dc][D2 D0 D1 & D10 & &][dc][dc],1.0,1.0,1.0,3,68.11670157293206,99973,93074,0.18181818181818182,0.002691288496436987,383,383,True
[D10 D1 & D3 D5 & & D1 nor][dc][D2 ~][D3 ~ ~][dc][dc][D4 D7 nand D0 & ~][dc][dc][dc][dc],1.0,1.0,1.0,3,75.22758826686308,99993,93108,0.36363636363636365,0.0029722393809767074,546,546,True
[D0][D5 D7 |][D9 D0 | D2 | ~ D0 D1 nand |][dc][D0 D1 D0 & |][dc][dc][D0][D7 D4 nor D0 nand D0 D9 nand D3 D4 & nand nand D3 nand][dc][D0 D2 ~ ~ nand],1.0,0.7365269461077845,0.7365269461077845,1,78.60157792861044,99994,93247,0.6363636363636364,0.0010351818648302715,369,501,True
[dc][D0 D1 nand][dc][dc][dc][D1][dc][dc][dc][D6 ~][D2],0.0,1.0,1.0,3,77.39569886437206,99954,93392,0.36363636363636365,0.003057901354844182,429,429,True
[dc][D2][dc][dc][dc][dc][D6 D4 nor D8 & D8 D0 | D0 & |][dc][dc][D0 D10 D8 D10 | nor ~ nand][dc],0.0,1.0,1.0,3,82.34244321615094,99977,93448,0.2727272727272727,0.003253347051146767,615,615,True
[D1][dc][dc][dc][dc][dc][D2 ~][D1][D5 D0 nor][dc][dc],0.0,1.0,1.0,3,83.0411936375106,99966,93462,0.36363636363636365,0.0032809546558525277,415,415,True
[dc][D0 ~ D9 D2 nor nor][D1][dc][dc][D1 D7 D9 nor | D2 D7 | |][dc][dc][dc][D2 ~][dc],1.0,1.0,1.0,2,62.744584916945115,99983,93612,0.36363636363636365,0.0016526909035163902,407,407,True
[dc][dc][dc][dc][D0 ~ D8 D10 nor nor D3 D4 D1 nand nand nor ~][dc][D2 ~][D1 ~][D0 D0 | ~][dc][D3 D3 D0 D6 nand D3 D4 nor & nand nand],0.0,1.0,1.0,1,72.24976562287732,99998,93732,0.45454545454545453,0.0009515285708255041,359,359,True
[D0 D8 nand D2 &][D7 D0 nand D4 D1 nor ~ D3 nor |][D2 D10 D3 | D7 | D1 ~ & |][dc][dc][dc][dc][D6 D10 nand D10 nor D6 ~ D2 & nor D0 D0 nand &][D1 D1 D2 | ~ |][dc][D4 D0 nor D9 ~ |],1.0,1.0,1.0,1,65.83577370646633,99950,93892,0.5454545454545454,0.0008670563720731197,281,281,True
[dc][dc][dc][D4 D5 nand D5 | D2 & D2 nand][dc][dc][D0 ~ D7 nor][D1 ~][D1 ~][dc][dc],0.0,1.0,1.0,1,79.99439332892422,99964,93893,0.36363636363636365,0.0010535252274122627,385,385,True
[dc][D0 D10 D10 | nand][D2 D10 D3 | D7 | D1 ~ & |][D1 ~ D6 D5 | D10 D8 nor | nand][D6 D1 D5 | |][dc][dc][D6 D10 nand D10 nor D6 ~ D2 & nor D0 D0 nand &][D1 D1 D2 | ~ |][dc][dc],1.0,1.0,1.0,1,68.19408796553694,99988,93986,0.5454545454545454,0.0008981153433672816,375,375,True
[dc][dc][D1][dc][dc][dc][dc][D0 D5 | ~ D3 D5 & nand][D2 D0 D1 & D10 & &][D1][D10 D5 |],1.0,1.0,1.0,1,68.11670157293206,99973,94025,0.45454545454545453,0.0008970961654789957,322,322,True
[dc][dc][D2 ~][D3 ~ ~][dc][D5 D1 D1 nor |][D7 D0 ~ nor D9 ~ D8 D1 D3 & nor nor nor][dc][dc][D2 ~][dc],1.0,0.9086021505376344,0.9086021505376344,2,73.38752040534357,99993,94118,0.45454545454545453,0.0019330255760888688,507,558,True
[dc][dc][dc][D8 D7 | D0 D4 & |][dc][dc][dc][D2 D5 nor ~ D7 D0 | ~ ~ &][D2 D0 D1 & D10 & &][D1][D10 D5 |],1.0,1.0,1.0,1,68.55518849109743,99973,94185,0.45454545454545453,0.0009028710330785033,260,260,True
[dc][D7][D1 ~][D0][dc][dc][D7 D4 D6 | D0 | nand D2 D7 | D7 & ~ nor][dc][dc][D2 ~][dc],1.0,1.0,1.0,3,82.13633089102392,99994,94217,0.45454545454545453,0.0032452035603907693,364,364,True
[dc][dc][dc][D2 D0 ~ nor][D7 D7 D6 nor D0 | & D5 D10 ~ | nand][dc][D0 ~ D7 nor][dc][D9 D1 & ~][dc][dc],0.0,1.0,1.0,3,84.56530038434423,99964,94267,0.36363636363636365,0.0033411720601069536,551,551,True
[dc][dc][dc][D3 ~][D5 D0 & D10 ~ nand][dc][D2 ~][D1 D5 nand D0 |][D0 D0 | ~][dc][dc],0.0,1.0,1.0,1,76.51003048149707,99998,94301,0.45454545454545453,0.001007636209339102,517,517,True
[D1][D9][dc][D3 D5 & D10 ~ nand][D6 ~ D3 D4 nor D3 | |][D5 D5 | ~][D2 ~][D1 D5 nand D0 |][D0 D0 | ~][D0 D10 nand][D0 ~ D10 D0 | |],0.0,1.0,1.0,1,88.17159798897688,99966,94322,0.9090909090909091,0.0011612189174394568,161,161,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D9 D1 D3 D7 nor nor nor][D1 D2 D3 | nand D1 ~ D1 D9 nor nor | D7 D3 | D4 | &][D4 ~ D5 ~ nand][D1][dc],0.0,1.0,1.0,1,83.35025845942383,99915,94560,0.45454545454545453,0.001097721932051763,241,241,True
[dc][D0 D1 nand][dc][D2 D6 D6 nor &][dc][dc][dc][D8][D1 D1 nor D2 D3 nor & ~][dc][dc],0.0,0.5467775467775468,0.5467775467775468,1,80.79537855781189,99954,94577,0.36363636363636365,0.001064074193537275,263,481,True
[dc][dc][dc][D2 D0 ~ nor][dc][dc][D0 ~ D7 nor][dc][D9 D1 & ~][dc][dc],0.0,1.0,1.0,1,84.56530038434423,99964,94648,0.2727272727272727,0.0011137240200356513,515,515,True
[dc][dc][D9 D0 | D2 | ~ D0 D1 nand |][dc][dc][dc][dc][dc][D4 D6 nand D9 D4 nor nand][D2 D9 D0 & nor][D5],1.0,0.7491638795986622,0.7491638795986622,1,72.37729582312086,99993,94757,0.36363636363636365,0.0009532081420757174,448,598,True
[D1 ~ ~ ~][dc][dc][dc][D8 ~ D4 & D3 nor D9 D8 nand nand][D2 D0 D9 & nor ~][dc][dc][D0 D4 ~ nor][D0 D9 | D4 D2 & |][dc],1.0,1.0,1.0,1,80.03399466057189,99987,94771,0.45454545454545453,0.0010540467764883134,276,276,True
[dc][dc][D1][dc][dc][dc][dc][dc][D2 D0 D1 & D10 & &][D1][dc],1.0,1.0,1.0,7,68.11670157293206,99973,94782,0.2727272727272727,0.00627967315835297,286,286,True
[dc][dc][dc][D2 D0 ~ nor][D0][D1][D9 D1 D3 D7 nor nor nor][D10 D4 nand D2 nand][D6 D9 nand][dc][dc],0.0,1.0,1.0,2,75.1416457516705,99990,94829,0.5454545454545454,0.0020130869041042492,335,335,True
[dc][D4][dc][dc][D2][dc][D4][dc][D0 D4 ~ nor][dc][D4],1.0,0.7480314960629921,0.7480314960629921,2,72.92505086601815,99988,94898,0.45454545454545453,0.0019208441392077698,475,635,True
[dc][D1 D2 D0 nand D1 | | D10 ~ &][D0 D7 D5 & D9 & |][dc][D2][D9 D5 nor D0 | D8 D7 D6 D1 & nor nand |][D2 D1 nand ~][D2 D0 & D0 |][D1][dc][dc],0.0,1.0,1.0,2,73.5259559340634,99977,94937,0.6363636363636364,0.00193667196468705,308,308,True
[D1 ~ ~ ~][D7 D0 ~ nand][dc][dc][D1 D0 nand D1 D1 & nor ~][dc][D2 D8 &][dc][dc][dc][D0],1.0,1.0,1.0,2,72.25025473685432,99960,94956,0.45454545454545453,0.0019030700249017564,312,312,True
