Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][D0 ~ D1 ~ nor][D0 D1 D0 & &][D5 ~][dc][dc],0.0,1.0,1.0,1,83.03275570821972,99978,86820,0.5,0.0017779267674696742,1808,1808,True
[dc][dc][dc][D1 D3 &][dc][D0 D0 & ~],1.0,1.0,1.0,4,72.89416168525334,99991,86953,0.3333333333333333,0.006243342408525873,1790,1790,True
[D5 D1 ~ |][D0 D4 &][D1 D5 nand D0 D1 nor nand][dc][dc][dc],1.0,1.0,1.0,1,81.65512123738975,99989,87494,0.5,0.001748428370354148,2696,2696,True
[dc][dc][D3 D0 nor][dc][D3 D0 nor][dc],0.0,0.8183848157796799,0.8183848157796799,4,73.582921203962,99999,87540,0.3333333333333333,0.007877917824193389,2199,2687,True
[dc][dc][D1 D1 | D1 D0 nand &][dc][D3 D1 nand ~][dc],1.0,1.0,1.0,2,72.89416168525334,99991,87649,0.3333333333333333,0.0031216712042629363,1695,1695,True
[D1 D4 nand D2 nand][dc][dc][D5 D1 D1 | |][D1 ~ D2 D1 | |][D0 ~ D3 nand],0.0,0.6,0.6,1,83.81066253013871,99978,88407,0.6666666666666666,0.0017945835838006552,2727,4545,True
[D1 D0 |][D0 D4 &][dc][dc][dc][D4 D1 & ~],1.0,1.0,1.0,2,73.06536831151632,99989,89228,0.5,0.003129003078075984,1478,1478,True
[D2 ~ D0 nor][D2 D1 & D2 ~ nor][D5 D1 nand][dc][dc][D0 D0 & ~],1.0,1.0,1.0,2,66.77161481184079,99969,89310,0.6666666666666666,0.002859474920917126,1257,1257,True
[D1 D4 nand D2 nand][D3 D0 nor D0 ~ &][D5 D0 D3 nand |][dc][dc][dc],0.0,1.0,1.0,1,80.13358600666392,99974,90029,0.5,0.0017158487192118724,1367,1367,True
[D5 D4 nor D5 ~ nor][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,2,86.07695481970586,99973,90196,0.3333333333333333,0.0036862204736168467,1345,1345,True
[D1 ~][dc][D4 D0 nand][D0 D0 |][dc][D1 D1 nand],0.0,1.0,1.0,2,90.1957118457621,99993,90201,0.6666666666666666,0.0038626050414387785,1153,1153,True
[D5 D5 nand D1 nand][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,5,86.07695481970586,99973,90316,0.3333333333333333,0.009215551184042117,1329,1329,True
[D2 D5 D0 & |][dc][D5 ~ ~][D1 D3 &][dc][dc],1.0,1.0,1.0,2,87.10118133407498,99973,90316,0.5,0.003730082675233955,1138,1138,True
[D1 ~][D1 ~][D4 D0 nand][D2 ~ D2 D0 & |][dc][dc],0.0,1.0,1.0,3,78.61658779835516,99993,90722,0.6666666666666666,0.005050098649200508,2000,2000,True
[dc][D2 D1 & D2 ~ nor][dc][D2 D3 D3 | &][D3 D0 nand D0 ~ &][dc],1.0,1.0,1.0,1,66.17938289829671,99936,90751,0.5,0.0014170563810139653,725,725,True
[dc][dc][D3 D2 nor D0 nor][D0 D3 | D1 &][dc][D0 D0 & ~],1.0,1.0,1.0,2,72.89416168525334,99991,90880,0.5,0.0031216712042629363,1251,1251,True
[dc][dc][D1 D1 | D1 D0 nand &][D1 D3 &][dc][dc],1.0,1.0,1.0,4,72.89416168525334,99991,90880,0.3333333333333333,0.006243342408525873,1251,1251,True
[dc][D5 D0 nor D0 |][dc][D5 ~ D0 &][dc][dc],0.0,0.692539887882708,0.692539887882708,1,78.8894096854723,99978,90900,0.3333333333333333,0.0016892079752544905,1606,2319,True
[D1 D2 |][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,4,86.07695481970586,99973,91262,0.3333333333333333,0.0073724409472336935,1199,1199,True
[D1 ~][dc][dc][D0 D0 |][D3 D5 |][D1 D4 nor D4 ~ |],0.0,1.0,1.0,1,91.56586193202273,99993,91309,0.6666666666666666,0.0019606406595422646,852,852,True
[D2 D3 nand][dc][dc][D5 ~ D0 &][dc][D1 D0 &],0.0,1.0,1.0,2,84.46774252848033,99978,91444,0.5,0.00361730642679983,838,838,True
[dc][dc][D1 D0 nand D5 ~ nand][D5 ~ D0 &][dc][dc],0.0,1.0,1.0,5,83.03275570821972,99978,91519,0.3333333333333333,0.00888963383734837,1163,1163,True
[D1 ~][D1 ~][D3 D1 & D4 ~ |][D2 ~ D2 D0 & |][dc][dc],0.0,1.0,1.0,3,89.88900161763983,99993,91578,0.6666666666666666,0.005774205398122391,1156,1156,True
[D5 D4 nor D5 ~ nor][D3 D2 D0 nand |][dc][D1 D3 &][dc][dc],1.0,1.0,1.0,2,83.51377141697782,99991,91660,0.5,0.0035764528923105444,1309,1309,True
[dc][dc][D3 D2 nor D0 nor][D0 D3 | D1 &][D5 ~][dc],1.0,1.0,1.0,1,55.744240235866855,99958,91747,0.5,0.0011936154111984569,485,485,True
[dc][D5 D0 nor D0 |][D0 D1 D0 & &][D5 ~][dc][dc],0.0,1.0,1.0,1,83.03275570821972,99978,91818,0.5,0.0017779267674696742,1122,1122,True
[D3 D1 nand D4 D0 nand &][D2 D0 nor D1 D1 & nor][D3 D1 & D4 ~ |][D2 ~ D2 D0 & |][dc][dc],0.0,1.0,1.0,1,90.1957118457621,99993,91935,0.6666666666666666,0.0019313025207193892,949,949,True
[D2 ~ D0 nor][D2 D1 & D2 ~ nor][dc][dc][dc][D0 D0 & ~],1.0,1.0,1.0,5,66.77161481184079,99969,92459,0.5,0.007148687302292814,887,887,True
[D5 D1 ~ |][D5 D4 D0 & &][dc][dc][dc][dc],1.0,1.0,1.0,3,87.29961806432327,99989,92797,0.3333333333333333,0.005607871005456984,989,989,True
[D5 D1 ~ |][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,3,86.07695481970586,99973,92968,0.3333333333333333,0.0055293307104252705,965,965,True
[D1 D4 nand D2 nand][dc][D1 D0 nand D3 ~ &][D1 D1 & D1 &][dc][dc],0.0,1.0,1.0,1,81.58183131463862,99974,93089,0.5,0.0017468590605759335,541,541,True
[dc][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,5,86.07695481970586,99973,93149,0.16666666666666666,0.009215551184042117,940,940,True
[D2 ~ D0 nor][D2 D1 & D2 ~ nor][dc][dc][D5 D5 D2 & &][dc],1.0,1.0,1.0,2,69.33171993615099,99969,93204,0.5,0.0029691106758484003,532,532,True
[dc][D3 D0 nor D0 ~ &][dc][dc][dc][D0 D0 | D5 nor],0.0,1.0,1.0,3,83.0543239534383,99999,93344,0.3333333333333333,0.0053351657831210994,781,781,True
[dc][dc][D1 D0 nand D3 ~ &][D1 D1 & D1 &][D4 D1 nor ~][dc],0.0,1.0,1.0,9,74.56377039137399,99999,93558,0.5,0.014369272694661001,758,758,True
[D5 D1 ~ |][D0 D4 &][D2 ~ D4 D4 nand nand][dc][dc][dc],1.0,1.0,1.0,4,81.65512123738975,99989,93869,0.5,0.006993713481416592,1321,1321,True
[D2 D5 D0 & |][dc][D5 ~ ~][dc][dc][dc],0.0,0.2726571538758195,0.2726571538758195,1,81.44772307519649,99993,93988,0.3333333333333333,0.0017439874874647114,707,2593,True
[dc][dc][D4 D0 nand][D2 ~][dc][D1 D1 nand],0.0,1.0,1.0,2,73.56078100081203,99968,94138,0.5,0.0031502189819377843,919,919,True
[D5 ~ ~][D0 D4 &][dc][D2 D4 nand D4 D1 nor nand][dc][dc],1.0,1.0,1.0,3,87.29961806432327,99989,94225,0.5,0.005607871005456984,793,793,True
[D0 D0 |][D5 D0 & D1 D1 nand &][D4 D4 nand ~][dc][dc][dc],1.0,1.0,1.0,1,79.2067509272492,99989,94247,0.5,0.0016960029982952753,338,338,True
[D3 D4 & D1 D5 nor nor][dc][D3 D2 nor D0 nor][D1 D3 &][dc][D0 D0 & ~],1.0,1.0,1.0,1,72.0319484290795,99991,94381,0.6666666666666666,0.0015423735865769624,440,440,True
[D3 D1 nand D4 D0 nand &][D1 ~][dc][D0 D0 |][D3 D5 |][dc],0.0,1.0,1.0,2,91.56586193202273,99993,94434,0.6666666666666666,0.003921281319084529,546,546,True
[D1 ~][dc][dc][D0 D0 |][dc][D1 D4 nor D4 ~ |],0.0,1.0,1.0,3,90.1957118457621,99993,94434,0.5,0.005793907562158168,655,655,True
[dc][D5 D0 nor D0 |][D1 D0 nand D5 ~ nand][D5 ~ D0 &][dc][dc],0.0,1.0,1.0,1,83.03275570821972,99978,94443,0.5,0.0017779267674696742,762,762,True
[D3 D1 nand D4 D0 nand &][D1 ~][D4 D0 nand][D0 D0 |][dc][dc],0.0,1.0,1.0,2,90.1957118457621,99993,94485,0.6666666666666666,0.0038626050414387785,649,649,True
[dc][D2 D1 & D2 ~ nor][D5 D1 nand][dc][dc][dc],1.0,0.7492260061919505,0.7492260061919505,1,78.2198086512775,99969,94512,0.3333333333333333,0.001674870240801791,968,1292,True
[dc][D3 D0 nor D0 ~ &][dc][dc][D3 D0 nand][D5 D0 D4 & nor],0.0,1.0,1.0,2,83.0543239534383,99999,94660,0.5,0.0035567771887473998,627,627,True
[D5 D1 ~ |][D0 D4 &][D4 D4 nand ~][dc][dc][dc],1.0,1.0,1.0,1,81.65512123738975,99989,94722,0.5,0.001748428370354148,1138,1138,True
[D1 D4 nand D2 nand][dc][D3 D3 nor][dc][D4 D1 nor ~][D0 ~ D3 nand],0.0,0.6152091254752852,0.6152091254752852,1,80.92406938069827,99978,94833,0.6666666666666666,0.0017327748291301572,809,1315,True
[dc][dc][D1 D0 nand D3 ~ &][dc][D4 D1 nor ~][dc],0.0,0.6672199170124481,0.6672199170124481,1,73.74870353497307,99999,94874,0.3333333333333333,0.0015791333548145021,804,1205,True
[D1 ~][D1 ~][D3 D1 & D4 ~ |][D0 D0 |][dc][dc],0.0,1.0,1.0,5,90.1957118457621,99993,94919,0.6666666666666666,0.009656512603596946,598,598,True
[D5 D1 ~ |][D0 D4 &][dc][D2 ~ D4 nand][dc][dc],1.0,1.0,1.0,1,81.12861050919003,99937,94943,0.5,0.0017371545362022897,495,495,True
[D5 D1 ~ |][D0 D4 &][dc][dc][dc][D4 D1 & ~],1.0,1.0,1.0,1,73.06536831151632,99989,94973,0.5,0.001564501539037992,690,690,True
[dc][D1 D4 D3 nand &][D1 D0 nand D3 ~ &][D2 D2 nor D5 D1 nand |][D4 D1 nor ~][dc],0.0,1.0,1.0,1,82.89392604583898,99999,95078,0.6666666666666666,0.001774954097578615,385,385,True
[dc][D0 D4 &][D2 D3 D4 & |][dc][dc][D4 D1 & ~],1.0,1.0,1.0,1,68.79862208082844,99959,95079,0.5,0.0014731404578738586,482,482,True
[dc][D0 D1 &][dc][dc][dc][dc],1.0,0.5003796507213364,0.5003796507213364,3,85.07358962977841,99973,95194,0.16666666666666666,0.005464877478197689,659,1317,True
[D1 ~][dc][D3 ~ D5 |][D2 ~ D2 D0 & |][D3 D0 nand][D5 D0 D4 & nor],0.0,1.0,1.0,2,84.87994353668553,99954,95568,0.8333333333333334,0.003634958814699404,260,260,True
[D3 D1 nand D4 D0 nand &][D1 ~][dc][D2 ~ D2 D0 & |][D3 D5 |][dc],0.0,1.0,1.0,2,77.26828036014632,99993,95607,0.6666666666666666,0.0033089915601839034,690,690,True
[D2 ~ D0 nor][D2 D1 & D2 ~ nor][dc][dc][D4 D4 ~ |][dc],1.0,1.0,1.0,5,66.77161481184079,99969,95672,0.5,0.007148687302292814,509,509,True
[D5 D1 nand][dc][D0 D1 D0 & &][D5 ~ D0 &][dc][D4 D5 nor D3 D4 | |],0.0,1.0,1.0,1,83.03275570821972,99978,95701,0.6666666666666666,0.0017779267674696742,589,589,True
[D3 D2 D2 | |][D2 D1 & D2 ~ nor][dc][dc][D4 D4 ~ |][dc],1.0,0.749003984063745,0.749003984063745,1,78.2198086512775,99969,95736,0.5,0.001674870240801791,752,1004,True
[dc][dc][D1 D0 nand D3 ~ &][dc][D1 ~ D2 D1 | |][D1 D0 & D3 nand],0.0,0.7060906515580736,0.7060906515580736,1,75.73901303621498,99999,95763,0.5,0.0016217505666319934,997,1412,True
[D2 ~ D0 nor][dc][dc][D1 D3 &][dc][dc],1.0,1.0,1.0,2,82.603767627796,99925,95794,0.3333333333333333,0.0035374822455703442,247,247,True
[dc][dc][D0 D1 D0 & &][D5 ~ D0 &][D1 D3 nand][dc],0.0,1.0,1.0,1,85.75419815959405,99978,95830,0.5,0.0018361992569126294,244,244,True
[D5 ~ ~][dc][D5 ~ ~][dc][dc][dc],1.0,0.6921263554926921,0.6921263554926921,3,80.65783204785865,99991,95842,0.3333333333333333,0.005181222183250934,1468,2121,True
[dc][dc][D1 D1 | D1 D0 nand &][D1 D3 &][D2 D0 nand][dc],1.0,1.0,1.0,2,72.89416168525334,99991,95929,0.5,0.0031216712042629363,558,558,True
[D2 D1 nand D2 D0 nand nand][dc][D3 D0 nor][dc][D3 D0 nor][dc],0.0,1.0,1.0,2,70.37882903082779,99999,95996,0.5,0.0030139528172902393,315,315,True
[dc][dc][dc][D5 ~][dc][dc],0.0,0.6396103896103896,0.6396103896103896,1,71.17349438252558,99999,96228,0.16666666666666666,0.0015239920645499895,1182,1848,True
[dc][dc][dc][dc][dc][D0 D0 | D5 nor],0.0,0.583916083916084,0.583916083916084,1,66.63647494435172,99999,96343,0.16666666666666666,0.001426843797762296,501,858,True
[D0 D2 nand D2 |][D0 ~ D1 ~ nor][dc][D5 ~ D0 &][dc][dc],0.0,1.0,1.0,2,83.03275570821972,99978,96357,0.5,0.0035558535349393483,499,499,True
[dc][D0 ~ D1 ~ nor][dc][D5 ~ D0 &][dc][dc],0.0,1.0,1.0,5,83.03275570821972,99978,96391,0.3333333333333333,0.00888963383734837,495,495,True
[D1 D2 & D2 |][D2 D1 & D2 ~ nor][dc][dc][dc][D0 D0 & ~],1.0,1.0,1.0,1,66.77161481184079,99969,96399,0.5,0.001429737460458563,423,423,True
[dc][D2 D0 nor D1 D1 & nor][D4 D0 nand][D2 ~ D2 D0 & |][dc][dc],0.0,1.0,1.0,2,90.1957118457621,99993,96423,0.5,0.0038626050414387785,421,421,True
[dc][dc][D1 D1 | D1 D0 nand &][D5 D4 & ~][dc][D0 D0 & ~],1.0,0.49927849927849927,0.49927849927849927,1,71.36501147490557,99991,96457,0.5,0.0015280928963490317,346,693,True
[D2 D5 D0 & |][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,2,86.07695481970586,99973,96464,0.3333333333333333,0.0036862204736168467,485,485,True
[dc][dc][D4 D0 nand][D0 D0 |][dc][D1 D1 nand],0.0,1.0,1.0,2,90.1957118457621,99993,96474,0.5,0.0038626050414387785,415,415,True
[D0 D0 |][D0 D4 &][dc][dc][D1 D0 & ~][dc],1.0,1.0,1.0,1,73.06536831151632,99989,96491,0.5,0.001564501539037992,482,482,True
[D5 D1 ~ |][D4 D0 &][dc][D2 D4 nand D4 D1 nor nand][dc][D4 D1 & ~],1.0,1.0,1.0,1,73.06536831151632,99989,96521,0.6666666666666666,0.001564501539037992,477,477,True
[dc][D3 D0 nor D0 ~ &][dc][dc][dc][D5 D0 D4 & nor],0.0,1.0,1.0,4,83.0543239534383,99999,96598,0.3333333333333333,0.0071135543774947995,399,399,True
[D2 ~ D0 nor][D2 D1 & D2 ~ nor][D4 D2 nor D2 |][dc][dc][D0 D0 & ~],1.0,1.0,1.0,1,66.77161481184079,99969,96603,0.6666666666666666,0.001429737460458563,399,399,True
[D5 D4 nor D5 ~ nor][D3 D2 D0 nand |][dc][D0 D3 | D1 &][dc][dc],1.0,1.0,1.0,4,83.13568105062433,99991,96683,0.5,0.007120522565390139,650,650,True
[dc][D0 D4 &][dc][D3 D4 D0 & nand][dc][D4 D1 & ~],1.0,1.0,1.0,1,75.14725750718092,99989,96725,0.5,0.001609079687701214,192,192,True
[dc][dc][D0 D1 D0 & &][D5 D5 | ~][D5 D0 nand][dc],0.0,1.0,1.0,1,83.03275570821972,99978,96738,0.5,0.0017779267674696742,447,447,True
[dc][dc][dc][D2 ~ D2 D0 & |][dc][D1 D1 nand],0.0,0.6112084063047285,0.6112084063047285,1,76.24164337943621,99993,96766,0.3333333333333333,0.0016325130655245482,698,1142,True
[dc][D0 D0 | D3 nand][dc][D0 D3 | D1 &][D5 D2 | D2 ~ |][D3 D5 |],1.0,1.0,1.0,2,77.71972313478156,99991,96785,0.6666666666666666,0.0033283244652804237,630,630,True
[dc][D1 D4 D3 nand &][D1 D0 nand D3 ~ &][dc][dc][dc],0.0,1.0,1.0,4,74.56377039137399,99999,96808,0.3333333333333333,0.006386343419849334,376,376,True
[D5 D4 nor D5 ~ nor][D4 D1 | D0 |][D0 D3 D0 & &][D1 D3 &][dc][dc],1.0,1.0,1.0,1,85.76867817603006,99973,96811,0.6666666666666666,0.0018365093081519914,250,250,True
[dc][D0 ~][dc][D0 D3 | D1 &][dc][dc],1.0,1.0,1.0,2,72.89416168525334,99991,96829,0.3333333333333333,0.0031216712042629363,435,435,True
[D3 ~ D5 D3 nor |][D0 D4 &][dc][dc][dc][dc],1.0,0.715311004784689,0.715311004784689,1,84.12086704696351,99989,96956,0.3333333333333333,0.0018012257927596217,299,418,True
[D5 D1 nand][D0 ~ D1 ~ nor][dc][D5 ~][dc][D4 D5 nor D3 D4 | |],0.0,1.0,1.0,1,83.03275570821972,99978,97020,0.6666666666666666,0.0017779267674696742,408,408,True
[D2 D4 | D4 D4 nor |][D0 ~ D1 ~ nor][dc][D5 ~ D0 &][dc][D2 D4 | D5 nand],0.0,1.0,1.0,1,83.03275570821972,99978,97020,0.6666666666666666,0.0017779267674696742,408,408,True
[dc][D0 D4 &][D4 D4 nand ~][dc][dc][D1 D3 D2 nor nand],1.0,0.7695364238410596,0.7695364238410596,1,81.86032846340376,99989,97031,0.5,0.001752822340142295,581,755,True
[D5 D1 ~ |][D4 D0 &][dc][dc][dc][D4 D1 & ~],1.0,1.0,1.0,2,73.06536831151632,99989,97064,0.5,0.003129003078075984,403,403,True
[D3 D2 nand ~][D1 D0 D5 & &][D2 D1 ~ |][dc][dc][dc],1.0,1.0,1.0,2,85.88781947666959,99937,97081,0.5,0.0036781208077394335,115,115,True
[D5 D4 nor D5 ~ nor][D1 D0 D5 & &][D5 ~ ~][D0 D2 D4 & &][dc][dc],1.0,1.0,1.0,1,93.70565847626048,99937,97081,0.6666666666666666,0.0020064587408583686,114,114,True
[dc][dc][dc][D5 ~ D0 &][D5 D0 nand][dc],0.0,0.6918918918918919,0.6918918918918919,1,78.8894096854723,99978,97095,0.3333333333333333,0.0016892079752544905,512,740,True
[D2 ~ D0 nor][D1 D0 nor][dc][dc][dc][dc],1.0,1.0,1.0,1,66.77161481184079,99969,97104,0.3333333333333333,0.001429737460458563,340,340,True
[dc][D0 D0 | D3 nand][dc][D2 D3 D3 | &][dc][D0 D0 & ~],1.0,1.0,1.0,1,73.08752947894058,99936,97120,0.5,0.0015649760618022422,395,395,True
[dc][dc][D0 D1 D0 & &][D5 D5 | ~][dc][dc],0.0,1.0,1.0,6,83.03275570821972,99978,97122,0.3333333333333333,0.010667560604818044,394,394,True
[dc][dc][D3 D0 nor][D1 D1 & D1 &][D3 D0 nor][D3 D1 & D1 |],0.0,1.0,1.0,4,74.56377039137399,99999,97128,0.6666666666666666,0.006386343419849334,338,338,True
[D5 D4 nor D5 ~ nor][dc][D5 ~ ~][D0 D2 D4 & &][dc][dc],1.0,1.0,1.0,1,86.79284991732415,99937,97178,0.5,0.0018584392361400675,167,167,True
[D3 D1 nand D4 D0 nand &][dc][D4 D0 nand][D0 D0 |][dc][dc],0.0,0.8761467889908257,0.8761467889908257,1,88.5334808890826,99993,97214,0.5,0.0018957102428720498,382,436,True
[D2 ~][D1 D0 D5 & &][dc][dc][dc][dc],1.0,1.0,1.0,1,83.33223389100525,99973,97219,0.3333333333333333,0.001784339300365952,216,216,True
[D2 ~ D0 nor][dc][D3 D2 nor D0 nor][D1 D3 &][D5 D2 | D2 ~ |][dc],1.0,1.0,1.0,1,82.603767627796,99925,97222,0.6666666666666666,0.0017687411227851721,163,163,True
[dc][D0 ~ D1 ~ nor][D0 D1 D0 & &][D5 ~ D0 &][dc][dc],0.0,1.0,1.0,2,83.03275570821972,99978,97258,0.5,0.0035558535349393483,376,376,True
[D5 D4 nor D5 ~ nor][D3 D2 D0 nand |][D3 D2 nor D0 nor][D1 D3 &][D5 D2 | D2 ~ |][dc],1.0,1.0,1.0,2,82.74428417220524,99991,97288,0.8333333333333334,0.0035434998255831148,213,213,True
[dc][D2 D1 & D2 ~ nor][D5 D1 nand][dc][D3 D0 nand D0 ~ &][dc],1.0,1.0,1.0,1,66.77161481184079,99969,97304,0.5,0.001429737460458563,317,317,True
[D2 D2 | ~][D0 D4 &][dc][dc][D0 D4 D3 | &][D4 D1 & ~],1.0,1.0,1.0,2,73.82784278947251,99989,97370,0.6666666666666666,0.0031616558251107685,206,206,True
[dc][D5 D0 nor D0 |][dc][D5 ~][D5 D4 D4 | nor][dc],0.0,0.72875226039783,0.72875226039783,1,79.17983327046105,99999,97429,0.5,0.0016954266278964728,403,553,True
[D5 D1 ~ |][D0 D4 &][dc][dc][D2 D2 D3 | |][dc],1.0,1.0,1.0,1,80.31889672591535,99959,97456,0.5,0.001719816657951783,399,399,True
[dc][D1 D4 D3 nand &][dc][dc][dc][D5 D0 D4 & nor],0.0,0.7772727272727272,0.7772727272727272,2,76.23478127268606,99999,97501,0.3333333333333333,0.003264732263329827,342,440,True
[D5 D1 nand][dc][D0 D1 D0 & &][D5 ~ D0 &][dc][dc],0.0,1.0,1.0,1,83.03275570821972,99978,97503,0.5,0.0017779267674696742,342,342,True
[dc][dc][dc][D2 D3 D3 | &][dc][D0 D0 & ~],1.0,1.0,1.0,1,73.08752947894058,99936,97539,0.3333333333333333,0.0015649760618022422,337,337,True
[D3 D1 nand D4 D0 nand &][D1 ~][D4 D0 nand][D0 D0 |][D3 D5 |][dc],0.0,1.0,1.0,1,91.56586193202273,99993,97545,0.8333333333333334,0.0019606406595422646,241,241,True
[dc][D1 D2 nand D0 ~ nand][D0 D1 D0 & &][D5 ~][dc][dc],0.0,1.0,1.0,2,83.03275570821972,99978,97564,0.5,0.0035558535349393483,334,334,True
[D3 D1 nand D4 D0 nand &][D1 ~][dc][dc][D3 D5 |][dc],0.0,0.572289156626506,0.572289156626506,2,73.92179008165583,99993,97582,0.5,0.003165679090485483,380,664,True
[D1 ~][D5 D0 & D1 D1 nand &][D2 ~ D1 D4 nor nand][D4 D0 D4 & &][dc][dc],1.0,1.0,1.0,1,79.20675092724908,99989,97592,0.6666666666666666,0.0016960029982952727,142,142,True
[dc][dc][D3 D0 nor][D1 D1 & D1 &][D4 D1 nor ~][D0 ~],0.0,1.0,1.0,2,74.56377039137399,99999,97628,0.6666666666666666,0.003193171709924667,279,279,True
[D5 D4 nor D5 ~ nor][D1 D0 D5 & &][D5 ~ ~][D2 D4 nand D4 D1 nor nand][dc][dc],1.0,1.0,1.0,2,86.07695481970586,99973,97637,0.6666666666666666,0.0036862204736168467,324,324,True
[dc][D0 D4 &][dc][dc][D0 D2 ~ &][D4 D1 & ~],1.0,1.0,1.0,1,73.82784278947251,99989,97664,0.5,0.0015808279125553843,183,183,True
[D1 ~][D1 ~][dc][D2 ~][dc][dc],0.0,0.6654478976234004,0.6654478976234004,1,71.83086011499233,99968,97669,0.5,0.0015380678123895167,364,547,True
[D2 ~ D0 nor][D0 D0 | D3 nand][dc][D2 D3 D3 | &][dc][dc],1.0,1.0,1.0,4,73.08752947894058,99936,97738,0.5,0.006259904247208969,310,310,True
[dc][dc][D1 D0 nand D3 ~ &][dc][dc][dc],0.0,0.706777316735823,0.706777316735823,2,75.73901303621498,99999,97828,0.16666666666666666,0.003243501133263987,511,723,True
