Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][D14][D1 ~][dc][D1 D8 | D12 D18 nand ~ nand][D2 ~ ~][D1 ~][D14][dc][dc][dc][D2][D0][D3 ~][dc][dc][dc][dc][dc],1.0,1.0,1.0,3,59.515553902739214,99959,81802,0.45,0.0013113402991632372,516,516,False
[dc][dc][dc][D19 D1 nand ~][dc][dc][dc][dc][dc][D3 D18 | D0 &][D16 D0 | D17 ~ D18 & ~ | D2 D4 & D2 ~ D6 nand | |][D13 D8 nor D12 D13 nand nor D9 D0 nor nand][dc][dc][dc][dc][dc][dc][D2 ~ ~][dc],1.0,1.0,1.0,1,78.21007196712716,99952,82275,0.25,0.0005744157756281953,812,812,False
[dc][dc][dc][dc][dc][D3 ~][D0][dc][dc][D1][D3 D15 & D10 D6 nor nand D18 D18 nand ~ | D13 |][dc][dc][D10 D3 nand D15 nor D16 ~ D2 & ~ |][dc][dc][dc][dc][dc][D16 D7 D3 nor D17 D2 | nand D12 D17 & | D18 ~ D9 D16 nor nand ~ & ~ nand],0.0,1.0,1.0,2,54.66829323999848,99945,83193,0.3,0.000803025218463479,541,541,False
[dc][dc][dc][dc][D0 D0 nor][D2][dc][dc][dc][dc][dc][dc][D0 ~][dc][D10 ~][D3 D11 nand][D1][dc][dc][dc],0.0,1.0,1.0,4,67.92340658683858,99999,83250,0.3,0.001995460446285602,798,798,False
[dc][dc][dc][D19 D1 nand ~][dc][dc][dc][dc][dc][D3 D18 | D0 &][dc][dc][dc][dc][dc][dc][dc][dc][D2 ~ ~][dc],1.0,1.0,1.0,1,78.21007196712716,99952,83305,0.15,0.0005744157756281953,753,753,False
[dc][dc][dc][dc][D0 D0 nor][D2][dc][dc][dc][dc][D2][dc][dc][dc][D10 ~][D3 D11 nand][D1][dc][dc][dc],0.0,1.0,1.0,4,67.92340658683858,99999,83347,0.3,0.001995460446285602,793,793,False
[dc][dc][D14][D1 ~][dc][dc][D2 ~ ~][D1 ~][D14][dc][dc][D0][dc][D0][D3 ~][dc][dc][D10 D8 nor D8 nand][D2 ~ ~][D0 D2 &],1.0,1.0,1.0,3,59.534305442489746,99959,83428,0.55,0.0013117534625824406,501,501,False
[dc][dc][dc][dc][D0 D0 nor][dc][dc][dc][dc][dc][D2][dc][dc][dc][D10 ~][D3 D11 nand][D1][dc][dc][dc],0.0,1.0,1.0,3,67.92340658683858,99999,83905,0.25,0.0014965953347142015,766,766,False
[dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][D8 ~ D12 D15 | |][dc][D0 D3 nor][D1 ~][D2 D9 D8 nand D17 D15 nor nor D11 D8 nor nand D15 D11 | D19 D9 & nand nor | ~][dc][dc][dc][D4],1.0,1.0,1.0,4,50.02210827916299,99899,84132,0.25,0.001469554363167449,444,444,False
[dc][D0 ~ D2 nor][dc][dc][dc][D0 D8 & D0 |][dc][dc][D13 ~ D1 |][dc][dc][dc][D3][dc][dc][D17 D0 D3 nand nor D14 D14 | D14 D1 nand nand ~ nor ~][dc][D9 D8 & D11 ~ nor D16 D14 nor D4 nor | D6 D7 nand D18 D18 nand | |][D2 ~][dc],0.0,1.0,1.0,5,73.16089776399886,99982,84157,0.35,0.0026866599644880863,786,786,False
[D2 D1 D19 D1 nor nand | D2 ~ &][dc][dc][dc][dc][dc][dc][D1 ~][D3][dc][dc][D0][D16 D11 nor ~ D11 D11 nand D1 D11 nor & | D0 nand D13 |][D12 D16 nor D13 nand D3 D3 & nor D4 D7 & D6 D0 nand D17 | & nand][D13][dc][dc][dc][D0][dc],1.0,1.0,1.0,4,70.03866118081073,99992,84242,0.4,0.0020576026015189236,485,485,False
[dc][dc][D1 ~ ~][dc][dc][D3 ~][D0][dc][dc][D18 D2 |][dc][dc][dc][dc][dc][dc][D18 ~][D14 ~ D2 | ~ D6 D8 nand ~ ~ D17 ~ | D7 D12 nor | nand][dc][dc],0.0,1.0,1.0,3,63.67681066472888,99935,84243,0.3,0.0014030276536332999,458,458,False
[dc][dc][dc][D19 D1 nand ~][dc][D14 D15 D14 nand D13 D12 nand ~ | |][dc][D0 D1 |][dc][D3 D18 | D0 &][D16 D0 | D17 ~ D18 & ~ | D2 D4 & D2 ~ D6 nand | |][D1][dc][dc][dc][dc][dc][dc][D2 ~ ~][dc],1.0,1.0,1.0,1,78.21007196712716,99952,84957,0.35,0.0005744157756281953,679,679,False
[D2 ~ D5 D0 | nand ~][dc][dc][dc][D0 ~][dc][D3][D1 ~][dc][D9 D5 D14 | D1 D3 nor & D6 nand |][dc][dc][dc][dc][dc][D5 ~ D3 D0 | nor ~][dc][dc][dc][dc],1.0,1.0,1.0,2,55.362839783387884,99918,85074,0.3,0.0008132274464220109,504,504,False
[dc][D3 D10 nand][D17 D6 D5 nand | D9 ~ nor D14 D9 nor D6 ~ | D1 D5 D5 & | nor & ~][dc][dc][D1 D15 ~ D7 & & D1 D9 nor nand][dc][D9 D3 nand][dc][dc][D1][dc][dc][D0 D1 nor D10 & D0 D3 nor ~ nor][dc][D2 D0 | ~][dc][dc][dc][D8 D0 D4 nand ~ ~ ~ nor],0.0,1.0,1.0,3,57.3251934851362,99978,85117,0.4,0.001263078833093564,468,468,False
[D2 D8 |][dc][dc][dc][dc][dc][dc][dc][dc][D10][dc][D1][D14 D14 D6 nand & D2 D19 nand nand D6 D9 D4 | nand D15 ~ ~ & & D19 ~ D8 D10 | & D1 ~ D17 D2 nor nor D7 D9 nor D4 D2 & nor & | nor D1 D17 D15 & nand nand][D0 D3 nor][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,65.9484299862853,99948,85250,0.25,0.0009687196957945798,566,566,False
[dc][D11 D13 nand D17 |][D2][dc][dc][dc][D0][dc][dc][dc][dc][dc][dc][D3][dc][D4 D0 nor D1 nor D19 ~ nor ~][D10 D2 | D12 |][dc][D1 D3 D18 | &][dc],0.0,1.0,1.0,1,65.19140983019606,99983,85479,0.35,0.00047879989495019443,421,421,False
[dc][D6][dc][D4 D10 & D13 D19 nor nand D2 ~ nand][D18 D1 D19 D2 | nor D17 D4 | nor nand][D2][D6 D14 | D5 D10 | |][D1 ~][D2 D18 | D4 D1 nand &][dc][dc][dc][dc][D0 D3 nor][dc][dc][D6 D6 nor ~][dc][dc][dc],1.0,1.0,1.0,1,59.03443076532882,99995,85662,0.45,0.00043357981247080745,357,357,False
[D18 D5 | D9 | D0 |][dc][dc][dc][D0][dc][dc][dc][dc][D3 D18 | D0 &][D8 D6 D1 nor nand][D1][dc][dc][D3 ~][dc][dc][dc][D2 ~ ~][D1],1.0,1.0,1.0,1,69.02657385340113,99941,86075,0.4,0.0005069673503896502,378,378,False
[dc][dc][dc][dc][D0 D0 nor][D2][dc][dc][dc][dc][dc][dc][D0 ~][dc][D10 ~][D3 ~][D1][D14 D14 D1 nor nand][dc][dc],0.0,1.0,1.0,1,59.121435784952965,99988,86243,0.35,0.00043421882295339537,452,452,False
[dc][dc][D1 ~ ~][dc][dc][D3 ~][D0][dc][dc][D18 D2 |][dc][dc][dc][dc][dc][dc][D18 ~][dc][dc][dc],0.0,1.0,1.0,1,63.67681066472888,99935,86356,0.25,0.0004676758845444333,395,395,False
[D2 ~ D5 D0 | nand ~][dc][dc][dc][D0 ~][dc][D3][D1 ~][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,7,55.362839783387884,99918,86689,0.2,0.002846296062477038,457,457,False
[dc][dc][dc][dc][D0 ~][D1 ~][dc][D3 ~ D7 ~ nor D1 D7 & D4 D5 nand nand &][dc][dc][dc][dc][dc][dc][dc][D1 ~][D2][dc][D2][dc],1.0,1.0,1.0,8,52.805293080255645,99984,86705,0.3,0.0031026380740033876,399,399,False
[dc][dc][dc][dc][D0 ~][D1 ~][dc][D3 ~ D7 ~ nor D1 D7 & D4 D5 nand nand &][dc][dc][dc][dc][dc][dc][dc][D1 ~][D2][dc][dc][dc],1.0,1.0,1.0,5,52.805293080255645,99984,86808,0.25,0.0019391487962521175,395,395,False
[dc][dc][dc][D0 ~ D9 D9 D0 nor nand nand ~][dc][D14 D2 nand D13 D9 nand D5 D1 nand | |][dc][dc][D3 D7 nand ~ D16 ~ D18 D6 & nor D5 ~ D14 D7 | & D8 D19 nand & nand D5 D1 nor nor nor][dc][D16 D6 | D6 ~ ~ nand][dc][dc][D2][D1 ~][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,62.90638504819322,99973,86947,0.3,0.0013860524246012067,612,612,False
[dc][dc][dc][dc][D0 D0 nor][D2][D4 ~ ~ D6 D10 ~ & & D19 D18 nand D11 D13 nor nor D1 ~ D0 nor | |][dc][dc][dc][D15][dc][dc][dc][D3 D18 ~ D8 D0 nand nand D18 D4 nor nand nand ~][dc][D1][dc][dc][dc],0.0,0.47837150127226463,0.47837150127226463,1,66.29157176431993,99928,86993,0.3,0.00048688006103125863,188,393,False
[dc][dc][dc][dc][dc][D17][dc][dc][D1 D10 ~ | D5 D8 & |][dc][D8 D2 nand D1 | ~ D2 ~ ~ nor][D1][dc][D15 D15 | D3 nor D3 D16 | ~ | ~][dc][dc][dc][dc][D0][dc],1.0,1.0,1.0,1,80.61824959867901,99976,87285,0.3,0.0005921026948099056,523,523,False
[D2 D1 D19 D1 nor nand | D2 ~ &][dc][dc][dc][D0 ~][dc][dc][D0 D1 |][dc][D9][D2 D10 nand][D3][dc][dc][D9][dc][dc][dc][dc][dc],1.0,1.0,1.0,5,59.81706264392957,99951,87335,0.35,0.0021966393566838238,387,387,False
[dc][dc][dc][dc][dc][D2][dc][dc][dc][dc][dc][dc][D0 ~][dc][D10 ~][D3 ~][D1][D14 D14 D1 nor nand][dc][dc],0.0,1.0,1.0,4,59.121435784952965,99988,87544,0.3,0.0017368752918135815,408,408,False
[D15 D11 D19 & | D14 D1 D4 nand nand nand D1 ~ ~ | D0 & D4 D4 nand D2 nand D17 D1 | & |][dc][D16 ~][D11 D1 D10 D1 | | D14 D6 & ~ nand ~ nand][dc][D3 ~][D0][D13 D0 & D1 D19 nor ~ D1 ~ D12 | D5 D18 & ~ nand nand D10 nand |][dc][D1][D5 D13 | D9 D17 nand D0 & D17 D9 | D15 D2 nor & & nor D9 D11 D3 | & nand][dc][dc][D10 D3 nand D15 nor D16 ~ D2 & ~ |][D14 ~ D7 D1 & D9 nor D14 D13 | D13 | nor D14 D17 | ~ nor | D5 D7 & D7 D1 | D18 D16 nand | nor nand][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,55.55272856775567,99945,87627,0.5,0.00040800836600588187,209,209,False
[dc][dc][dc][D0 ~ D9 D9 D0 nor nand nand ~][dc][D14 D2 nand D13 D9 nand D5 D1 nand | |][dc][dc][D3 D7 nand ~ D16 ~ D18 D6 & nor D5 ~ D14 D7 | & D8 D19 nand & nand D5 D1 nor nor nor][dc][D16 D6 | D6 ~ ~ nand][dc][dc][D2][D1 ~][dc][dc][D19 D7 & D6 D14 | nor D14 D7 D4 | ~ D10 D13 | D13 D18 nor | D11 ~ D1 D14 nor | | | | |][dc][dc],0.0,1.0,1.0,1,62.90638504819322,99973,87633,0.35,0.00046201747486706885,583,583,False
[dc][dc][dc][dc][dc][D2][dc][dc][dc][dc][dc][dc][D0 ~][dc][D10 ~][D3 D11 nand][D1][dc][dc][dc],0.0,1.0,1.0,3,67.92340658683858,99999,87887,0.25,0.0014965953347142015,589,589,False
[D18 D5 | D9 | D0 |][D2][dc][dc][D0][dc][dc][dc][dc][D3 D18 | D0 &][dc][D1][dc][dc][D3 ~][dc][dc][dc][D2 ~ ~][D1],1.0,1.0,1.0,1,69.02657385340113,99941,87921,0.4,0.0005069673503896502,332,332,False
[D6 ~][dc][D14][D15][dc][D9 D16 nand ~ D5 D1 & nand D10 ~ ~ nor D2 D10 D8 ~ | D0 D7 nand nand D6 D13 nand D12 D0 | nand D12 ~ D16 | & nor | |][D2 ~ ~][D1 ~][D14][dc][D18 D4 ~ |][D0][dc][D0][D3 ~][dc][dc][dc][D2 ~ ~][D0 D2 &],1.0,1.0,1.0,1,59.05455411891236,99833,88058,0.65,0.00043372760893060084,62,62,False
[dc][dc][D2][D4 D10 & D13 D19 nor nand D2 ~ nand][dc][D2 ~ D5 nand][D6 D14 | D5 D10 | |][D1 ~][D2 D18 | D4 D1 nand &][dc][dc][dc][dc][D0 D3 nor][dc][dc][D6 D6 nor ~][dc][D2 ~ ~][dc],1.0,1.0,1.0,2,58.70636342828401,99995,88325,0.45,0.0008623406278705963,342,342,False
[dc][dc][D11][dc][D0 ~][D3][dc][D0 D1 |][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][D2][dc],1.0,1.0,1.0,1,56.09580653294387,99968,88390,0.25,0.0004119970153288396,359,359,False
[D2 D8 |][dc][dc][D12 ~ D3 nand][dc][dc][dc][dc][dc][D10][dc][D1][dc][D0 D3 nor][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,67.70316364669152,99948,88407,0.25,0.0009944950638823829,543,543,False
[D2 D1 D19 D1 nor nand | D2 ~ &][dc][D3 D7 |][dc][dc][D3][D4 D7 & D18 ~ nand][D1 ~][D10 D0 & D1 D4 & D6 nor D3 D12 nand nor D8 D18 & D16 D18 nand | & nor D15 D10 | D6 nor nand][dc][D10 D11 nand D11 |][D2 D0 & D12 D6 & nand D1 D9 D8 nor nand &][D16 D11 nor ~ D11 D11 nand D1 D11 nor & | D0 nand D13 |][D12 D16 nor D13 nand D3 D3 & nor D4 D7 & D6 D0 nand D17 | & nand][D13][dc][dc][dc][D0][D1 D2 D2 nor |],1.0,1.0,1.0,1,68.27291867107196,99931,88470,0.65,0.0005014321115741717,261,261,False
[dc][dc][dc][D0 ~ D9 D9 D0 nor nand nand ~][dc][dc][dc][dc][D3 D7 nand ~ D16 ~ D18 D6 & nor D5 ~ D14 D7 | & D8 D19 nand & nand D5 D1 nor nor nor][dc][D16 D6 | D6 ~ ~ nand][dc][dc][D2][D1 ~][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,62.90638504819322,99973,88620,0.25,0.0013860524246012067,522,522,False
[dc][dc][dc][dc][dc][dc][D17 D12 D3 nor nand][D1 D0 &][dc][D18 D2 |][dc][dc][D11 ~ D8 nand][dc][dc][dc][dc][dc][dc][dc],0.0,0.4937106918238994,0.4937106918238994,1,73.80913337094722,99962,88738,0.2,0.000542092975077912,628,1272,False
[dc][dc][D11][dc][D0 ~][D3][D8 D16 nor D9 D1 & & ~ D8 D8 nand |][D0 D1 |][dc][dc][dc][dc][D0 D19 nand D16 D8 nand ~ D12 ~ D5 | nor |][D11 D18 D5 D14 & D1 & D18 D14 ~ nand | D5 D19 & D10 D8 nand nor D2 D8 ~ & nand | & |][dc][dc][dc][dc][D2][D3],1.0,1.0,1.0,2,56.09580653294387,99968,88911,0.45,0.0008239940306576792,341,341,False
[dc][dc][D11][dc][D0 ~][D3][D8 D12 nand D17 |][D0 D1 |][dc][dc][D11 D0 nor ~][D5][D0 D19 nand D16 D8 nand ~ D12 ~ D5 | nor |][dc][D9 D3 D16 nor D15 D11 & & ~ D9 D14 D2 nand | D8 D16 | ~ nand | |][dc][dc][D11 D4 ~ D9 D6 | & D14 ~ D3 ~ | | D1 D17 nor D14 nor nor |][D2][D3],1.0,1.0,1.0,2,57.43312496938345,99950,88914,0.6,0.0008436379662175955,156,156,False
[D2 D8 |][dc][dc][dc][dc][dc][dc][D7 D2 | D2 nand][dc][D1 D15 ~ nand D18 ~ D15 ~ & & D15 D0 nor D10 | ~ nand][D7 D18 nand D0 & D8 |][D1][dc][D0 D3 nor][dc][dc][dc][dc][D3 ~][dc],1.0,1.0,1.0,1,77.01201615394972,99944,88944,0.35,0.000565616625571647,327,327,False
[dc][D15 D3 & ~][dc][dc][dc][dc][dc][D2 D14 nand D2 ~ | ~ D2 &][dc][dc][dc][dc][D4 D16 D14 D17 ~ nand nor nand][D3 D13 nor ~ D3 D18 nand D17 nand | D2 D1 D7 D7 nor | | &][D1 ~][D0 D2 &][dc][dc][D3][dc],0.0,1.0,1.0,1,49.96601612951598,99969,88989,0.35,0.0003669766206346211,163,163,False
[dc][dc][dc][dc][dc][dc][D0][dc][dc][dc][dc][D7 D10 D17 & nand D0 ~ D15 ~ & |][dc][dc][D1 ~][dc][D0][D12 D3 nor][D2 D14 nand][dc],0.0,1.0,1.0,3,67.30835415928303,99993,89075,0.3,0.0014830435321775094,445,445,False
[D2 D8 |][D16 D4 nor D8 D15 D18 | nor nand][dc][dc][dc][dc][dc][D7 D2 | D2 nand][dc][dc][dc][D1][dc][D0 D3 nor][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,3,77.01201615394972,99944,89237,0.25,0.0016968498767149412,321,321,False
[dc][D2 D6 & D17 D3 nand D8 D4 & & nor][dc][D3 ~][dc][dc][dc][D19 D2 nor D4 & D1 D3 | nor D17 nor ~][dc][dc][D4 ~][D2 ~][D2 ~][dc][D1 ~][D2 D0 | ~][dc][dc][D4 ~][dc],0.0,1.0,1.0,5,56.19651991534603,99949,89611,0.45,0.002063683536076187,329,329,False
[dc][dc][D17 D6 D5 nand | D9 ~ nor D14 D9 nor D6 ~ | D1 D5 D5 & | nor & ~][dc][dc][dc][dc][D9 D3 nand][dc][dc][D1][dc][dc][dc][dc][D2 D0 | ~][D1][dc][dc][D8 D0 D4 nand ~ ~ ~ nor],0.0,1.0,1.0,3,60.50795878056945,99978,89660,0.3,0.0013332065244446433,470,470,False
[dc][dc][D1 ~ ~][dc][D12 D13 D7 D18 | D16 D12 nor nor nor nand][D3 ~][D0][dc][dc][D18 D2 |][dc][dc][dc][dc][dc][dc][D18 ~][D0 D19 ~ D4 ~ nor & ~][dc][dc],0.0,1.0,1.0,2,64.95490728704527,99835,89825,0.35,0.0009541257925405832,202,202,False
[dc][dc][D14][D1 ~][dc][dc][D2 ~ ~][D1 ~][D14][dc][dc][D0][dc][D0][D3 ~][dc][dc][dc][D2 ~ ~][D0 D2 &],1.0,1.0,1.0,1,59.534305442489746,99959,89908,0.5,0.0004372511541941468,307,307,False
[dc][dc][D14][D1 ~][dc][dc][D2 ~ ~][D1 ~][D14][dc][D11 D4 & D17 ~ D10 D4 D16 nor | | D4 D19 D13 & nor ~ nand D2 | nand][D0][D2][D0][D3 ~][dc][dc][dc][D2 ~ ~][dc],1.0,1.0,1.0,3,59.17693898340179,99959,89975,0.55,0.0013038794026327147,214,214,False
[dc][dc][D14][D1 ~][dc][dc][D2 ~ ~][D1 ~][D14][dc][dc][D0][dc][D0][D3 ~][dc][dc][dc][D2 ~ ~][dc],1.0,1.0,1.0,10,59.534305442489746,99959,90190,0.45,0.004372511541941468,298,298,False
[dc][D4 D2 D10 nand |][D14][D1 ~][D8 ~ D9 D16 nor D2 D10 nor D4 nor & |][dc][D2 ~ ~][D1 ~][D14][dc][dc][D0][dc][D0][D3 ~][dc][dc][dc][D2 ~ ~][D2],1.0,1.0,1.0,2,59.63138510238499,99937,90209,0.6,0.0008759283162344413,112,112,False
[D2 D1 D19 D1 nor nand | D2 ~ &][dc][dc][dc][D0 ~ ~][D19 ~ D19 D9 nor | D16 & D11 D17 D5 D10 | & nor nand][D1 D16 D0 & nand][D1 ~][D12][dc][dc][dc][dc][dc][D3 ~][D2 D9 D8 nand D17 D15 nor nor D11 D8 nor nand D15 D11 | D19 D9 & nand nor | ~][dc][dc][dc][dc],1.0,1.0,1.0,2,64.60399879381178,99970,90554,0.4,0.0009489712806153172,285,285,False
[dc][dc][dc][dc][dc][dc][D2 ~ ~][D1 ~][dc][dc][dc][D3 D4 D5 D9 & ~ D19 D17 & D6 nor nand D15 D15 nor D0 nand | nor |][D3][D15][dc][D3][dc][dc][D0][dc],1.0,1.0,1.0,2,59.68610755906423,99977,90591,0.35,0.0008767321370622983,298,298,False
[D2 ~ D5 D0 | nand ~][D5][dc][dc][D0 ~][dc][D3][D1 ~][dc][D9 D5 D14 | D1 D3 nor & D6 nand |][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,55.362839783387884,99918,90663,0.3,0.0008132274464220109,307,307,False
[dc][D0 ~ D2 nor][dc][dc][D14 D17 | D7 ~ & D10 D7 D8 | nor nand][D0][D1][D9 D11 D0 nor & D17 D16 D5 & | ~ D10 ~ D10 D7 nor & nand nand D5 nand][dc][dc][dc][dc][D3][dc][dc][D17 D0 D3 nand nor D14 D14 | D14 D1 nand nand ~ nor ~][dc][D9 D8 & D11 ~ nor D16 D14 nor D4 nor | D6 D7 nand D18 D18 nand | |][D2 ~][dc],0.0,1.0,1.0,1,70.30226566677779,99762,90689,0.45,0.0005163366999377658,112,112,False
[dc][dc][D11][dc][D0 ~][D3][dc][D0 D1 |][dc][dc][D11 D0 nor ~][dc][dc][dc][D9 D3 D16 nor D15 D11 & & ~ D9 D14 D2 nand | D8 D16 | ~ nand | |][dc][D11 D18 & D4 D4 | nand][dc][D2][dc],1.0,1.0,1.0,1,57.19151679858621,99924,90749,0.4,0.00042004448602247694,209,209,False
[dc][dc][dc][dc][dc][dc][dc][D9 D3 nand][dc][dc][D1][dc][dc][dc][dc][D2 D0 | ~][D1][D2 D17 | D10 D1 nand | D6 D15 D4 nor | nor ~][D12 ~ D10 D17 nor D2 D6 nor | D2 D11 D8 | & & nand][D8 D0 D4 nand ~ ~ ~ nor],0.0,1.0,1.0,2,60.938606919406375,99978,90750,0.35,0.0008951301610878266,380,380,False
[dc][dc][D2][dc][dc][dc][D0][dc][D3 D14 D4 D14 & | & D13 D12 nand D16 ~ & ~ |][dc][dc][dc][dc][D3][dc][dc][dc][D19 D2 nand][D1 D3 D18 | &][dc],0.0,1.0,1.0,2,70.48126471064596,99958,90819,0.3,0.0010353027255374095,256,256,False
[dc][dc][D0 D17 D15 & |][dc][dc][D17][dc][dc][dc][D3 D14 | D4 ~ | ~ D14 nand D17 D7 D10 nor nand |][D8 D2 nand D1 | ~ D2 ~ ~ nor][D1][dc][D15 D15 | D3 nor D3 D16 | ~ | ~][dc][dc][dc][dc][D0 D6 D3 | D1 | &][dc],1.0,1.0,1.0,2,80.61824959867901,99976,90869,0.35,0.0011842053896198113,381,381,False
[dc][dc][dc][D19 D1 nand ~][dc][dc][dc][D10 ~ D3 ~ D18 & | D4 nor D16 nand][dc][D3 D18 | D0 &][dc][dc][dc][dc][dc][dc][dc][dc][D2 ~ ~][dc],1.0,1.0,1.0,1,80.03502582806267,99952,91000,0.2,0.0005878191936426366,352,352,False
