Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[D1 ~ D0 D2 nor &][dc][dc][D0 ~][dc][dc],0.0,1.0,1.0,4,93.20465225692523,99989,91914,0.3333333333333333,0.008650302087568382,793,793,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D5 D3 | D3 D5 nand |][D3 D2 nand][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,88.86895904798783,99957,92097,0.8333333333333334,0.0020775540956640345,929,929,True
[dc][D1 D4 D0 nand |][D0 D1 D5 nand &][D1 D0 ~ nand][dc][dc],0.0,1.0,1.0,1,90.77518394605073,99990,92276,0.5,0.0020488011792310643,1969,1969,True
[dc][D3 D5 & D2 D5 nand |][D5 D1 D1 nor |][dc][dc][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,2,87.25636175072853,99957,92287,0.5,0.004079710478662869,1812,1812,True
[dc][dc][D1 D1 |][D5 D1 D1 nor nor][dc][dc],0.0,0.7861299709020368,0.7861299709020368,1,90.76369557048277,99990,92494,0.3333333333333333,0.002108162811245248,1621,2062,True
[dc][dc][D5 D1 & D0 nand][D5 D0 | D0 nand][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,3,82.52059277200198,99973,92527,0.6666666666666666,0.005787431201850397,1902,1902,True
[dc][D1 D4 D0 nand |][D0 D1 D5 nand &][D0 D0 nand ~][dc][dc],0.0,1.0,1.0,3,90.77518394605073,99990,92774,0.5,0.006146403537693192,1842,1842,True
[dc][dc][D5 D1 & D0 nand][D5 D0 | D0 nand][D3 D1 D1 nand |][D2 ~ ~],1.0,1.0,1.0,2,82.64780305869562,99973,92775,0.6666666666666666,0.0038642352421278947,1274,1274,True
[dc][dc][D5 D1 & D0 nand][D0 D0 | ~][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,2,82.52059277200198,99973,92895,0.6666666666666666,0.0038582874679002643,1809,1809,True
[dc][D1 D4 D0 nand |][D1 D0 & D0 D0 nand nor][dc][dc][dc],0.0,1.0,1.0,2,78.87486614873681,99977,92911,0.3333333333333333,0.003687829878231728,833,833,True
[D1 D5 |][D5 D4 &][dc][dc][dc][D3 D1 &],1.0,1.0,1.0,1,90.7773950826055,99937,93052,0.5,0.002122168988676248,544,544,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D5 D0 ~ |][dc][dc],1.0,0.7494242284661446,0.7494242284661446,1,93.8255167514647,99975,93072,0.5,0.0021807185212489684,1627,2171,True
[dc][D1 D4 D0 nand |][D1 D1 |][D0 ~][dc][D3 ~ D0 ~ &],0.0,1.0,1.0,2,82.59022877088788,99979,93419,0.6666666666666666,0.003911954439512393,774,774,True
[D5 D2 & ~][D1 D4 nor D1 nor][dc][D1 ~][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,1,82.04834525236578,99975,93506,0.6666666666666666,0.0019143560764287994,765,765,True
[D4 D0 D3 | &][D1 D4 nor D1 nor][dc][dc][D0 D0 &][D4 D5 | D0 |],1.0,1.0,1.0,1,82.13324649744365,99975,93549,0.6666666666666666,0.001917457323255589,887,887,True
[dc][dc][D1 D1 |][D0 ~][dc][D3 ~ D0 ~ &],0.0,1.0,1.0,3,82.59022877088788,99979,93553,0.5,0.00586793165926859,760,760,True
[dc][dc][D1 D1 |][dc][dc][D3 ~ D0 ~ &],0.0,1.0,1.0,2,82.59022877088788,99979,93655,0.3333333333333333,0.003911954439512393,748,748,True
[D4 D0 D3 | &][D1 D4 nor D1 nor][dc][dc][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,2,82.13324649744365,99975,93728,0.5,0.003834914646511178,860,860,True
[D1 ~][dc][D5 D1 & D0 nand][D5 D0 | D0 nand][dc][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,74.39841016841143,99973,93955,0.6666666666666666,0.0017392655817293004,710,710,True
[dc][D0 ~][D1 D1 |][D0 ~][dc][D3 ~ D0 ~ &],0.0,1.0,1.0,4,82.59022877088788,99979,93994,0.6666666666666666,0.007823908879024786,707,707,True
[dc][D1 D3 D1 | &][dc][D0 D5 & D3 D1 nor nor][D3 ~][dc],0.0,1.0,1.0,1,86.88473789086876,99979,94253,0.5,0.00207495219736885,1014,1014,True
[dc][dc][dc][dc][D1 D2 D0 | nor][dc],0.0,1.0,1.0,6,93.20465225692523,99989,94415,0.16666666666666666,0.012975453131352573,547,547,True
[D4 D0 ~ |][dc][dc][dc][D1 D2 D0 | nor][dc],0.0,1.0,1.0,3,93.20465225692523,99989,94590,0.3333333333333333,0.006487726565676286,530,530,True
[dc][dc][D1 D0 nand ~][dc][dc][dc],1.0,0.5,0.5,2,86.94991815365901,99980,94602,0.16666666666666666,0.0037482819983955355,741,1482,True
[dc][D1 D0 D4 nand nor][dc][dc][D0 D0 nor D4 nand][D2 D1 nor D2 nand],1.0,1.0,1.0,4,82.13324649744365,99975,94674,0.5,0.007669829293022356,732,732,True
[dc][dc][dc][D3 D5 &][dc][dc],0.0,0.2,0.2,1,87.69542011646051,99977,94692,0.16666666666666666,0.002001583878690701,312,1560,True
[dc][dc][D5 D1 D1 nor |][dc][dc][D1 D2 nor D0 D2 & nor],1.0,0.8745387453874539,0.8745387453874539,1,80.4996456578042,99973,94806,0.3333333333333333,0.0019257297515048314,1422,1626,True
[dc][dc][D1 D3 &][D5 D0 | D0 nand][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,92.27745794845252,99962,94812,0.6666666666666666,0.0021572370460055928,709,709,True
[D1 D2 D4 | nand][dc][D2 D1 & D4 nor][D0 D0 | ~][D2 D0 D2 nand &][D2 ~ ~],1.0,1.0,1.0,3,83.30023881363125,99973,94866,0.8333333333333334,0.005842110254389333,301,301,True
[dc][D4 D5 nand ~][dc][D5 D0 ~ |][D3 D1 D1 nand |][D3 D1 &],1.0,1.0,1.0,1,90.7773950826055,99937,94972,0.6666666666666666,0.002122168988676248,394,394,True
[D3 D4 & D1 nand][D4 ~ D1 |][D0 D1 D5 nand &][D5 D0 nor D0 ~ nor][dc][D0 ~ ~],0.0,1.0,1.0,2,91.49652244636046,99990,94988,0.8333333333333334,0.00404847571389231,1081,1081,True
[D0 D2 & D4 nand][D1 D4 D0 nand |][D0 D1 D5 nand &][dc][dc][dc],0.0,1.0,1.0,1,92.30375938428408,99990,95018,0.5,0.0020537243620016086,1075,1075,True
[dc][dc][dc][D5 D0 | D0 nand][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,4,82.52059277200198,99973,95058,0.5,0.0077165749358005286,1257,1257,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D5 D3 | D3 D5 nand |][D2 D5 | D3 D0 nor nand][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,93.36505175696607,99957,95112,0.8333333333333334,0.0021826625150951546,955,955,True
[dc][dc][D3 D3 D0 | &][D0 D0 | ~][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,4,86.22440508190634,99962,95172,0.6666666666666666,0.008062921759998508,1037,1037,True
[dc][D1 D0 D4 nand nor][D2 D0 |][dc][dc][dc],1.0,1.0,1.0,3,82.13324649744365,99975,95181,0.3333333333333333,0.005752371969766767,663,663,True
[D1 D4 |][dc][dc][dc][D1 D2 D0 | nor][dc],0.0,1.0,1.0,1,94.112499358407,99989,95231,0.3333333333333333,0.0021891047718704507,374,374,True
[D4 D0 D3 | &][D1 D4 nor D1 nor][D2 D0 |][dc][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,2,82.13324649744365,99975,95283,0.6666666666666666,0.003834914646511178,649,649,True
[dc][dc][dc][D0 D0 | ~][D3 D1 D1 nand |][D2 ~ ~],1.0,1.0,1.0,1,82.64780305869562,99973,95296,0.5,0.0019321176210639474,828,828,True
[D0 D2 & D0 nor][D5 D0 D5 & nand][D1 D3 &][D5 D0 ~ |][dc][D3 D1 &],1.0,1.0,1.0,1,92.27745794845252,99962,95412,0.8333333333333334,0.0021572370460055928,629,629,True
[D1 ~ D0 D2 nor &][D0 D4 nor D2 D2 | nand][dc][D4 D2 nand][dc][dc],0.0,1.0,1.0,3,93.20465225692523,99989,95537,0.5,0.006487726565676286,437,437,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D1 D2 & ~][D2 D5 | D3 D0 nor nand][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,89.98530571373043,99957,95622,0.8333333333333334,0.0021036517411460983,684,684,True
[dc][D4 D5 nand ~][dc][dc][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,3,72.0152028550491,99980,95691,0.3333333333333333,0.005050654848813753,590,590,True
[dc][dc][D5 D2 D0 nand &][D0 D0 | ~][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,90.80742687807859,99973,95718,0.6666666666666666,0.002122871063735455,671,671,True
[dc][D0 ~][D1 D1 |][D0 ~][dc][D3 ~],0.0,1.0,1.0,3,82.59022877088788,99979,95728,0.6666666666666666,0.00586793165926859,503,503,True
[D1 D1 nand D1 D0 nor |][D1 D4 nor D1 nor][D4 D0 D5 nor |][D0 ~ ~][dc][D2 D2 D5 nand |],1.0,1.0,1.0,1,82.13324649744365,99975,95819,0.8333333333333334,0.001917457323255589,573,573,True
[dc][D1 D4 nor D1 nor][dc][dc][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,3,82.13324649744365,99975,95870,0.3333333333333333,0.005752371969766767,566,566,True
[dc][dc][D5 D2 D0 nand &][D5 D3 | D3 D5 nand |][D2 D5 | D3 D0 nor nand][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,93.36505175696607,99957,95928,0.6666666666666666,0.0021826625150951546,795,795,True
[dc][D4 ~ D1 |][dc][dc][dc][D3 D5 | D4 D3 & nor],0.0,1.0,1.0,1,90.93275621975343,99940,95957,0.3333333333333333,0.0021012902116756987,714,714,True
[dc][D5 ~][dc][dc][D3 ~][D3 ~ D0 ~ &],0.0,1.0,1.0,1,88.86124754961449,99989,95962,0.5,0.002097465845055748,475,475,True
[D5 D3 | D5 |][dc][D1 D0 nand ~][D5 D0 ~ |][dc][D3 D1 &],1.0,1.0,1.0,1,74.33125274086868,99919,95992,0.6666666666666666,0.0017376955938489386,313,313,True
[dc][D4 ~ D1 |][dc][dc][dc][D1 D1 ~ |],0.0,0.5414651002073255,0.5414651002073255,1,86.40165449357819,99990,96008,0.3333333333333333,0.00203599011677355,1567,2894,True
[D1 ~ D0 D2 nor &][dc][D0 D2 ~ nand][D0 ~][dc][dc],0.0,1.0,1.0,2,93.20465225692523,99989,96018,0.5,0.004325151043784191,390,390,True
[D2 ~][dc][D1 D0 nand ~][D5 D0 ~ |][dc][dc],1.0,1.0,1.0,1,83.83774388837324,99957,96030,0.5,0.0019599357306803733,311,311,True
[D0 D2 & D0 nor][D3 D3 & D4 D5 nor nand][D3 D3 D0 | &][D5 D0 | D0 nand][dc][D3 D1 &],1.0,1.0,1.0,1,99.1546320851629,99962,96035,0.8333333333333334,0.0023180097325248786,386,386,True
[D2 D2 | D5 D4 nor |][D1 D0 D4 nand nor][dc][D1 ~][dc][dc],1.0,1.0,1.0,1,76.7428551947293,99950,96074,0.5,0.0017940733730960898,230,230,True
[dc][D1 D0 D4 nand nor][D2 D1 ~ |][D0 ~ ~][dc][dc],1.0,1.0,1.0,2,82.13324649744365,99975,96125,0.5,0.003834914646511178,531,531,True
[D1 ~ D0 D2 nor &][dc][dc][D5 D4 & D3 ~ |][D1 D2 D0 | nor][dc],0.0,1.0,1.0,2,94.72648507130549,99989,96149,0.5,0.004414093516788865,302,302,True
[dc][dc][D5 D2 nor D1 nand][dc][D5 D1 & D0 D0 & nand][D3 ~ D0 ~ &],0.0,0.7784342688330872,0.7784342688330872,1,82.70523362361845,99989,96166,0.5,0.0019612282975564835,527,677,True
[D5 ~][dc][D2 D5 D1 & nand][D5 D2 nand D1 &][dc][D3 ~ D0 ~ &],0.0,1.0,1.0,2,87.1128376308996,99940,96166,0.6666666666666666,0.004067200919912102,301,301,True
[D5 ~][D1 D4 D0 nand |][D0 D1 D5 nand &][D5 D0 D1 nand nor][dc][dc],0.0,1.0,1.0,1,95.2646278511605,99990,96191,0.6666666666666666,0.002253787479078634,523,523,True
[dc][D1 D0 D4 nand nor][dc][dc][dc][dc],1.0,1.0,1.0,3,82.13324649744365,99975,96201,0.16666666666666666,0.005752371969766767,523,523,True
[D1 ~ D0 D2 nor &][D0 D4 nor D2 D2 | nand][dc][D5 D4 & D3 ~ |][D1 D2 D0 | nor][dc],0.0,1.0,1.0,2,94.72648507130549,99989,96222,0.6666666666666666,0.004414093516788865,296,296,True
[dc][dc][D1 D0 nand ~][D5 D0 ~ |][D3 ~][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,2,75.39353433972613,99957,96234,0.6666666666666666,0.0035250586421183374,147,147,True
[D1 ~ D0 D2 nor &][dc][dc][D4 D2 nand][dc][dc],0.0,1.0,1.0,4,93.20465225692523,99989,96251,0.3333333333333333,0.008650302087568382,367,367,True
[dc][D5 D0 D5 & nand][dc][D3 D4 | D4 D3 | |][D4 D5 nand D0 D1 nor nand][D1 D2 nor D0 D2 & nor],1.0,0.5996292863762743,0.5996292863762743,1,87.08355440108143,99962,96330,0.6666666666666666,0.0021450361131585757,647,1079,True
[D4 D0 D3 | &][D1 D4 nor D1 nor][D2 D0 |][D1 ~][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,2,82.13324649744365,99975,96354,0.8333333333333334,0.003834914646511178,502,502,True
[dc][D1 D4 nor D1 nor][dc][D2 D5 nand][D4 D4 &][dc],1.0,0.6375158428390367,0.6375158428390367,1,84.74394569735082,99975,96354,0.5,0.001937426489265886,503,789,True
[dc][dc][dc][dc][D0 D0 nor D4 nand][dc],1.0,0.5526706231454006,0.5526706231454006,1,87.2555939394876,99980,96380,0.16666666666666666,0.0019279069707343144,1490,2696,True
[dc][D3 ~ D0 D0 & &][D1 D0 nand ~][dc][dc][D1 D2 nor D0 D2 & nor],1.0,0.6650943396226415,0.6650943396226415,1,88.20026725352201,99957,96387,0.5,0.002061921602707982,141,212,True
[dc][D1 D4 D0 nand |][D0 D1 D5 nand &][D5 D0 nor D0 ~ nor][dc][D0 ~ ~],0.0,1.0,1.0,1,90.77518394605073,99990,96395,0.6666666666666666,0.0020488011792310643,919,919,True
[dc][D4 ~ D1 |][D0 D1 D5 nand &][D5 D0 nor D0 ~ nor][dc][dc],0.0,1.0,1.0,1,90.77518394605073,99990,96467,0.5,0.0020488011792310643,901,901,True
[dc][D3 D5 & D2 D5 nand |][D3 D3 D0 | &][D5 D0 ~ |][dc][D3 D1 &],1.0,1.0,1.0,2,85.19811292903262,99962,96567,0.6666666666666666,0.003983476128329116,738,738,True
[D1 D2 & D4 ~ nor][D1 ~][dc][D0 ~ ~][dc][dc],1.0,1.0,1.0,2,82.13324649744365,99975,96635,0.5,0.003834914646511178,461,461,True
[D1 D2 & D4 ~ nor][D1 D4 nor D1 nor][D2 D0 |][dc][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,2,82.13324649744365,99975,96660,0.6666666666666666,0.003834914646511178,460,460,True
[dc][dc][D5 D2 D0 nand &][D5 D3 | D3 D5 nand |][D2 D5 | D3 D0 nor nand][D2 D0 D1 nand nor],1.0,1.0,1.0,2,83.83774388837324,99957,96744,0.6666666666666666,0.003919871461360747,255,255,True
[dc][D2 D5 nand ~][D1 D0 nand ~][D0 D1 nor D3 nand][dc][dc],1.0,1.0,1.0,2,48.99714487971615,99980,96754,0.5,0.0022908835685974695,191,191,True
[dc][D2 D2 nor][D5 D2 D0 nand &][D5 D0 ~ |][dc][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,88.86895904798783,99957,96789,0.6666666666666666,0.0020775540956640345,377,377,True
[dc][dc][dc][D0 ~][D3 ~][D3 D0 nor D3 |],0.0,0.8176555716353111,0.8176555716353111,1,83.44212171876453,99989,96810,0.5,0.0019948743274921274,565,691,True
[dc][D1 D4 nor D1 nor][D2 D0 |][dc][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,1,82.13324649744365,99975,96890,0.5,0.001917457323255589,426,426,True
[dc][D1 D3 D1 | &][dc][dc][dc][D3 ~ D0 ~ &],0.0,1.0,1.0,2,82.59022877088788,99979,96919,0.3333333333333333,0.003911954439512393,364,364,True
[dc][D2 D5 nand ~][D1 D0 nand ~][D0 D1 nor D3 nand][D2 D5 | D3 D0 nor nand][dc],1.0,1.0,1.0,3,48.99714487971615,99980,96920,0.6666666666666666,0.003436325352896204,180,180,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D5 D0 | D0 nand][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,101.61911545315226,99937,96942,0.8333333333333334,0.002375623747246233,359,359,True
[dc][dc][D1 D3 &][D5 D3 | D3 D5 nand |][D2 D5 | D3 D0 nor nand][dc],1.0,0.7330367074527252,0.7330367074527252,1,89.0715384340625,99962,96942,0.5,0.002089075100431958,659,899,True
[dc][D1 D4 D0 nand |][D1 D1 |][D0 ~][D3 ~ D0 D2 & |][dc],0.0,1.0,1.0,1,82.59022877088788,99979,96952,0.6666666666666666,0.0019559772197561965,359,359,True
[D1 D1 nand D1 D0 nor |][D1 D4 nor D1 nor][dc][D1 ~][D0 D0 nor D4 nand][D2 D5 nand D2 nand],1.0,1.0,1.0,1,86.00868240247577,99975,96992,0.8333333333333334,0.0020590180658793733,294,294,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D5 D3 | D3 D5 nand |][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,97.56110233755638,99937,96993,0.8333333333333334,0.0022807566321266315,471,471,True
[dc][dc][D1 D0 nand ~][dc][D2 D5 | D3 D0 nor nand][D1 D2 nor D0 D2 & nor],1.0,0.5703883495145631,0.5703883495145631,2,92.35553539040791,99957,96999,0.5,0.004318124637962236,235,412,True
[dc][D1 D4 D0 nand |][D0 D5 ~ |][D3 D3 D1 nand nand][dc][dc],0.0,0.6163934426229508,0.6163934426229508,1,89.61470339003628,99990,97007,0.5,0.0020261900837337437,940,1525,True
[D0 D2 & D0 nor][dc][D1 D3 &][D5 D0 ~ |][D3 D1 D1 nand |][D1 D3 D1 & &],1.0,1.0,1.0,1,92.27745794845252,99962,97056,0.8333333333333334,0.0021572370460055928,401,401,True
[dc][D3 D5 & D2 D5 nand |][D5 D1 D1 nor |][dc][dc][D2 ~ ~],1.0,0.845108695652174,0.845108695652174,1,79.87414640647236,99950,97110,0.5,0.001867275838291623,622,736,True
[dc][D3 D5 & D2 D5 nand |][D5 D2 D0 nand &][D5 D3 | D3 D5 nand |][dc][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,93.36505175696607,99957,97110,0.6666666666666666,0.0021826625150951546,562,562,True
[dc][D3 D3 &][dc][D5 D0 ~ |][D3 D1 D1 nand |][dc],1.0,0.8084192439862543,0.8084192439862543,1,84.38372713993428,99975,97162,0.5,0.0019048090686126305,941,1164,True
[dc][D4 ~ D1 |][D0 D1 D5 nand &][D4 D3 | D1 D2 nand |][dc][dc],0.0,1.0,1.0,1,87.77255029282047,99990,97163,0.5,0.0020416260571656402,667,667,True
[D0 D2 & D4 nand][D1 D4 D0 nand |][D0 D1 D5 nand &][D3 D3 D1 nand nand][dc][dc],0.0,1.0,1.0,2,95.74052635882114,99990,97185,0.6666666666666666,0.0043585230790241045,442,442,True
[D5 D1 & ~][D1 D4 nor D1 nor][D0 D0 nand ~][D0 ~ ~][D0 D0 nor D4 nand][dc],1.0,1.0,1.0,1,82.13324649744365,99975,97196,0.8333333333333334,0.001917457323255589,384,384,True
[dc][D1 D4 D0 nand |][D1 D1 |][dc][D3 ~ D0 D2 & |][dc],0.0,0.6892201834862385,0.6892201834862385,1,82.72005712033044,99979,97225,0.5,0.0017076691505605406,601,872,True
[D1 ~ D0 D2 nor &][D0 D4 nor D2 D2 | nand][dc][D4 D1 |][dc][dc],0.0,1.0,1.0,1,94.112499358407,99989,97242,0.5,0.0021891047718704507,216,216,True
[dc][dc][D5 D1 nand][D0 D0 | ~][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,1,74.68098417465254,99973,97251,0.6666666666666666,0.0017458715191711624,485,485,True
[D1 ~][dc][D5 D1 & D0 nand][D5 D0 | D0 nand][D3 D1 D1 nand |][D1 D2 nor D0 D2 & nor],1.0,1.0,1.0,2,74.39841016841143,99973,97251,0.8333333333333334,0.003478531163458601,323,323,True
[D0 D2 & D0 nor][D5 D0 D5 & nand][D5 D1 & D0 nand][D5 D0 | D0 nand][dc][D1 D2 nor D0 D2 & nor],1.0,0.6823647294589178,0.6823647294589178,1,82.22839371224921,99973,97314,0.8333333333333334,0.001939455968707476,681,998,True
[dc][dc][D1 D0 nand ~][D5 D0 ~ |][dc][D3 D1 &],1.0,1.0,1.0,3,74.33125274086868,99919,97366,0.5,0.005213086781546816,206,206,True
[dc][dc][D3 D3 D0 | &][D5 D0 ~ |][dc][D3 D1 &],1.0,1.0,1.0,4,85.19811292903262,99962,97413,0.5,0.007966952256658232,556,556,True
