Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][dc][dc][dc][D2 D6 D7 & nor][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][dc][dc],0.0,1.0,1.0,4,79.6351282094452,99987,83900,0.2727272727272727,0.004076853546197002,1537,1537,True
[dc][dc][dc][D4 D10 | D4 | ~ D0 nor][dc][D1][D1][dc][D9 D6 nor D2 ~ |][D5 ~][dc],0.0,1.0,1.0,3,78.83573288591734,99979,85078,0.45454545454545453,0.0030269468801916695,878,878,True
[dc][dc][D2][dc][dc][D0 D1 D6 ~ & nor][dc][dc][D1 ~ ~][D6 D6 |][dc],1.0,1.0,1.0,6,79.82579212440271,99973,85089,0.36363636363636365,0.006129921637931582,922,922,True
[dc][D0 D0 D10 & nand][dc][dc][dc][dc][D3 D6 D9 & | D6 D10 D8 D2 | nor & nand][dc][D0 ~ D6 & D1 ~ | ~][D7 D0 & D6 D0 | nand D2 D9 ~ | nor D2 ~ nor][dc],0.0,1.0,1.0,2,77.99868936232917,99979,85091,0.36363636363636365,0.001996530329365099,1881,1881,True
[D0 ~ D6 nand ~][dc][D2][dc][dc][D0 D1 D6 ~ & nor][D0 D2 | D1 nand ~ D9 D9 ~ nand D3 | |][dc][D1 ~ ~][dc][dc],1.0,1.0,1.0,1,79.82579212440271,99973,85313,0.45454545454545453,0.0010216536063219301,905,905,True
[dc][D4 ~ ~ D8 D6 nand D2 D7 & & D2 nor nor][dc][D0 D1 nor][dc][D7 D7 nand D5 & D4 ~ |][dc][dc][dc][dc][dc],0.0,1.0,1.0,2,72.43135509254303,99936,85617,0.2727272727272727,0.0018540312140155812,946,946,True
[dc][dc][D1 D1 D1 | |][dc][dc][D9][D0][D10 D10 nand D2 nand][dc][D0][D9 D7 & D3 D3 nor D3 D3 & nor | D0 D8 nand D1 & D7 nor nand],1.0,1.0,1.0,2,75.7339232304614,99974,86397,0.5454545454545454,0.001938567315905305,1270,1270,True
[D3 D3 | D2 nor][dc][dc][D0 D1 nor][dc][dc][D8 D9 D3 & nand D2 & ~][D3 D9 D7 nand nor D8 D8 nand ~ nand][dc][D2 D4 D3 & nor][dc],0.0,1.0,1.0,1,76.34753024818625,99963,86409,0.45454545454545453,0.000977136932011569,694,694,True
[dc][dc][dc][dc][dc][D0 D1 D6 ~ & nor][dc][D4][dc][D4][dc],1.0,0.7612001644060831,0.7612001644060831,1,76.39336817439383,99973,86635,0.2727272727272727,0.000977723590550996,1852,2433,True
[dc][D0 D0 D10 & nand][dc][dc][dc][dc][D5 D4 | D10 nor ~ D4 ~ |][dc][D0 ~ D6 & D1 ~ | ~][D7 D0 & D6 D0 | nand D2 D9 ~ | nor D2 ~ nor][dc],0.0,1.0,1.0,4,77.99868936232917,99979,87252,0.36363636363636365,0.003993060658730198,1606,1606,True
[dc][dc][D2][dc][D4 ~ D7 nand D1 D0 nor ~ nand][dc][dc][D4][D2][D4][dc],1.0,1.0,1.0,5,62.52925155150562,99953,87523,0.45454545454545453,0.004001415685838073,753,753,True
[dc][D0 D0 D10 & nand][dc][dc][dc][D1][dc][dc][D0 ~ D6 & D1 ~ | ~][D7 D0 & D6 D0 | nand D2 D9 ~ | nor D2 ~ nor][dc],0.0,1.0,1.0,2,77.99868936232917,99979,87861,0.36363636363636365,0.001996530329365099,1528,1528,True
[dc][dc][dc][D2 ~ D5 ~ nor ~][D0 ~][D5][dc][D0 D2 nor][dc][dc][D1],1.0,1.0,1.0,1,71.04146502789962,99958,87980,0.45454545454545453,0.0009092270431972241,816,816,True
[D3 D3 | D2 nor][dc][dc][D0 D1 nor][dc][dc][D8 D9 D3 & nand D2 & ~][D3 D9 D7 nand nor D8 D8 nand ~ nand][dc][D3 D2 nand D0 D10 & & D2 D1 | nor][dc],0.0,1.0,1.0,2,76.34753024818625,99963,88115,0.45454545454545453,0.001954273864023138,608,608,True
[D0][dc][dc][dc][D1][dc][D0][D2 D1 ~ |][D10 ~ ~][dc][dc],1.0,1.0,1.0,4,87.8101254163917,99998,88123,0.45454545454545453,0.004495365666446686,656,656,True
[dc][D0 D0 D10 & nand][dc][dc][dc][dc][D2][dc][D0 ~ D6 & D1 ~ | ~][dc][dc],0.0,1.0,1.0,7,77.99868936232917,99979,88367,0.2727272727272727,0.0069878561527778466,1469,1469,True
[D0][dc][D1 D1 D1 | |][dc][dc][D9][D0][dc][D2 D0 nand][D0][dc],1.0,1.0,1.0,1,72.34516732525009,99974,88375,0.5454545454545454,0.0009259125294067761,742,742,True
[D0][dc][D0 D1 &][dc][dc][D10 D2 nand D3 D6 D7 | nor D6 & nor][D0][D10 D10 nand D2 nand][dc][D0][dc],1.0,1.0,1.0,5,87.8101254163917,99998,88572,0.5454545454545454,0.005619207083058358,634,634,True
[dc][dc][D8][dc][dc][D0 D2 &][D1 ~][dc][dc][dc][dc],1.0,1.0,1.0,10,78.81424945928893,99959,88631,0.2727272727272727,0.010087073368987414,704,704,True
[D3 D3 | D2 nor][dc][dc][D0 D1 nor][dc][dc][dc][dc][D0 D4 nand D7 &][D3 D2 nand D0 D10 & & D2 D1 | nor][dc],0.0,1.0,1.0,2,75.23473274962407,99963,88658,0.36363636363636365,0.001925789497072158,327,327,True
[dc][dc][D5 D2 nand D8 |][D5 D6 & D0 | D4 D4 nand D3 nor D1 | nand][dc][D1][D1][dc][D9 D6 nor D2 ~ |][D5 ~][D9],0.0,1.0,1.0,1,66.99954701951272,99961,88789,0.6363636363636364,0.0008574963932427508,362,362,True
[D0][dc][dc][D2 D6 D4 nor |][D8 ~ ~ ~][D0 D2 | D2 &][dc][D10 D2 | D1 D10 & nand][dc][dc][dc],0.0,1.0,1.0,4,79.05808827440262,99990,89016,0.45454545454545453,0.0040473124710663335,1042,1042,True
[dc][D1 D8 nand D8 D1 nor |][dc][dc][D8][D0 D2 &][dc][dc][dc][D1 ~ D6 nand D6 D5 D4 | D1 D10 & nor | |][D2],1.0,1.0,1.0,3,78.81424945928893,99959,89206,0.45454545454545453,0.003026122010696224,675,675,True
[dc][dc][D0 D1 &][dc][dc][D10 D2 nand D3 D6 D7 | nor D6 & nor][D0][dc][dc][dc][dc],1.0,1.0,1.0,3,87.8101254163917,99998,89450,0.2727272727272727,0.003371524249835015,585,585,True
[dc][D0 ~ D7 |][D0][dc][dc][D1 ~][dc][dc][dc][D0][D2 D2 nor D1 |],1.0,1.0,1.0,2,80.77623541109367,99964,89620,0.45454545454545453,0.002067635785793226,645,645,True
[dc][dc][dc][D5 D6 & D0 | D4 D4 nand D3 nor D1 | nand][dc][D1][D1][D2 D9 nor D2 D10 | |][D9 D6 nor D2 ~ |][D5 ~][dc],0.0,1.0,1.0,4,79.35868336339928,99979,90181,0.5454545454545454,0.004062701184340233,635,635,True
[dc][D1][dc][D5 D2 & ~][dc][D4 D3 nand D0 D5 & & ~ D0 D5 ~ nor &][dc][D0 D2 nor][dc][dc][D1],1.0,1.0,1.0,1,71.04146502789962,99958,90554,0.45454545454545453,0.0009092270431972241,639,639,True
[D0][dc][D1 D1 D1 | |][dc][dc][D9][D0][D10 D10 nand D2 nand][dc][dc][dc],1.0,1.0,1.0,5,75.7339232304614,99974,90567,0.45454545454545453,0.004846418289763263,882,882,True
[D0 ~ D6 nand ~][dc][D2][dc][dc][dc][D0 D2 | D1 nand ~ D9 D9 ~ nand D3 | |][dc][D1 ~ ~][dc][dc],1.0,1.0,1.0,1,79.82579212440271,99973,90867,0.36363636363636365,0.0010216536063219301,567,567,True
[dc][D0 ~ D7 |][D0][D9 D9 | D10 D7 nor nand D2 D7 D3 nand & |][dc][D1 ~][dc][dc][dc][dc][D2 D6 nand ~ D2 | ~],1.0,1.0,1.0,2,80.77623541109367,99964,90927,0.45454545454545453,0.002067635785793226,566,566,True
[dc][dc][D2 D3 nand D0 ~ & D7 D0 & D9 & |][D3][dc][D1 ~][dc][dc][dc][dc][D2 D2 nor D1 |],1.0,1.0,1.0,3,83.06056346372586,99981,90956,0.36363636363636365,0.0031891618716517194,711,711,True
[dc][D0 ~ D7 |][D0][dc][dc][D2 D0 nand][dc][dc][D1 D2 nor][dc][D2 D6 nand ~ D2 | ~],1.0,1.0,1.0,2,80.77623541109367,99964,90977,0.45454545454545453,0.002067635785793226,563,563,True
[dc][dc][D7 D8 nand][dc][dc][D2 ~][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][dc][D7 D10 nand D0 &],0.0,1.0,1.0,1,79.6351282094452,99987,91029,0.45454545454545453,0.0010192133865492504,852,852,True
[D0][dc][D1 D1 D1 | |][dc][dc][dc][D0][D10 D10 nand D2 nand][dc][D0][dc],1.0,0.6523364485981309,0.6523364485981309,2,78.74918576038874,99998,91241,0.45454545454545453,0.0020157492330707956,1047,1605,True
[dc][dc][D2 D8 & D0 D1 nand nor][dc][D6][D2 ~][D1 D9 nand][dc][dc][dc][dc],0.0,1.0,1.0,2,82.2487100728407,99903,91281,0.36363636363636365,0.002105326837979644,281,281,True
[D4 ~][D4 ~ ~ D8 D6 nand D2 D7 & & D2 nor nor][dc][D0 D1 nor][dc][D6 D6 D10 & nor D0 ~ D0 & nand][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,72.43135509254303,99936,91397,0.36363636363636365,0.0009270156070077906,567,567,True
[dc][dc][dc][D0 D6 |][dc][D2 ~][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][dc][dc],0.0,1.0,1.0,3,79.6351282094452,99987,91404,0.36363636363636365,0.003057640159647751,823,823,True
[D0 ~ D6 nand ~][dc][D2][dc][dc][dc][dc][dc][D10][D7 D3 nand D2 D4 | |][D1],1.0,1.0,1.0,2,90.24621981600323,99934,91432,0.45454545454545453,0.0023100397372381536,268,268,True
[D3 D9 nand][dc][D6][D5 D6 & D0 | D4 D4 nand D3 nor D1 | nand][dc][D1][D1][dc][D9 D6 nor D2 ~ |][D5 ~][dc],0.0,1.0,1.0,1,70.33835719106673,99906,91461,0.6363636363636364,0.0009002282893105848,204,204,True
[D0][dc][dc][dc][D8 ~ ~ ~][D0 D2 | D2 &][dc][D10 D2 | D1 D10 & nand][dc][dc][dc],0.0,1.0,1.0,2,79.05808827440262,99990,91580,0.36363636363636365,0.0020236562355331667,801,801,True
[dc][dc][dc][D0 D6 |][dc][D2 ~][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][dc][D6 ~],0.0,1.0,1.0,2,81.10701999017502,99987,91638,0.45454545454545453,0.002076102905232704,392,392,True
[D0][dc][dc][D0 D7 nor D5 D6 & D1 D10 & nor D2 nor nand][D8 ~ ~ ~][D0 D2 | D2 &][dc][D1 ~ D1 D2 nand &][dc][dc][dc],0.0,1.0,1.0,3,75.98954685323663,99990,91781,0.45454545454545453,0.002917665801463892,533,533,True
[D0][dc][dc][D10][D8 ~ ~ ~][D0 D2 | D2 &][D1 ~ D0 D10 | &][D8 D7 nand D7 D8 | D7 D5 nor nand | D0 D1 & |][D0 D10 D1 & & ~ D9 D10 D3 nor nand ~ |][dc][dc],0.0,1.0,1.0,1,77.5049815068725,99971,91821,0.6363636363636364,0.0009919506184293098,274,274,True
[D1][D7 D0 D6 D5 | D6 nor | |][D1 D1 D1 | |][dc][dc][D1 D10 | D9 ~ nand][dc][dc][dc][dc][dc],1.0,0.6128451380552221,0.6128451380552221,1,71.67656240417293,99974,91822,0.36363636363636365,0.0009173553624730797,1021,1666,True
[D0][dc][dc][D5 D3 D5 nand |][D8 ~ ~ ~][dc][D1 ~ D0 D10 | &][D8 D7 nand D7 D8 | D7 D5 nor nand | D0 D1 & |][D0 D10 D1 & & ~ D9 D10 D3 nor nand ~ |][dc][dc],0.0,0.752895752895753,0.752895752895753,1,74.49046618316677,99990,91885,0.5454545454545454,0.0009533692229954,780,1036,True
[dc][dc][dc][D4 D10 | D4 | ~ D0 nor][dc][dc][dc][dc][D0 ~ D6 & D1 ~ | ~][D7 D0 & D6 D0 | nand D2 D9 ~ | nor D2 ~ nor][D3 D10 |],0.0,1.0,1.0,3,83.56799545339513,99979,91969,0.36363636363636365,0.003208645037746738,326,326,True
[dc][dc][dc][D4 D10 | D4 | ~ D0 nor][D7][D1][D1][dc][D9 D6 nor D2 ~ |][D5 ~][dc],0.0,1.0,1.0,1,83.74881701572937,99979,92138,0.5454545454545454,0.0010718625979429398,238,238,True
[dc][dc][D2][dc][dc][D0 D1 D6 ~ & nor][D0 D2 | D1 nand ~ D9 D9 ~ nand D3 | |][dc][D9 ~ ~ ~][dc][dc],1.0,0.6364846870838882,0.6364846870838882,1,73.46106788002211,99973,92181,0.36363636363636365,0.0009401944274717872,478,751,True
[dc][dc][D8][D10][D8][D0 D2 &][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,91.0166480871579,99998,92239,0.36363636363636365,0.0023297604515759678,439,439,True
[D0][dc][D2 D7 |][dc][D8 ~ ~ ~][D2][D1 ~ D0 D10 | &][D1 ~ D1 D2 nand &][dc][dc][D2 ~ D1 & ~],0.0,1.0,1.0,1,75.98954685323663,99990,92432,0.6363636363636364,0.0009725552671546307,487,487,True
[dc][dc][D8][dc][D8][D0 D2 &][D1 ~][dc][dc][dc][D2],1.0,1.0,1.0,4,78.81424945928893,99959,92444,0.45454545454545453,0.004034829347594965,474,474,True
[dc][D9 D0 nand][D2 D8 & D0 D1 nand nor][dc][dc][D2 ~][D1 D9 nand][dc][dc][dc][dc],0.0,1.0,1.0,3,82.24956033905268,99987,92584,0.36363636363636365,0.003158022903468249,470,470,True
[D0][dc][D0 D1 &][D1][dc][D9][D0][D2 D1 nand][D2 D0 nand][D0][dc],1.0,1.0,1.0,1,72.34516732525009,99974,92610,0.7272727272727273,0.0009259125294067761,475,475,True
[dc][D4 ~ ~ D8 D6 nand D2 D7 & & D2 nor nor][dc][D0 D1 nor][dc][D10 ~ D8 D5 nor | ~ ~][dc][dc][D2 D4 & ~][dc][dc],0.0,1.0,1.0,1,73.46071858344503,99936,92614,0.36363636363636365,0.0009401899569855175,324,324,True
[D3 D3 | D2 nor][dc][dc][D0 D1 nor][dc][dc][dc][dc][dc][D2 D4 D3 & nor][dc],0.0,1.0,1.0,4,76.20427654969437,99963,92700,0.2727272727272727,0.0039012139751933086,419,419,True
[D3 ~][D2 D8 & D0 D4 | nor][dc][D0 D1 nor][dc][dc][dc][dc][dc][D2 ~][D0 ~ D1 D4 nand ~ |],0.0,1.0,1.0,1,75.29705934119978,99918,92766,0.45454545454545453,0.0009636924379214075,212,212,True
[dc][D0 ~ D7 |][D0][D2 D3 D7 | nand][dc][D1 D10 D2 nand ~ nor][D0][dc][D1 D2 nor][dc][D6 D9 nand ~ D1 & ~],1.0,1.0,1.0,2,80.77623541109367,99964,92896,0.6363636363636364,0.002067635785793226,439,439,True
[dc][D1][dc][D2 ~ D5 ~ nor ~][dc][D4 D3 nand D0 D5 & & ~ D0 D5 ~ nor &][dc][D9 ~ D10 ~ nor D1 |][dc][dc][D1],1.0,1.0,1.0,2,71.04146502789962,99958,93071,0.45454545454545453,0.0018184540863944482,471,471,True
[dc][dc][D9 D5 D7 | nor ~ D7 ~ D5 D8 | nor D5 & |][D2 ~ D5 ~ nor ~][D0 ~][D4 D3 nand D0 D5 & & ~ D0 D5 ~ nor &][D8 D1 | D5 ~ & D7 nand D8 D0 ~ D3 | | |][D9 ~ D10 ~ nor D1 |][D4 D4 ~ & ~][dc][D1],1.0,1.0,1.0,1,71.04146502789962,99958,93143,0.7272727272727273,0.0009092270431972241,469,469,True
[D9 ~][dc][dc][D5 D6 & D0 | D4 D4 nand D3 nor D1 | nand][dc][D1][D1][dc][D9 D6 nor D2 ~ |][D5 ~][D1 D10 D0 & | D2 D0 nor D3 D3 nor | &],0.0,1.0,1.0,1,78.80042514629223,99906,93310,0.6363636363636364,0.0010085304058736662,249,249,True
[D0][D9][dc][D1][dc][D9][D0][dc][dc][dc][dc],1.0,0.7608966376089664,0.7608966376089664,3,76.62357575093931,99974,93450,0.45454545454545453,0.002942009734393769,611,803,True
[dc][dc][D2][D6 D0 nand ~ ~][D7 D5 & D1 D2 & nand][dc][dc][D4][D2][D4][dc],1.0,0.6813819577735125,0.6813819577735125,1,78.61930417912684,99998,93455,0.5454545454545454,0.0010081938692535302,710,1042,True
[dc][D1 D8 nand D8 D1 nor |][dc][D0][D6][D0 D2 &][D1 ~][dc][dc][D1 ~ D6 nand D6 D5 D4 | D1 D10 & nor | |][D2],1.0,0.5315533980582524,0.5315533980582524,1,76.97591969077965,99931,93545,0.6363636363636364,0.0009851793995288305,219,412,True
[dc][D2 D8 |][D0 D1 &][dc][D1][dc][dc][D2 D1 ~ |][dc][dc][dc],1.0,0.47593582887700536,0.47593582887700536,1,84.15536754776706,99998,93586,0.36363636363636365,0.0010967607809445478,356,748,True
[dc][D1][dc][D2 ~ D5 ~ nor ~][D0 ~][D4 D3 nand D0 D5 & & ~ D0 D5 ~ nor &][dc][dc][dc][dc][D1],1.0,1.0,1.0,2,71.04146502789962,99958,93744,0.45454545454545453,0.0018184540863944482,427,427,True
[dc][dc][dc][D1 D7 D7 nor D1 D6 & | ~ nor][dc][D2 D6 D7 & nor][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][D4 D7 ~ & D10 D10 nand D9 | nor D6 D1 nor D7 D6 nor nor D8 D5 ~ & & |][dc],0.0,1.0,1.0,1,75.35091772394921,99926,93848,0.45454545454545453,0.0009643817465959881,103,103,True
[dc][dc][D2 D3 nand D0 ~ & D7 D0 & D9 & |][D3][dc][D1 ~][D10][D6 D7 nor D10 D3 & &][D1 D2 nor][D0 D9 nand D3 D1 | nand D4 D10 D2 nor nor nor][D2 D2 nor D1 |],1.0,1.0,1.0,1,74.69702082225766,99661,93897,0.7272727272727273,0.000956012820839075,19,19,True
[D0][dc][dc][dc][dc][dc][D1 ~ D0 D10 | &][dc][D0 D7 ~ & D10 D2 & nor ~][D6 D3 nand D0 D2 nor & ~][D6 D7 nor D3 nor D7 ~ &],0.0,0.6898395721925134,0.6898395721925134,1,74.96388032048512,99892,93926,0.45454545454545453,0.0009594282328442632,129,187,True
[dc][D1][dc][dc][D0 ~][D4 D3 nand D0 D5 & & ~ D0 D5 ~ nor &][D9][dc][dc][dc][D1],1.0,0.7153846153846154,0.7153846153846154,1,72.61945743618642,99958,93936,0.45454545454545453,0.0009294230424071337,279,390,True
[D0][dc][D0 D1 &][dc][dc][D10 D2 nand D3 D6 D7 | nor D6 & nor][D0][D2 D1 ~ |][dc][D0][dc],1.0,1.0,1.0,3,87.8101254163917,99998,93947,0.5454545454545454,0.003371524249835015,339,339,True
[dc][dc][dc][D0 D6 |][dc][D2 D6 D7 & nor][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][D6 D3 nand D0 D2 nor & ~][dc],0.0,1.0,1.0,5,79.6351282094452,99987,93989,0.45454545454545453,0.005096066932746252,573,573,True
[dc][dc][dc][D1 D7 D7 nor D1 D6 & | ~ nor][dc][D2 D6 D7 & nor][D1 D9 nand][dc][D0 D7 ~ & D10 D2 & nor ~][dc][dc],0.0,1.0,1.0,1,74.39881996246496,99962,94026,0.36363636363636365,0.0009521962851592195,373,373,True
[D3 D9 nand][dc][dc][D5 D6 & D0 | D4 D4 nand D3 nor D1 | nand][dc][D1][D1][dc][D9 D6 nor D2 ~ |][D5 ~][dc],0.0,1.0,1.0,1,81.48295567603442,99979,94058,0.5454545454545454,0.0010428628805894664,375,375,True
[D3 D3 | D2 nor][dc][dc][D0 D1 nor][dc][dc][D8 D9 D3 & nand D2 & ~][dc][D7 D7 D7 | D6 nand |][D2 D4 D3 & nor][dc],0.0,1.0,1.0,4,76.20427654969437,99963,94085,0.45454545454545453,0.0039012139751933086,336,336,True
