Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][D7 D15 D7 nand nand D3 nor D19 nand][dc][dc][D7 ~ D3 | D1 nand][dc][dc][dc][D0][D3][D13][D2 ~][dc][dc][dc][dc][dc][dc][D3],1.0,1.0,1.0,3,59.58076034909588,99968,75949,0.35,0.001326645050309313,704,704,False
[D3 ~][D2][dc][D2][dc][dc][dc][dc][dc][dc][dc][D0][D14][dc][dc][dc][dc][dc][D17 D0 | D11 D0 & ~ nor D1 D2 nand ~ nor][dc],1.0,1.0,1.0,9,55.118345909895964,99998,76361,0.3,0.003681850333270025,742,742,False
[D7 D15 D0 | ~ & ~][dc][D2][dc][dc][D7 ~ D3 | D1 nand][D2 D3 &][dc][dc][dc][D15 ~][dc][dc][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,5,64.33288968535068,99996,76633,0.25,0.0025296822524392896,1083,1083,False
[D3 ~][dc][dc][D18][dc][dc][D1][dc][dc][dc][D1][D0][dc][dc][dc][D2][dc][dc][dc][dc],1.0,1.0,1.0,7,59.52049658496152,99987,77099,0.3,0.0030923741269616553,702,702,False
[D7 D15 D0 | ~ & ~][dc][dc][dc][dc][D7 ~ D3 | D1 nand][D2 D3 &][dc][dc][dc][D15 ~][dc][dc][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,7,64.33288968535068,99996,77173,0.2,0.0035415551534150056,1056,1056,False
[D19 ~][dc][dc][dc][D5 D17 nor D2 |][dc][dc][D1 D0 &][D4 D6 nor D19 ~ D1 & D17 ~ D6 D4 | | & |][dc][D3][dc][dc][dc][dc][D3][dc][dc][dc][dc],0.0,1.0,1.0,3,76.01271342958488,99950,78237,0.3,0.001692524389435209,874,874,False
[D3 ~][D11 D3 nor D12 D5 | D3 D16 & | D5 D5 & D8 nand nor nand][dc][dc][D3 ~ D4 D14 nor D3 D18 | D0 nand & D7 D6 D5 & & & D7 nand &][D0 D11 nand D0 nor ~][D0][dc][dc][dc][D13 D2 nand][D2 D0 D13 | ~ nor][D2 ~][D16 D1 ~ nor ~][dc][D18 D16 ~ nand ~ D11 D16 D18 nor | D13 D14 | | nand][D1][D1 ~ D16 |][dc][dc],1.0,1.0,1.0,1,56.050432118034436,99963,78775,0.6,0.00041601252877273214,692,692,False
[D3 ~][dc][dc][D12][dc][dc][D1 ~][D0 D4 |][dc][dc][dc][dc][dc][dc][D2 ~][dc][dc][dc][dc][dc],1.0,1.0,1.0,8,75.91621180912168,99960,78796,0.25,0.004507668405917235,959,959,False
[dc][dc][dc][D5 D11 nor D18 nand][dc][dc][D9 D1 D4 | nor D14 D3 | |][dc][dc][D11 D0 & D11 D2 nand | ~][D1 D9 D3 | D17 D6 nand ~ & nor D15 D9 D1 & nand nand][dc][D3][dc][dc][dc][D3][dc][D1][dc],1.0,1.0,1.0,3,59.516143038070126,99991,79445,0.35,0.001325206259744467,584,584,False
[D0 D4 | ~][dc][dc][dc][dc][dc][D3 ~][dc][dc][dc][dc][D2 ~ D8 D14 & D13 & D10 D7 D4 nor nor nand nand ~][D3 ~ D8 nand D8 D13 D12 ~ nor D13 D8 D7 nor nand D3 D16 nor D2 & nor | | |][dc][D1 ~][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,58.50923462014211,99978,80146,0.25,0.0013027861016106637,602,602,False
[dc][dc][dc][D3 ~ ~ ~ D5 |][dc][dc][D1 ~][D0 D4 |][dc][dc][dc][D11 D0 & D18 D2 D2 | nand |][D10 D16 | D0 | D0 nand][dc][D2 ~][dc][dc][dc][dc][dc],1.0,1.0,1.0,1,73.7268215597827,99960,80660,0.3,0.0005472086532869493,879,879,False
[dc][dc][dc][dc][dc][D7 ~ D3 | D1 nand][dc][dc][dc][D0][D3][D13][D2 ~][dc][dc][D2 ~][dc][dc][dc][D3],1.0,1.0,1.0,8,59.58076034909588,99968,80982,0.35,0.003537720134158168,548,548,False
[D3 ~][dc][dc][dc][dc][dc][dc][D4 D0 nand D8 D18 nor nor D7 D0 & nor D8 |][D10][dc][dc][dc][D10 D16 | D0 | D0 nand][D15 D1 | D3 ~ D11 D9 & | nor ~][D5 D1 | D3 ~ |][D2][dc][dc][D1 D6 nor D1 ~ nor][D16 D4 nor D2 ~ ~ ~ nand],1.0,1.0,1.0,2,52.39527902899257,99985,82564,0.45,0.0007777671536484303,533,533,False
[dc][D2 ~][dc][dc][dc][D7 ~ D3 | D1 nand][dc][D0 D8 D10 | | D13 D16 ~ nand ~ nand][dc][D0][D3][dc][D2 ~][dc][dc][dc][D13 D2 nor][dc][dc][dc],0.0,1.0,1.0,6,57.33937110228844,99925,82846,0.35,0.002553475061915826,545,545,False
[D3 ~][dc][dc][dc][dc][dc][dc][dc][D10][dc][dc][dc][D10 D16 | D0 | D0 nand][D15 D1 | D3 ~ D11 D9 & | nor ~][dc][D2][dc][dc][D1 D6 nor D1 ~ nor][dc],1.0,1.0,1.0,6,52.39527902899257,99985,83657,0.3,0.002333301460945291,487,487,False
[dc][D2][dc][dc][dc][dc][D3][D15][dc][dc][dc][D0][dc][dc][dc][D10 D14 | D15 D19 & nand D0 ~ & D10 ~ nand][dc][dc][D17 D0 | D11 D0 & ~ nor D1 D2 nand ~ nor][dc],1.0,1.0,1.0,4,57.23671932910207,99994,83840,0.3,0.001699269136524179,500,500,False
[dc][D8 D2 & ~][dc][dc][dc][dc][D5][D1 D3 nand][dc][dc][dc][dc][D10 D16 | D0 | D0 nand][dc][dc][D2 ~][dc][dc][dc][D3],1.0,1.0,1.0,2,50.43565611093999,99972,83935,0.3,0.0007486780760169395,520,520,False
[dc][D2 ~][dc][D12 D1 ~ nand][D18 D19 D6 D17 ~ nand nand |][D7 ~ D3 | D1 nand][dc][dc][D0][D3 ~][dc][dc][dc][dc][D1 D16 & D12 D0 ~ D16 D8 | nor nand nand][dc][dc][dc][dc][D7 D18 nor D18 D11 | nor D11 & ~],0.0,1.0,1.0,1,75.87424557558674,99984,83939,0.4,0.0005631470726961102,618,618,False
[D0 D10 D19 nand |][dc][dc][D2][dc][dc][dc][dc][dc][dc][dc][D0][dc][D3 D18 nor D17 ~ ~ D0 | &][D2][D14 ~ D1 |][dc][dc][dc][dc],0.0,1.0,1.0,3,70.16800361975731,99976,84129,0.3,0.001562384134522875,738,738,False
[dc][dc][dc][dc][dc][dc][D0][dc][D19][dc][D1][dc][D3][dc][dc][D2][dc][dc][dc][dc],1.0,1.0,1.0,2,66.56334695532111,99964,85207,0.25,0.0009880810992552592,500,500,False
[D3 ~][D11 D3 nor D12 D5 | D3 D16 & | D5 D5 & D8 nand nor nand][dc][D6 D3 D11 nand nor ~][dc][dc][D0][dc][dc][dc][dc][D4 D3 nand][D2 ~][D16 D1 ~ nor ~][dc][dc][D1][dc][D15 D12 nor ~][dc],1.0,1.0,1.0,1,54.641059913773475,99933,85239,0.45,0.0004055520118325255,368,368,False
[dc][dc][dc][dc][dc][dc][dc][dc][dc][D1][D3][dc][D10 D16 | D0 | D0 nand][dc][D3 D13 nor D2 ~ |][D9][dc][dc][D2 D16 nand D1 ~ & ~ D14 D16 & nor ~][dc],1.0,1.0,1.0,4,61.710173663673075,99993,85379,0.3,0.0018320790350209602,445,445,False
[dc][dc][dc][D17 ~][D2 ~][dc][dc][D1 D0 &][dc][D1][D3][dc][dc][dc][dc][dc][dc][dc][dc][D1],0.0,1.0,1.0,4,64.30316391792167,99950,85481,0.3,0.0019090608809757875,451,451,False
[D3 ~][D2 D13 & D12 D1 | |][dc][dc][dc][dc][dc][dc][D10][dc][dc][D13 D5 nor D8 D10 | |][D10 D16 | D0 | D0 nand][D8 D1 ~ | D14 D17 nand D3 ~ nor D5 ~ & |][D0 D15 D12 | D6 D2 & & D5 D15 nor D0 | D12 D6 ~ nor & & D12 nand nand][dc][dc][dc][D1 D6 nor D1 ~ nor][dc],1.0,1.0,1.0,1,59.35915231461345,99971,85531,0.4,0.0004405702173393715,466,466,False
[dc][dc][D1 D8 nand D18 D10 | | D5 D13 nor ~ nor ~][dc][dc][D7 ~ D3 | D1 nand][D2 D3 &][dc][dc][D7 ~][dc][D2 D3 & D0 D3 nor nor ~][dc][dc][dc][dc][D19 D13 & D5 nand D2 D0 nand &][dc][D18 D2 D9 | | D13 D10 & |][dc],0.0,1.0,1.0,2,64.99956238880796,99917,85867,0.35,0.0009648679339900591,370,370,False
[dc][dc][dc][D17 ~][D2 ~][dc][dc][D1 D0 &][D13 D12 D2 nor D12 & nand][D1][D3][dc][dc][dc][dc][dc][dc][dc][dc][D1],0.0,1.0,1.0,4,64.30316391792167,99950,85877,0.35,0.0019090608809757875,440,440,False
[dc][dc][D2][dc][dc][D7 ~ D3 | D1 nand][D2 D3 &][dc][dc][D7 ~][dc][D2 D3 & D0 D3 nor nor ~][dc][dc][D2 ~ D0 D6 nor nand][dc][D0 ~ ~ ~][dc][dc][dc],0.0,1.0,1.0,4,60.6871817963979,99917,85897,0.35,0.0018017079982572918,424,424,False
[dc][D2 D17 | D9 nor D19 D1 | nand][dc][D2][dc][dc][dc][dc][dc][dc][dc][D0][dc][D3 D18 nor D17 ~ ~ D0 | &][D2][D14 ~ D1 |][dc][dc][dc][dc],0.0,1.0,1.0,3,70.16800361975731,99976,85902,0.3,0.001562384134522875,647,647,False
[D3 ~][dc][dc][dc][dc][dc][D1][D15 D2 D16 nor D2 D11 nor nand D12 D3 nand | D13 D1 nor D8 nor D0 D4 | D12 D11 nor nor nand nor & D18 |][dc][dc][D1][D0][dc][dc][dc][D2][dc][dc][dc][dc],1.0,1.0,1.0,3,59.52049658496152,99987,85983,0.3,0.001325303197269281,432,432,False
[D3 ~][dc][dc][dc][dc][dc][dc][dc][D2 D1 nand D18 D6 nor |][dc][dc][D6][D10 D16 | D0 | D0 nand][dc][dc][D2][D5 D3 nor D13 D7 nand ~ | D0 D10 | D19 D0 nand nand D0 D5 nand D12 D10 nand | | |][dc][dc][D6],1.0,1.0,1.0,3,48.66407603562185,99989,86480,0.35,0.0010835705221327113,435,435,False
[D19][dc][dc][dc][dc][dc][D0][D8 D4 D11 & nor ~ D5 D6 nor D17 & nand][D19][dc][D1][dc][D3][dc][dc][D2][dc][dc][dc][dc],1.0,1.0,1.0,7,66.81211328171379,99964,87090,0.35,0.0034712084464060843,412,412,False
[dc][dc][dc][D17 ~][D2 ~][dc][dc][D1 D0 &][dc][dc][D3][dc][dc][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,2,64.30316391792167,99950,87312,0.2,0.0009545304404878938,396,396,False
[dc][dc][dc][dc][dc][dc][dc][dc][dc][D1][D3][dc][D10 D16 | D0 | D0 nand][dc][D2 D9 & ~][D9][dc][dc][D2 D16 nand D1 ~ & ~ D14 D16 & nor ~][D3],1.0,1.0,1.0,2,61.710173663673075,99993,87411,0.35,0.0009160395175104801,380,380,False
[dc][D8 D2 & ~][dc][dc][dc][dc][D5][D1 D3 nand][D0 D19 nand D17 |][dc][D10 D2 & D14 & ~ D15 ~ D0 nand & D14 nand D9 D5 | ~ D0 ~ D3 nand nand D2 D0 & D5 nor & D11 D7 nor D19 | ~ D9 D1 D3 nand nor nor | |][D13][D2 ~][dc][dc][D2 ~][D3][dc][dc][dc],1.0,1.0,1.0,1,60.636422366936436,99869,87807,0.45,0.00045005025744456807,271,271,False
[dc][D8 D2 & ~][D10 D0 D16 nor nand D7 D11 & D14 nand nand D10 D3 | nand D1 &][dc][dc][dc][dc][D1 D3 nand][dc][D3 D12 D5 nand nand D9 |][dc][D17 ~ D10 nand D17 D4 & D10 nor nor D18 D3 nand D1 D2 nand nor nor][D10 D16 | D0 | D0 nand][dc][D0 D15 D12 | D6 D2 & & D5 D15 nor D0 | D12 D6 ~ nor & & D12 nand nand][dc][dc][D8 ~ ~][D1 D6 nor D1 ~ nor][dc],1.0,1.0,1.0,2,62.433448398831416,99983,88094,0.45,0.0009267759682460254,227,227,False
[dc][dc][dc][D5 D11 nor D18 nand][dc][dc][dc][dc][dc][D11 D0 & D11 D2 nand | ~][dc][dc][D3][dc][dc][dc][D3][dc][D1][dc],1.0,1.0,1.0,3,59.516143038070126,99991,88338,0.25,0.001325206259744467,320,320,False
[D2 D16 D2 D16 nor D0 & nand &][dc][D10 ~][D1][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][D0 D3 | ~][dc][D17 D12 nand D9 & ~ ~ D15 ~ D7 nor D7 D11 & nand nand D18 D9 nand D8 | D2 | |][D2 D1 nor D6 nand D11 D7 & D11 ~ nand |][dc],0.0,1.0,1.0,3,55.06149821363431,99970,88481,0.3,0.0012260176546881128,388,388,False
[D0 D4 | ~][dc][dc][dc][dc][dc][D3 ~][dc][dc][dc][D2 ~][dc][dc][dc][D1 ~][dc][dc][dc][dc][dc],0.0,1.0,1.0,7,57.00922504322577,99978,88527,0.2,0.0029619015740259855,364,364,False
[dc][dc][dc][D2][dc][dc][dc][D1 ~ ~][dc][dc][dc][D0][dc][D3 D18 nor D17 ~ ~ D0 | &][D2][D1 D17 D10 & |][dc][dc][D19 D6 & D10 D16 nor nand ~ ~][dc],0.0,1.0,1.0,1,71.25817572156679,99976,88733,0.35,0.0005288860898562555,333,333,False
[dc][D2 D16 nor ~][dc][D2][dc][dc][dc][dc][dc][D1][D3][D12 D2 D19 | |][dc][dc][dc][dc][D2 D14 & D10 D14 | nand D8 D15 nand |][D18 D7 | D5 & D14 ~ D7 D11 nor nor | D10 D1 | |][D0 D0 D0 | & D11 nor][dc],0.0,1.0,1.0,1,65.3150574072934,99938,88816,0.4,0.0004847756060421458,297,297,False
[dc][dc][dc][D2][dc][dc][dc][D1 ~ ~][dc][dc][dc][D0][dc][D3 D18 nor D17 ~ ~ D0 | &][D2][D14 ~ D1 |][dc][dc][D19 D6 & D10 D16 nor nand ~ ~][dc],0.0,1.0,1.0,2,71.25817572156679,99976,88864,0.35,0.001057772179712511,331,331,False
[D3 ~][dc][dc][dc][dc][dc][dc][dc][D2 D1 nand D18 D6 nor |][dc][D9 ~][D6][D10 D16 | D0 | D0 nand][dc][dc][D2][D14 D2 | D19 D8 & D14 D15 & nand D16 D1 | ~ | D11 ~ ~ D6 D13 & D14 | nand nand |][D7 D0 & ~][D11 D14 nand ~ D10 D2 D17 D19 nor & & nand][D6],1.0,1.0,1.0,5,49.723849560149446,99989,88948,0.5,0.0018452796538902117,181,181,False
[dc][dc][dc][dc][dc][dc][dc][dc][dc][D1][dc][dc][D10 D16 | D0 | D0 nand][dc][D2 D9 & ~][D9][dc][dc][dc][D3],1.0,1.0,1.0,5,61.710173663673075,99993,88981,0.25,0.0022900987937762,323,323,False
[D3 ~][D2][dc][D2][dc][dc][dc][dc][dc][dc][dc][D0][D14][dc][D2][dc][dc][D5 D3 & D14 nor ~][D17 D0 | D11 D0 & ~ nor D1 D2 nand ~ nor][dc],1.0,1.0,1.0,5,55.118345909895964,99998,89197,0.4,0.002045472407372236,346,346,False
[D0 D4 | ~][dc][dc][dc][dc][dc][D3 ~][dc][dc][dc][dc][D2 ~ D8 D14 & D13 & D10 D7 D4 nor nor nand nand ~][dc][dc][D1 ~][dc][dc][dc][dc][D8 ~ D10 D9 nor D19 | | D14 ~ D0 D10 D6 nor | nand |],0.0,1.0,1.0,2,58.50922313538894,99978,89290,0.25,0.0008685238972582168,323,323,False
[D3 ~][dc][dc][dc][dc][dc][dc][D0 D4 |][dc][dc][D7 D4 |][D9 D12 nand D17 ~ | D12 D3 D12 | nand | ~ D4 nor D2 ~ |][D10 D16 | D0 | D0 nand][D8 D1 ~ | D14 D17 nand D3 ~ nor D5 ~ & |][dc][D0 D17 nor][dc][dc][dc][dc],1.0,1.0,1.0,2,71.87505662940939,99951,89413,0.35,0.0010669292968559715,257,257,False
[dc][dc][D0 ~][D16 D1 ~ nand D1 & D1 |][D2 ~][D3][dc][dc][D12 D15 D11 | & D18 D3 | D7 nor D8 D2 nor nor D2 D15 nand ~ & D2 & nand][D0 D2 | D16 ~ D7 ~ & D14 D1 nand ~ D9 ~ | | nand][D3][dc][dc][D14 D1 nor ~][dc][dc][D0 ~ ~ ~][D3 ~ ~][D17 D0 nand D3 nor ~ D7 D9 nand |][D9 ~],0.0,1.0,1.0,1,48.43873685708628,99997,89496,0.6,0.0003595176816485186,327,327,False
[D7 D15 D0 | ~ & ~][dc][D2][dc][D15 ~ D4 ~ |][D7 ~ D3 | D1 nand][D2 D3 &][dc][D3 D17 ~ |][dc][D15 ~][dc][dc][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,4,64.33288968535068,99996,89568,0.35,0.0020237458019514314,465,465,False
[D3 ~][D2][D4 D2 & D9 D2 & | D1 D11 | | D2 D19 nor & ~][D2][dc][dc][dc][dc][dc][dc][dc][D0][D14][dc][D2][dc][dc][dc][D17 D0 | D11 D0 & ~ nor D1 D2 nand ~ nor][dc],1.0,1.0,1.0,3,55.118345909895964,99998,89729,0.4,0.0012272834444233415,328,328,False
[D0 D4 | ~][dc][dc][dc][dc][dc][D3 ~][dc][dc][dc][dc][D2 ~ D8 D14 & D13 & D10 D7 D4 nor nor nand nand ~][D8 ~ D3 nand][D17 ~ D4 ~ nand ~][D1 ~][dc][dc][dc][dc][dc],0.0,1.0,1.0,2,58.20145479903938,99978,89873,0.3,0.0008639553157489313,141,141,False
[D2 D4 |][D2 D16 nor ~][dc][D2][D16 D11 D4 D9 & nor | D7 D19 nor D15 D11 nor & D4 D8 | | D17 D8 & ~ | |][dc][dc][dc][dc][D1][D3][dc][dc][dc][dc][dc][D6 D2 nor D19 D1 nor | D11 D13 nand D10 & D15 ~ D5 & D2 D5 nor | nand nand D2 D15 | D5 ~ nor D17 nand &][dc][D0 D0 D0 | & D11 nor][dc],0.0,1.0,1.0,1,65.31380080461747,99938,89900,0.4,0.0004847662793976023,308,308,False
[D19 ~][D1 D11 nor ~][dc][dc][D5 D17 nor D2 |][dc][dc][D1 D0 &][dc][D0 D10 | D5 D15 | D16 | |][D3][dc][dc][D10 ~ D7 D16 nor nand][dc][D3][dc][dc][dc][dc],0.0,1.0,1.0,1,75.63664158963854,99940,89923,0.4,0.0005613835495383825,352,352,False
[D19 ~][D1 D11 nor ~][dc][dc][D5 D17 nor D2 |][dc][dc][D1 D0 &][dc][D1][D3][dc][dc][dc][dc][D3][dc][dc][dc][dc],0.0,1.0,1.0,1,76.01271342958488,99950,89969,0.35,0.0005641747964784031,397,397,False
[dc][dc][dc][D1][dc][dc][D0][D8 D4 D11 & nor ~ D5 D6 nor D17 & nand][D17 ~ ~][dc][D3][dc][dc][dc][dc][D2 ~][D3][dc][dc][dc],1.0,1.0,1.0,2,60.2992612025973,99981,90022,0.35,0.0008950956197159711,288,288,False
[dc][D2 ~][dc][dc][dc][D7 ~ D3 | D1 nand][dc][dc][dc][D0][D3][dc][D2 ~][dc][dc][dc][D13 D2 nor][dc][dc][dc],0.0,1.0,1.0,2,57.33937110228844,99925,90337,0.3,0.0008511583539719421,307,307,False
[D3 ~][dc][dc][dc][dc][dc][dc][dc][D10][dc][dc][dc][D10 D16 | D0 | D0 nand][dc][dc][D2][dc][dc][D1 D6 nor D1 ~ nor][D16 D4 nor D2 ~ ~ ~ nand],1.0,1.0,1.0,3,52.39527902899257,99985,90384,0.3,0.0011666507304726455,290,290,False
[dc][dc][dc][D17 ~][D2 ~][dc][dc][D1 D0 &][dc][dc][D3][dc][dc][dc][dc][dc][dc][D10 D10 nand D0 D6 nor D4 D18 nand nor nand D14 D19 D16 nand | D1 ~ & D3 D17 D18 nor nor nand &][dc][dc],0.0,1.0,1.0,5,64.40025445841279,99950,90390,0.25,0.002389929185062564,254,254,False
[dc][dc][D7][D2 D0 nor D10 D7 nor | D1 ~ |][D17 D2 nor D7 |][dc][dc][dc][D7][dc][dc][dc][dc][dc][dc][D2][dc][dc][D0 ~ ~ ~][D3],1.0,1.0,1.0,3,61.14927364315728,99952,90422,0.35,0.0013615700896293674,278,278,False
[D3 ~][dc][D4 D12 | D8 D11 nand & D16 D2 D3 | D15 | | |][D12][dc][dc][D1 ~][D0 D4 |][dc][dc][dc][dc][dc][D12][D2 ~][dc][dc][dc][dc][D6 D3 nor D4 D11 & nand D14 D17 D11 nor & nor D6 D7 | D17 | D18 D0 | D18 D10 nor nor nand D1 ~ ~ nor nand],1.0,1.0,1.0,1,77.76116396960674,99960,90450,0.4,0.0005771519904642904,407,407,False
[dc][D0 D18 D3 nor D13 D2 nand nor D2 | |][D7][D2 D0 nor D10 D7 nor | D1 ~ |][dc][dc][dc][D2][dc][dc][dc][dc][D3][dc][dc][D2][D15][dc][dc][dc],1.0,1.0,1.0,3,63.97426604459726,99994,90451,0.35,0.0014244723111615006,277,277,False
[dc][D2 ~][D3 ~ ~][dc][dc][D7 ~ D3 | D1 nand][dc][D5 ~][dc][D19 D3 D5 nand |][D5 ~ D9 D13 | |][dc][D10 D16 | D0 | D0 nand][dc][dc][D8 D3 | D1 nor D5 nor][D19 D8 nand D5 D13 & nand][dc][dc][dc],0.0,1.0,1.0,2,58.093812292843666,99880,90569,0.45,0.000862357446490346,296,296,False
[dc][dc][D5 ~ D14 ~ nand D0 nand][D16 D1 ~ nand D1 & D1 |][D2 ~][D3][D5][dc][D12 D15 D11 | & D18 D3 | D7 nor D8 D2 nor nor D2 D15 nand ~ & D2 & nand][dc][D3][dc][dc][dc][D19 D10 nand D13 nand D18 D8 | | D15 ~ D9 D2 nor & D4 D13 nor D3 | nand |][dc][D2 ~ D18 D7 D5 nand & |][dc][dc][D9 ~],0.0,1.0,1.0,1,54.17425157486954,99830,90683,0.5,0.00040208730852549885,135,135,False
[dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][dc][D3 D8 nand D1 &][D10 D16 | D0 | D0 nand][dc][D3 D13 nor D2 ~ |][D19 D15 ~ nor D4 ~ ~ & D12 nand D9 &][dc][dc][D2 D16 nand D1 ~ & ~ D14 D16 & nor ~][D3],1.0,1.0,1.0,2,67.48266416732812,99935,90685,0.3,0.001001727648038539,121,121,False
[dc][D2 ~][D3 D6 D18 D0 & nand |][dc][D3 D15 nor D3 nor D9 D3 nand D7 D9 nand nor nand ~ ~][D7 ~ D3 | D1 nand][dc][D5 ~][dc][dc][D3][dc][D10 D16 | D0 | D0 nand][D1 ~ D16 ~ |][D1 ~][D8 D3 | D1 nor D5 nor][D19 D8 nand D5 D13 & nand][dc][D1 D6 nor D3 D1 & D1 nor D14 D7 ~ nand | D17 ~ ~ | D2 ~ nand nor][dc],0.0,1.0,1.0,2,58.87171419780511,99880,90698,0.6,0.0008739047950616699,145,145,False
[dc][D0 D18 D3 nor D13 D2 nand nor D2 | |][D7][D2 D0 nor D10 D7 nor | D1 ~ |][dc][D6 D1 | D3 D11 nand D8 D8 nand nor D0 D0 nor | |][dc][D1 ~][D7][dc][dc][dc][dc][dc][dc][D2][dc][dc][D0 ~ ~ ~][D3],1.0,1.0,1.0,1,61.14927364315728,99952,90771,0.45,0.00045385669654312243,271,271,False
